msno,is_churn,city,bd,gender,registered_via,years_using
zm43TLVx9VosAeorez3lyXqgn5+3yoILsVZ3tAPJesg=,1,1.0,,,7.0,7.0
zm/gfIvrMNTI8Tb4ibczr8NAMZwY+SqpjXZAH8JJoFs=,1,,,,,
zlx8EWQ7IeQ9ql81oGPgu19EtC1tnKaWfuswMwBp/J0=,1,1.0,,,9.0,2.0
zluV3/+ZBXS5l3IoM5Qb7POa/xYmXojJA4SndABFTJI=,1,1.0,,,7.0,5.0
zltAydcclzRtRFD/mztGewJQPyVNAIqSRuTkoB+bfEw=,1,,,,,
zlnZhbE3lRtp1cdNqQ5On7PSItPNbwMgBtix12nFBZM=,1,5.0,18.0,male,3.0,1.0
zliCe5ZE1y2JSOafPvQZOSIlaKXwxvnbRIUQlzQW3p4=,1,14.0,32.0,male,9.0,7.0
zlhw2D+/DJtDLHHbmKNuQ7ynRRURBKFq4dcc6PXMmkE=,1,9.0,21.0,female,3.0,3.0
zlgXlnk7OEl/zjZi53M1jEsr5cfVY8l4wVyiZcdSJEQ=,1,4.0,22.0,male,4.0,1.0
zlVYYtA6Xfs+ygB5RCnK7UQSBp2BNK3072jXyqt5Ppw=,1,4.0,20.0,male,9.0,2.0
zlJGSUhJGEHZR0Oj34Xel1/itC2meGZQW+GZYUmTlio=,1,15.0,23.0,female,3.0,1.0
zlCTQwXKmflLpRUMGr2uRfCJiyfqIF+XA5dQMVhfDMQ=,1,10.0,,,3.0,5.0
zl2w2wtdhhWxPeGu6uJ7/WPzu53FZUYeD/e6RtJ8h2Q=,1,1.0,29.0,female,3.0,2.0
zku27u5kcrHBEQvydam1+MQDeq88yY/QxhBcYSnEREQ=,1,1.0,,,4.0,1.0
zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,1,15.0,,,9.0,7.0
zkn1c45o1NoX5Oir+cWlKcsgjhSYdQ+GljG4sFTqPKs=,1,4.0,20.0,male,4.0,2.0
zkkqZX4P3v2Em/bBSZpxPUbgpjfEFndsR5M9pm5TNQ0=,1,5.0,20.0,male,9.0,1.0
zkjksaBC43cUfcT4AxWA8/dotyb2HI/G6RaXQPcWdBQ=,1,1.0,,,7.0,3.0
zkckRtL5CfDkSx0ZQKj1iVMy0x4jrcUtbb2Gn6wZsCA=,1,14.0,19.0,female,3.0,2.0
zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,1,4.0,36.0,,7.0,5.0
zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,1,22.0,33.0,male,3.0,2.0
zkaUSv54e5uzK1zMMeWGGInNyGyTPtGXmqCRKNgdY8A=,1,1.0,,,7.0,2.0
zka3vV4PQe24MJvDy+LLLzHYcJSuQdOoNLKs+2T9i1Q=,1,14.0,18.0,male,4.0,2.0
zka/VgGkVMhzisOm8g8c1h1srK9bNvLS2mkl2nrf4QU=,1,6.0,26.0,female,9.0,2.0
zkZ+PrrjI1dQVsq6hKsVZzJTGatV6Gb19Irmb8k1TYI=,1,1.0,,,3.0,5.0
zkVX8l2DpbzZYZp4gNmHetFOmeXfJHSDkGcI9KWy+Dk=,1,5.0,,,9.0,1.0
zkQ72EAGTz0DhzILm6/qfEnXU7pu8ZTYyAhEF89ORrk=,1,5.0,21.0,male,3.0,0.0
zkLBTsagDGbp+nnxOt0ArS0HavpOcbmbXC6jiKLF3Ms=,1,13.0,40.0,male,7.0,7.0
zkFDwg19sf3uJwCaL4ywCUvSPIE6C9POLoXML3rbalg=,1,5.0,22.0,male,4.0,1.0
zkCCrfwNE54xYP5t9HOk8wzNAnIlq7lg6cVVjROs2/8=,1,,,,,
zkAvfExPqjjlWNIl3kxsrHUY7cCOqDT0NNTqs/4vkbI=,1,3.0,33.0,male,3.0,2.0
zk8b6n4F6jclCuUIlQw4jZNwXiQ4SEy+WcJ5qWTeWQo=,1,,,,,
zjzsSVEZavl9LAjUzl90wtcK1n2ljfCTHjaEwUGM+8s=,1,,,,,
zjzJ6RcOa4ZkzgR0Nf1tIN0pej40UnwK4Ha6aFW7MWI=,1,14.0,21.0,male,3.0,2.0
zjr/c6YO6siAqTFH2BlOu2gYYUqXk5AnUHrdoKqWw/U=,1,15.0,27.0,male,9.0,5.0
zjqzc5SwjuQgTBOWdwemKUgMWFlUXQAof396rzVKO80=,1,15.0,29.0,female,3.0,3.0
zjpI14z1RPrgfaVttC58YJ96eXZN4uijGIX5CWz8uFg=,1,,,,,
zjoNQappdyfWY6aAtdCnGdmpPkLdq9wwPcWYJs5VOf4=,1,5.0,,,4.0,1.0
zjm4cH34FHomEqt385hlF16xsWN0k/2lBKbIiLTw19Q=,1,1.0,,,7.0,3.0
zjdxjm/kO1B+9vqmPb09vvyKKY/bMBnIGcTa01ongzU=,1,1.0,19.0,male,3.0,2.0
zjXqjC4meXolPz8Oa1/D9duEapLLZ13Acpkgy4sc1ss=,1,,,,,
zjX5xSPSDVMR9pVCXUCFI2x4YSfYPP+AzGEXHFWapGg=,1,12.0,24.0,male,7.0,4.0
zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,1,5.0,25.0,female,3.0,2.0
zjNymDLxvlMqEKhpRkQY4tRGhLatxAyFwcaPIDll+6k=,1,1.0,27.0,male,9.0,9.0
zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,1,1.0,,,7.0,4.0
zjM0VNdDC4+v0qKG5l8CeAKDfRBteggmUb29km4KFYw=,1,1.0,,,4.0,2.0
zjHD3uCuLN2mj5nuc+SK1qPPlp982bs13hLhOVvu6Ho=,1,,,,,
zjH01BTAz31PeW81Ap1XrQArFTW2Np2qs8H+Q4hCK5E=,1,1.0,,,7.0,3.0
zj7hQUHjpuDiuKvsyIaCBe1+e9vQvLIAI8fbOVCit4Y=,1,1.0,,,4.0,0.0
zitBjv5YATnyTfQ9eZoW4m5aitvyWAXBmlA0AGPC+3U=,1,6.0,18.0,male,9.0,0.0
zir3nzqF5+PXer1ugq9OW3OrUYeqz+QVo657HG0rf3o=,1,,,,,
zijrgx8+q95025hJnq7L14m6b4R9qbBEva/h/wl8ji0=,1,1.0,,,7.0,6.0
ziiPcucfyMFyal4hE/acWUetPeI6PsGyHdzT/gnVoXs=,1,1.0,,,7.0,4.0
zifcdKbIGIlRi3Yl+O2jF5Zy4HkuU5llfBMrIJu1LCo=,1,15.0,14.0,female,9.0,1.0
zic4aRkppqzC9f6/QlCVp0ApGP8xRKH7kT1rNZmNfyE=,1,8.0,20.0,male,3.0,1.0
zic05oQAsdgfYr2MIcsesbAqgpWyoQpQmYFaxOI6wPs=,1,,,,,
ziba00f7ViQlCtC8o6BW/ZCkZsFA4GBLTwQkFo/wkTg=,1,,,,,
ziXXR2FCBeKfOV0gFkE4AmK61hSfaczN0oT9JDAxvx8=,1,1.0,,,7.0,1.0
ziTK2BYRCeq673oVmdF4/aI394vXgxHcdyJnxMmqtFA=,1,22.0,20.0,male,9.0,7.0
ziSybMiZLZJ9o2wdY8U5UPlUe3JOD3wwsB2aDbBk+5U=,1,11.0,22.0,male,4.0,1.0
ziSu/c8QygrK1t/twvQevc7Q+sVvSR2+IvMc28jCpGc=,1,5.0,31.0,female,9.0,3.0
ziSkhDgSmzcxxfJ/xPptrgkxysfqNHx8GsSedX728hA=,1,1.0,,,3.0,4.0
ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,1,13.0,,,9.0,3.0
zi4VA3plaO27np1umZqZf3ecWNP1DxOrcQr6bmTCTp0=,1,13.0,24.0,male,9.0,9.0
zi30Bn5Ikx1fBqkfxtipnw/8nI8BAsucVYvi+RQcYaI=,1,13.0,21.0,female,3.0,3.0
zhr1cWjZZ8B065e3bKjgYaNGU7PhRRbKmJ9aD+yEPCY=,1,5.0,,,9.0,7.0
zhpYRufKu+61Ha7cDVnqo9XnFABrxzNIkpOOybCAXZ4=,1,13.0,16.0,female,4.0,1.0
zho6aJ2w7qvKeo9MNXV49lrOl4ZsIHU679pvqdUjbeY=,1,1.0,,,9.0,4.0
zhlKGWmI7rJCg0bbqCRfYHPmYy49Gl9NMlyKRXbbKC4=,1,1.0,,,3.0,3.0
zhZHk8CBVF4j3Sve+lxdgdal/RaIo9BhKH3i5zwjt7M=,1,13.0,28.0,male,9.0,12.0
zhUmpbqi3QMMd2SwCWodR4vEoON2Ggcw2CsuHDxJK24=,1,13.0,14.0,female,3.0,4.0
zhOCpL0KKPezb3Pm80ULA9Qx2Om0vpccV+J/Op9yyG4=,1,1.0,,,4.0,2.0
zhLwK+FbbFvavciAsTHoGD7BVpDsm20XskG4Tm1JE40=,1,1.0,,,9.0,1.0
zhFDSSMVJ/kGlnrHWbvJYybI+c7sFblwixlrJvVFMjQ=,1,1.0,,,3.0,4.0
zhErp3EmZIPLFlPUfwsXoAitmE7uxuHxcxari873U2w=,1,,,,,
zhA+o5hH02/FvkJ80288+88HvrBVMQkSzijq8zZfDe4=,1,1.0,,,7.0,4.0
zh1VghCOSpOyF7Nj4oUdLfBLGr1QMKGTffclW5yz08o=,1,14.0,29.0,male,7.0,5.0
zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,1,13.0,23.0,male,9.0,2.0
zgoFL6aYxuuotKNY4q7uiRvvs8pVQOFrol7RoIkdBeo=,1,11.0,22.0,male,3.0,5.0
zgl5nfLPtDODWEbzGGWa/pWgQYLYsWrF2ekMzWV/mA0=,1,1.0,,,3.0,4.0
zgfCbdVDtie/UbXmehPORSd05Tw4H08YTdmGJegLVtI=,1,1.0,19.0,male,3.0,4.0
zgXieu45w35ZBzURm78YxdFp8XwvK6Hg0qrky5Nal+o=,1,13.0,21.0,male,3.0,4.0
zgT6uqgL+1DptQhMHYnGhW786hS/rYjxXMRHvnWKTVo=,1,1.0,25.0,female,3.0,2.0
zgR2qEnOg8KHnUbckoF2rnttn09p2nyv8S/A34Xtusg=,1,13.0,26.0,male,4.0,1.0
zgM2FO8sQuBgRQtAbuC7VbXK5uevrG4YIOq4O5l/4ks=,1,11.0,35.0,male,3.0,4.0
zgGwPbZ4SVT+iX0uZhyu6TBXpRcg7UpY9GTK4cVkTMs=,1,1.0,,,7.0,4.0
zgAMzy1AeaFqr5Rav8a/TAI6+9e6WDooDvddqiR9+Jk=,1,21.0,21.0,male,3.0,2.0
zg9ileTSHTcSb2wS1f3YLMhfW1vlFdb3HVU9N0c5x5M=,1,3.0,23.0,male,4.0,0.0
zg/G/7B9+UunbEbHMCEIMRKpSnshu3EvcB1Sg/RZ+ok=,1,4.0,44.0,male,4.0,2.0
zfusmZPeHwAYLVH+zqjl2sjV5/JovtigIOxpFCPYykU=,1,5.0,35.0,male,7.0,3.0
zfprmeoeVaPk+vCMDPBFk8VoLkagGmKT2AeycmO6wLY=,1,5.0,22.0,female,9.0,11.0
zfnqNVJkbAVeiUi3DKFz78eEDZw/nI3jNqYGlAQumK0=,1,1.0,,,7.0,1.0
zfcHEUXnzkCRIA9ypjg6rNSzbT3dgiHT3ZBn3wT5kHI=,1,1.0,16.0,,4.0,1.0
zfbQaRv3l7MSvhRGk/toMVwGe9mtkN9SVD4Tz5f2T4A=,1,1.0,,,7.0,3.0
zfYOr0HFE/XW6Y1QsJNVVUwrvNJvVgtGNtWzK7BeTkU=,1,1.0,48.0,male,3.0,1.0
zfXFC2F9N7Qh1R3olZtx8YK/F+FECwAk98Y4JqH19L8=,1,1.0,,,7.0,1.0
zfWhBqY6AyH+oJorzt2PgIiuLdMVgnQvieVy7srgauA=,1,1.0,,,7.0,1.0
zfUcm95RLKaFYGAZRSA1k14x8/TmFwAWBNU2UguRc4E=,1,6.0,22.0,female,4.0,1.0
zfO9EO5v5fm9axWBmWMIQYbcNCgoKeO3bjKBtV6ELdo=,1,,,,,
zfMJq9mPT8+s4x2/gIymjkOI0VP0F+VTUqkWjIezeiU=,1,4.0,,,9.0,3.0
zfLWRyBe5+hNtnGR5J6yZHz1aHDOsJtNJg9i9ffbLng=,1,15.0,23.0,male,9.0,11.0
zfHuQzDbDxCTto4eGgGYi5mLK1uPI8YcB1VheK5is34=,1,5.0,27.0,female,3.0,1.0
zfAgew9L0+iC43oP7WNsRpvkwNQnL/7Wf0iWonUwh3M=,1,1.0,,,7.0,2.0
zf5T8B4wYVBEtdFFz4CMQh2l4PvI9zgemkvZoJHnDR4=,1,8.0,22.0,female,7.0,5.0
zf4Zav6gYwUx596KgETZDYAiBeJLV5B70uYrB9nZKHY=,1,1.0,,,7.0,4.0
zf1+Ak2SKwRbizfvn/QIIKU1UDa+mmInV70aa57nRUI=,1,1.0,,,7.0,4.0
zf/zh8lTVyI8TwFED+jtZTR06zfhRv/HNOVAIS3e3A0=,1,6.0,23.0,female,9.0,1.0
zetrR+PwLLY7J3WFcBDEZL5kh8uzEvU3kaxTOkwi+5A=,1,,,,,
zeZrFgpUS9YU1u61iC3WEQ43U4sSSXphg2oHiQBbMvc=,1,,,,,
zeXMTPKjpVHaVuTp1haHmJbRaSs9gVhfwOZ2kqb1B5I=,1,13.0,44.0,female,4.0,2.0
zeWCMxuKpHoQrqmsiXgRgAcTu+Jon8k2QVm/v5201Ug=,1,14.0,19.0,female,9.0,3.0
zeUwHyh655mYAlpDRCfKHuFgKYisceAiFnu3PrpUsoQ=,1,1.0,,,4.0,0.0
zeIhhsPuwOaXV72pCRjvdg58xHnOtZRvhDobrXvjDbo=,1,15.0,54.0,female,7.0,3.0
zeHdPBGU7jPfX7NiO/I8tlrnbJq0cIQ4eOI8pVOleHk=,1,5.0,21.0,male,9.0,3.0
zeFzWA0HeyC0vqbs1/NW5tbbSbHdnZTSXKOK+beCo+o=,1,1.0,,,7.0,2.0
zeDGddgwbQecI0SY6lKBSl+gzu4KspDabcVMRKVwg38=,1,,,,,
ze5V+4xwGCXsKBlXkfCxbFehTuh4zV1jkOWttYKx1gY=,1,1.0,,,7.0,1.0
zdq2MB2Ue8A6SvBs76xc+u5sEbt4rgMC+y+uNSEqDSU=,1,3.0,27.0,female,3.0,4.0
zddObXcyauxTJm8xW+Vv0XXOBriiIeL71dRuV+9vSgo=,1,1.0,18.0,,4.0,0.0
zdbFqiI38kfdKLO1fDkmv8SqnLIu27LhK2ZYUQen0NM=,1,5.0,42.0,female,9.0,5.0
zdbD7ZiWIDEpcv60iKW8ZPmp6lrIe07tI4Wc2zzTwMg=,1,13.0,20.0,male,9.0,8.0
zdaaiaJ4J9FYH3NmKQSE+S4nd1aOcNrWnyOFDPmMsbw=,1,9.0,34.0,male,3.0,4.0
zdWEh2m8rr6Dh4HjK2IIZvVRlUHLACXumqdZ1U6zLCQ=,1,1.0,,,7.0,5.0
zdU2Vlc5xa3TR1nvV0/aFt5bnS5dSdHrWoIMcxm0vDM=,1,15.0,24.0,male,7.0,3.0
zdTGfehOZPcpYDGHJ0AUaJW1nMgEIjxrR0HTcSHmqIw=,1,17.0,19.0,female,3.0,4.0
zdQtM+OImqXyln9FsoKQncLcHIRlEvOP5EPiPPNKsMo=,1,8.0,38.0,female,9.0,7.0
zdOy7uxkMw2iJDykwXoGqcNRBzlPShty4cF4zC4HT3g=,1,1.0,,,7.0,3.0
zdNSy9sdBpPPucbybEIWIfwQATgIpXUmwFv5JXQ6N/o=,1,13.0,,,9.0,2.0
zdHvI0bbfgSnwszM2/mHRkJ4g0RcyLz9vXe5Ihj+Gn4=,1,1.0,,,4.0,1.0
zdG2Wil0+yNge5yw+9lIeWYWxyeAGrUAkrRP9bagMEA=,1,1.0,,,7.0,3.0
zdFgaIBtWFQ7anEi0C3Ebt3o+m+FFnOINfM3wcFH4Y8=,1,5.0,33.0,male,4.0,2.0
zdCTCyuSG9HXd5oktWxTdG6N6npPs+MkRxp9G5cHmBg=,1,22.0,29.0,female,9.0,9.0
zd+J4CkZRIpoyG2zOd60HPokP054LVi/O18nY+G6fiM=,1,4.0,16.0,male,9.0,2.0
zcrWWFzpk0PXCudR3L5H8zNbiFvGDtSfT0/Oq6HHow8=,1,13.0,27.0,female,9.0,3.0
zcpKaWhl/KZWx9mJZkUKcrLlpUDzZKTs5YSQGFHfbjc=,1,1.0,,,7.0,4.0
zcko+NM4hS2Kcsrl8clIliWewo6iQhtl5+SgwRApFKY=,1,1.0,,,7.0,1.0
zceFpvBhYOKUUtv9OvED8O90yXIMNiGHho8ABQ+9Id8=,1,1.0,21.0,,9.0,0.0
zcbhAYvdxb7mvjFCcEKLahkLvMVP/t1duQGDqgoYmdg=,1,13.0,51.0,female,3.0,3.0
zcbAQZHJ4E34zReS1gfEOoHD4SqadfIyPlAJT1V6Aq4=,1,1.0,,,9.0,3.0
zca75ZxJZrXdnRxGrW1BpX6fN0QK1j495zXsy0lP2bI=,1,,,,,
zcUf087Hkse/pXn38gv50yjyjhHMD+mKNrkZ/OiVSXo=,1,1.0,,,7.0,1.0
zcQkqn5NGlCc/JlQjf04c+M+8loB+uAsVJ/QzKd3Hfw=,1,15.0,19.0,male,3.0,5.0
zcGgdK8djgdEzyQz89CGPdzHTEbB5koJAhHUR25Ynb8=,1,4.0,28.0,male,9.0,7.0
zcFAPlpEMh1BdGUaLZmfxgxyTZYvk3UQoeqk2xdkesc=,1,6.0,21.0,female,3.0,2.0
zcEf8+5leBtjIguTdWaPB3gwh8mQSKZOL3xQIIP/SXE=,1,1.0,,,9.0,2.0
zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,1,9.0,39.0,male,9.0,9.0
zcD5Nl65xJTOKrLix3vmtVC3pQx2zXg5JiW3jzWAdO0=,1,1.0,23.0,male,3.0,0.0
zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,1,13.0,21.0,male,3.0,5.0
zcAQisYE5OGffPmW5yPxKbv/BC+68iqgochhKgJTogQ=,1,5.0,19.0,male,9.0,3.0
zc7m5sKX9OFDaVk9QCOKmGxaM+EDZT9wWXBrJO22XRU=,1,1.0,,,9.0,2.0
zc7VIaoJGLAzNgXOOP0gY/ZIJMHZE1oQYlCG/8E4/WA=,1,15.0,30.0,female,4.0,2.0
zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,1,13.0,20.0,male,3.0,4.0
zc24JFBbLSR3zdxA8YJeEDjS94lEpSvYpKQ/5u7eLqg=,1,9.0,44.0,female,9.0,6.0
zc1PkFR5NWcyscsVjO0OC7d9RJe1BRjm5p5Gz47jfpQ=,1,15.0,29.0,female,7.0,7.0
zc0s53p7vaq3BIUBW8kt6d7Qc0+xpBb96S/affNtICQ=,1,1.0,,,7.0,2.0
zc/QO1h9k4TPbYu4SKLKcP+6MuNkANhvuK1F5b42fa4=,1,1.0,,,7.0,4.0
zc+Bx0zpi3+PtEL6xnEbi06iGB54nZ/Y/EHoeOAri3o=,1,22.0,39.0,female,7.0,4.0
zby/DbwK06HmTibxo1EfSjEVV7kDimVKvfQeTAp0Q6g=,1,1.0,,,7.0,6.0
zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,1,15.0,,,3.0,3.0
zbIRiROZjy5dfRgqq2R4RP6vuYbGHUaH5z/Kr/jaw0U=,1,14.0,28.0,male,7.0,1.0
zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,1,13.0,27.0,female,9.0,7.0
zbCt5SCf0alBIYYj7+CkGQv0e0WDqmnIsqpxcKVo6ic=,1,1.0,,,9.0,1.0
zb9nuNll8bLJaZiny4obZTkZeMWiaEoM+DjL9k1KUA4=,1,1.0,25.0,female,4.0,1.0
zb3YSGAlvmuET5x7+R4MBCO9Sq3aFnZGOH2euA36MGw=,1,1.0,,,7.0,1.0
zb2hoeYxSWjrX2t2AsmMgxe5Nu6rngFc+Be/gTWGIPs=,1,4.0,25.0,female,3.0,4.0
zb07DjEN9t68TSYI1iUBsjDNWP4/9UxB+16J8/Nclw4=,1,1.0,27.0,male,3.0,2.0
zaxbQzqcHSQu/dRDpHqWpJNljWnGE/O+0Xd+g9V4l1c=,1,1.0,,,9.0,1.0
zaoBNVp4lcret1UV4qKWN9X18nD4pgOgdpAORipkvQ0=,1,15.0,24.0,female,9.0,2.0
zalCiYrxTzgW46d/oQM8nEHkRGMKP8rCPYBHDXlogO8=,1,14.0,17.0,female,3.0,1.0
zajKqn2K0StGhD2MpiSNw6dzno4dT6TfyWkrawGJEtI=,1,1.0,,,4.0,1.0
zagqpgg+6YE2IqI+XQGY78vM4y4ApdIfT9zBpLYn3m8=,1,8.0,19.0,male,3.0,2.0
zaXycC4Qj+xY1uQ9eJNtwPUkEPeVHkzSPGBKyu0ye+I=,1,1.0,,,7.0,4.0
zaRtP7Wr4hGmOhdF25XU2nf8M+le4fI8UuWG1z6sV+A=,1,14.0,48.0,male,9.0,11.0
zaQKjgKMaIqh8m/D/b15SA00ZIt3waVWP9QaecnIGbY=,1,13.0,20.0,female,3.0,2.0
zaLXtv3qJt8mW5ZvaTN6+aakKWW+LJ0swVG3NSgzFlQ=,1,13.0,30.0,female,3.0,5.0
zaA8w3/FefRd3pN7DhkelH1bzUQWrTUK5dkJZgk5YYM=,1,8.0,,,3.0,3.0
za5yDNWvooNI4S5Ozdx40sGGpJhUjZ/k3EkVawrvZbo=,1,13.0,23.0,male,9.0,6.0
zZxdN470A+hlK1vJYpeNARiwnKPARpBpGaaDGlGRZ3E=,1,1.0,,,4.0,1.0
zZwCOa1022X+OllAWvE1ihHxOreAS9HL5fD5cyQ14Zk=,1,13.0,26.0,male,9.0,6.0
zZoK8xTxnC2XVH0pHflduVUbr8lkxFIntE53myxzht8=,1,10.0,20.0,male,4.0,2.0
zZc6Uk24NSLfhUCfYJ8hupUlBbarvpZOU0Ra0cfpmyc=,1,14.0,18.0,male,4.0,2.0
zZXyr5wROshRCAWgTEwOF7glJfUVP9qhwZyfegrjhLU=,1,13.0,27.0,female,9.0,4.0
zZXv7GHh36578lcjhwMJn7XxsCSnxhplk/3NOcKYqNU=,1,5.0,29.0,female,4.0,1.0
zZWzIXJom7HZd2LdAqEZAcp8P6Mv7GE1KwCCyU7Zzzc=,1,4.0,49.0,male,9.0,9.0
zZ9xZYldgNYWXSAQ5mmxZQW5mbMUwJIwufRrwGwYc6o=,1,22.0,23.0,female,3.0,3.0
zZ9rznBM5ghaJxTIvUHLfe3cwHEHTIL+HVOVUld2cCU=,1,,,,,
zZ97HdujsbN/kCO59Zv8+Fvj95u29FkJ53VIEOYJ+4I=,1,1.0,19.0,male,3.0,2.0
zZ5uqaWTgPHVYfOsdX5rnRi2WBNqW5VKj5StD1NRlYk=,1,,,,,
zZ0M0JWyin0wOndxST5fMIXZ2OmDAQinid2kDri2XXU=,1,1.0,,,7.0,1.0
zYycpbzR7bX17fo3dXGJx7enoEPJ9h0x43QP/zpZJOQ=,1,,,,,
zYyTUSo02YpqVGkmBvn1CMwTK0bID/PJ5jG0Bqguh2M=,1,1.0,54.0,male,4.0,1.0
zYxC0fv/O9VYaYyNyelROiuPO2DkceGRAv8QAopO5Sw=,1,1.0,25.0,female,3.0,0.0
zYx99wobKZfkziYSASKAu3yNrbzGLDeu69adq6X4Lag=,1,1.0,,,7.0,7.0
zYumWRSyf8tAiDbCtFpa6a9cShVMBDWAegB7C2TSFAU=,1,1.0,,,7.0,4.0
zYlyobciFsf5PwpWmHqlH9f42rKyF2EIrGZAAqNzsH8=,1,4.0,27.0,male,3.0,4.0
zYb8jCTsH3w9sfFiu3jzNoj+h0n4DFE0Mv46vkR8Si4=,1,1.0,,,4.0,1.0
zYX02L27rwC3ptzu/h/DRvYD+oO07NBd8b9BWJThGWQ=,1,1.0,,,3.0,3.0
zYNRauormbPyIZnG2a62zLrxZnDmyIk7/D0VOtgQ9Iw=,1,,,,,
zYMtjOZdVTtWMkHjh11YYyYeKiBgmnEOLkJygiHCEiE=,1,13.0,41.0,female,9.0,3.0
zYMaluzU8Bh6xp8FEBxiDyd5qBT4F8bGehePGNrjNTQ=,1,22.0,,male,7.0,7.0
zYInHteQz7djy9PyUQhg9SOZV+LA1XX278cyvlANLfQ=,1,,,,,
zY1jUO1kOE7+Ru1l3dAA4+e7AUxf4Q6qL3I1Pmd5PIE=,1,4.0,18.0,female,9.0,6.0
zXztU5nZsBU425JInlh9FoNhe/ajwhq9QSSXWGO2RBk=,1,12.0,20.0,female,3.0,3.0
zXuqMSy/DlXckNANZnqKTOWBSoUj8NUOpuAZcSWiecg=,1,1.0,20.0,,9.0,4.0
zXubrRZPcv3gj+/12ZNk7IFHXy5umJ4MDyBzcKPL/7Q=,1,8.0,,,4.0,1.0
zXioMb5BzyDjem79VQsGj0GxWjzQr5kRVetVxFuZYC8=,1,5.0,35.0,male,7.0,7.0
zXY5+2E/QJTkFBYyNgU2+rTfUVspn7BRQ50Wr1IH0m0=,1,5.0,26.0,female,9.0,11.0
zXVCMPppAp2xkmFvya2XAlLBcNNNaCy9EWRgOjuAsEA=,1,1.0,,,9.0,5.0
zXS2cO0OKAUhu2wz7po7/jcslXy8V2DjtSHl4R3BrFY=,1,17.0,19.0,male,9.0,7.0
zXNcnqasMQZkDe/6wLkDM5I1Hsg/FRWtfegA6PJt6AE=,1,13.0,28.0,female,3.0,4.0
zXN6GE+yCqifl3HFWmE5vapLagMg+sSSmyOTXCQ6CnM=,1,1.0,20.0,male,4.0,1.0
zXKzPSCbaw0O83WnAeSYmSnfBAhjFGkcjuXCbR1hQCk=,1,1.0,,,7.0,3.0
zXKrbQiCdDnDbv1clUyJM7PNYpDryYWdKrmMdkqu9YA=,1,15.0,20.0,male,3.0,4.0
zXHJMZcOU+k341tk6ncEUVekIBZRAVEH/h4jJIufDWw=,1,4.0,38.0,female,3.0,4.0
zXH17b9EW5zGvZDl2HWUKJkl73Lyy6X43Moxse61zrk=,1,6.0,26.0,male,9.0,8.0
zXFH7U8yMRJ+T6aLWsaE9rCuo0kDb52t+5zcLTZNsMc=,1,1.0,,,9.0,2.0
zXE3UKkuRcpLqhDtRvKc5SAt9zZotV/PsUvLWq4wBB8=,1,5.0,29.0,male,9.0,10.0
zX5Fgyn+IuDb1HFatLOoli+Qt+r8FdvIINCIqdiiSlA=,1,6.0,30.0,male,9.0,1.0
zX1egvJHkgt+Al5n+tIX7nRzaf/jUbb70B21WMGtQUc=,1,,,,,
zWzzeQe45vqsB8MiRkFMszWTcTWXpehZ8CIniAWbi/M=,1,18.0,24.0,female,3.0,4.0
zWpVmY2j7vS1aij+9UxRlQ1mfVEwvvnz+TA38l3AeXs=,1,22.0,38.0,male,9.0,10.0
zWnq4Y8fmQ9MIc7GLzPBNTcpQkp0KsYsgkNn8FUW7qc=,1,5.0,16.0,female,3.0,2.0
zWmC+a3myB99ZBQLEXT5966GcB4d/IolUj0Ib6HnHu8=,1,13.0,29.0,male,9.0,9.0
zWmB/bibj2124j46POhwxftM6wfGER+PidnYu4SUI8I=,1,13.0,,,9.0,7.0
zWkKgcPmjvks/swAUuSDghSL4/Ij9hK4lVbNvYJoToQ=,1,1.0,,,7.0,2.0
zWZovBdpsOgzKwSJf4Lu1p5tBqtIFJrvof7hI633emA=,1,5.0,31.0,,3.0,4.0
zWXb2WPPm4AcYsn1IGhVW0+GtWkKPCdyHbarVfuceQM=,1,5.0,42.0,female,9.0,8.0
zWS3Jw1/PFfjOdLP0THPaYCgX7pWPUJTmWduG7pdUkA=,1,22.0,26.0,male,9.0,5.0
zWRyztmIq4bk6HCtd5xSiZp+oBSamgbTmB1dXE2wAPs=,1,1.0,,,9.0,2.0
zWOdeCNjlxpaoAGLbax73Lc8pRGGgRhQYN8MfdO8Ykk=,1,4.0,29.0,female,7.0,7.0
zWO+144Ren72D6Ubl0gAch4hhF7gb3k5uVB38iKxX+4=,1,14.0,30.0,female,9.0,6.0
