,msno,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,total,years,months,days
1156,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,20160912,0,1,1,1,6,5,2294.344,9,2016,09,12
1157,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,20151124,8,1,0,1,13,19,4089.758,23,2015,11,24
1158,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,20160517,16,11,6,4,16,42,7151.459,53,2016,05,17
1159,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,20151002,25,2,0,6,33,59,9488.078000000001,66,2015,10,02
1160,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,20160130,2,1,1,2,45,49,11857.056999999999,51,2016,01,30
1161,zo1XBOzr86WJDXCvxpj1yoXr7ZusqN84NdEYWAcfFko=,20160328,4,0,0,3,4,8,1590.7120000000002,11,2016,03,28
1162,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20160510,43,0,1,1,27,66,7524.095,72,2016,05,10
1163,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20170115,104,37,7,2,55,158,18938.737,205,2017,01,15
1164,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20161126,1,0,0,1,18,20,4277.420999999999,20,2016,11,26
1165,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20161007,6,1,2,1,27,32,6699.382,37,2016,10,07
1166,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20160818,6,1,1,2,41,47,10560.722,51,2016,08,18
1167,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20160629,71,2,1,2,76,93,20366.698,152,2016,06,29
1168,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20151022,4,1,1,1,14,21,3931.2740000000003,21,2015,10,22
1169,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20160130,30,5,3,2,39,75,10851.794,79,2016,01,30
1170,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20151211,23,0,0,2,34,58,8500.321,59,2015,12,11
1171,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20150901,3,1,0,7,13,22,4795.873,24,2015,09,01
1172,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20150523,1,0,0,0,79,39,21532.595,80,2015,05,23
1173,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20150403,7,4,3,1,77,80,21003.187,92,2015,04,03
1174,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20150208,4,3,0,0,33,31,8605.865,40,2015,02,08
1175,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20150713,7,0,1,3,16,19,4934.03,27,2015,07,13
1176,znWWb42LR9dJMt2KGJyyaLTA8blY6sdUjJN8nGWyMSQ=,20160320,11,2,0,0,40,49,10501.06,53,2016,03,20
1177,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20151116,0,0,1,0,72,51,16732.815,73,2015,11,16
1178,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20160902,1,1,2,1,59,14,13753.883999999998,64,2016,09,02
1179,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20160111,2,0,1,1,117,56,26515.52,121,2016,01,11
1180,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20160315,3,0,0,0,57,1,13507.175,60,2016,03,15
1181,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20160518,3,1,0,0,10,12,2590.7329999999997,14,2016,05,18
1182,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20160710,6,2,4,1,79,80,18833.111,92,2016,07,10
1183,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20161030,0,0,0,0,89,22,19637.531000000003,89,2016,10,30
1184,znE9mPJRKAvxTNT5H0dJtjvDTVxAvjKHwKTsLZHD7p8=,20161228,0,0,0,0,16,16,3384.873,16,2016,12,28
1185,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20161004,5,0,1,0,18,17,4390.126,24,2016,10,04
1186,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20150129,0,0,0,2,13,15,3989.8720000000003,15,2015,01,29
1187,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20150408,1,1,0,0,17,19,4757.151,19,2015,04,08
1188,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20170113,1,1,1,1,5,9,2022.033,9,2017,01,13
1189,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20161124,11,4,1,3,58,41,16771.785,77,2016,11,24
1190,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20150530,4,1,1,1,62,53,17345.397,69,2015,05,30
1191,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20150720,26,3,2,3,32,52,9810.610999999999,66,2015,07,20
1192,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20160102,1,0,0,0,19,3,5017.1,20,2016,01,02
1193,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20151103,4,1,3,3,17,24,5655.221,28,2015,11,03
1194,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20150909,14,0,0,0,20,32,5100.863,34,2015,09,09
1195,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20160306,2,1,0,0,28,30,7569.764,31,2016,03,06
1196,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20160425,1,1,0,5,40,25,11610.915,47,2016,04,25
1197,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20160614,61,1,7,9,21,61,8725.676,99,2016,06,14
1198,zmyXj2YOKWLAeBxZApPKKGhVbvlTC5iNw0NuOftM2AY=,20160807,1,1,0,6,26,30,8399.872,34,2016,08,07
1199,zmvureUZJgDaZFRvJaMmQ35DmsR8XTUleF9aWPvi/M0=,20151214,7,0,1,0,8,14,1902.076,16,2015,12,14
1200,zmvureUZJgDaZFRvJaMmQ35DmsR8XTUleF9aWPvi/M0=,20160615,8,0,3,0,16,9,4061.5809999999997,27,2016,06,15
1201,zmvureUZJgDaZFRvJaMmQ35DmsR8XTUleF9aWPvi/M0=,20160919,0,1,1,0,15,14,4071.426,17,2016,09,19
1202,zmBV0E+EWTLQegqZRxCnqByTJXBqWhPjPN/LoJKg2KU=,20160203,3,1,0,0,21,23,4955.69,25,2016,02,03
1203,zmBV0E+EWTLQegqZRxCnqByTJXBqWhPjPN/LoJKg2KU=,20150213,2,0,0,0,18,19,4551.392,20,2015,02,13
1204,zmBV0E+EWTLQegqZRxCnqByTJXBqWhPjPN/LoJKg2KU=,20151010,2,0,0,0,28,28,6721.148,30,2015,10,10
1205,zmBV0E+EWTLQegqZRxCnqByTJXBqWhPjPN/LoJKg2KU=,20150624,8,0,0,0,43,19,10657.893999999998,51,2015,06,24
1206,zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,20170216,2,0,0,0,11,9,2570.095,13,2017,02,16
1207,zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,20161105,1,0,0,1,36,30,8422.059000000001,38,2016,11,05
1208,zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,20150509,5,1,0,2,19,21,5485.816999999999,27,2015,05,09
1209,zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,20160708,2,2,3,2,8,10,2978.478,17,2016,07,08
1210,zkrooLF4lXDqah/4r9uAipSuMtbW0hJhCGWVE7jBiWk=,20151216,3,0,0,1,22,14,5973.103,26,2015,12,16
1211,zkkqZX4P3v2Em/bBSZpxPUbgpjfEFndsR5M9pm5TNQ0=,20161202,3,0,0,0,32,18,9307.431999999999,35,2016,12,02
1212,zkkqZX4P3v2Em/bBSZpxPUbgpjfEFndsR5M9pm5TNQ0=,20160617,4,5,2,7,0,16,2487.868,18,2016,06,17
1213,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20150709,3,0,0,1,3,5,824.557,7,2015,07,09
1214,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20160711,20,3,6,5,73,67,19624.452,107,2016,07,11
1215,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20160520,0,0,0,1,2,3,766.154,3,2016,05,20
1216,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20150128,9,1,0,0,13,17,3107.1420000000003,23,2015,01,28
1217,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20160325,1,0,0,0,13,12,2799.875,14,2016,03,25
1218,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20151020,1,1,0,0,5,7,1159.473,7,2015,10,20
1219,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20161020,20,1,2,5,29,56,8908.63,57,2016,10,20
1220,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20151212,9,9,3,3,9,27,4299.222,33,2015,12,12
1221,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20150831,19,2,2,4,21,22,6990.863,48,2015,08,31
1222,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20161209,4,3,2,1,108,36,24531.914,118,2016,12,09
1223,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20160203,23,4,4,1,13,38,4026.808,45,2016,02,03
1224,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20150320,8,0,1,0,20,18,5026.062,29,2015,03,20
1225,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20150517,5,2,0,1,18,20,4708.598,26,2015,05,17
1226,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20170129,26,3,1,3,37,64,11066.96,70,2017,01,29
1227,zkcc+BaL8ZYNyIkIru7wSHHsat7VGcW4uILfNdO96+8=,20160831,0,0,0,0,5,5,1116.237,5,2016,08,31
1228,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20160228,2,1,0,1,90,82,21997.638,94,2016,02,28
1229,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20161215,1,2,3,0,0,6,631.688,6,2016,12,15
1230,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20150120,5,1,3,2,64,58,16697.744,75,2015,01,20
1231,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20150312,0,1,0,2,24,26,6513.279,27,2015,03,12
1232,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20150501,1,0,0,1,13,14,3071.6209999999996,15,2015,05,01
1233,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20150621,50,3,1,4,44,81,12350.636,102,2015,06,21
1234,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20150813,1,0,0,2,15,18,4422.722,18,2015,08,13
1235,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20151007,0,5,1,1,18,22,5640.231,25,2015,10,07
1236,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20151209,2,0,0,0,18,20,3965.468,20,2015,12,09
1237,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20160517,2,0,0,0,17,17,3763.954,19,2016,05,17
1238,zkaiY+I4U4TLMB34bv/Fr+aaZFAfseK5j+AaGhepyf4=,20160829,7,1,2,1,9,20,2666.784,20,2016,08,29
1239,zkFDwg19sf3uJwCaL4ywCUvSPIE6C9POLoXML3rbalg=,20161109,0,0,0,1,2,3,669.867,3,2016,11,09
1240,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20160209,8,2,2,1,26,9,7519.031999999999,39,2016,02,09
1241,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20151028,8,2,1,0,16,27,4190.279,27,2015,10,28
1242,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20160527,8,2,2,1,22,15,6612.683000000001,35,2016,05,27
1243,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20160720,4,0,0,1,13,9,3600.9159999999997,18,2016,07,20
1244,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20160913,9,1,2,1,30,7,7367.677,43,2016,09,13
1245,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20161228,11,0,0,0,11,22,2874.862,22,2016,12,28
1246,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20150906,0,0,0,0,9,9,2146.275,9,2015,09,06
1247,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20161104,14,3,2,2,25,41,7209.781,46,2016,11,04
1248,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20151218,6,1,0,1,13,17,3590.6890000000003,21,2015,12,18
1249,zjS2hvPycbIPGKUdTgHkK56eb+VLOwWLz/FldIobULI=,20160406,14,1,3,1,8,22,3014.505,27,2016,04,06
1250,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20150113,1,1,0,0,2,3,581.323,4,2015,01,13
1251,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20150510,0,1,0,0,40,21,9642.919,41,2015,05,10
1252,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20161122,17,23,6,0,5,46,4362.226,51,2016,11,22
1253,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20150317,16,4,2,3,20,23,6629.589,45,2015,03,17
1254,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20160525,28,5,1,0,21,49,5939.7390000000005,55,2016,05,25
1255,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20160215,0,0,1,0,14,13,3338.633,15,2016,02,15
1256,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20150701,0,0,0,0,13,11,2800.798,13,2015,07,01
1257,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20160725,17,2,3,1,44,59,11774.216999999999,67,2016,07,25
1258,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20170119,18,6,1,1,50,58,11804.396,76,2017,01,19
1259,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20151116,1,1,1,1,6,9,2046.9279999999999,10,2015,11,16
1260,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20150824,5,7,5,0,12,25,3899.663,29,2015,08,24
1261,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20160405,1,0,0,0,11,12,2580.376,12,2016,04,05
1262,zjN2JVawJ+PAJSrsXw/WI+huRbBVnTZcy7U7fBa4xS4=,20160913,9,6,2,1,21,32,6021.8859999999995,39,2016,09,13
1263,zifcdKbIGIlRi3Yl+O2jF5Zy4HkuU5llfBMrIJu1LCo=,20170201,1,1,0,0,8,6,2402.1710000000003,10,2017,02,01
1264,zifcdKbIGIlRi3Yl+O2jF5Zy4HkuU5llfBMrIJu1LCo=,20161116,5,3,3,1,4,11,1760.2220000000002,16,2016,11,16
1265,ziSu/c8QygrK1t/twvQevc7Q+sVvSR2+IvMc28jCpGc=,20150121,0,0,0,0,2,2,482.60699999999997,2,2015,01,21
1266,ziSu/c8QygrK1t/twvQevc7Q+sVvSR2+IvMc28jCpGc=,20150804,13,0,1,0,15,18,3502.373,29,2015,08,04
1267,ziSu/c8QygrK1t/twvQevc7Q+sVvSR2+IvMc28jCpGc=,20161001,0,0,0,0,36,1,9558.288,36,2016,10,01
1268,ziSu/c8QygrK1t/twvQevc7Q+sVvSR2+IvMc28jCpGc=,20151224,0,0,0,0,9,9,1351.286,9,2015,12,24
1269,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20160212,1,1,0,0,17,13,4639.4529999999995,19,2016,02,12
1270,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20150205,2,0,0,2,24,24,6337.121999999999,28,2015,02,05
1271,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20150515,0,1,0,1,33,23,9110.679,35,2015,05,15
1272,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20150831,7,1,0,2,64,61,14937.466999999999,74,2015,08,31
1273,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20151212,9,3,1,0,127,21,28359.5,140,2015,12,12
1274,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20151023,30,4,1,0,78,75,18308.314,113,2015,10,23
1275,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20160405,0,0,0,1,6,7,1884.996,7,2016,04,05
1276,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20160717,0,0,0,0,5,5,1236.914,5,2016,07,17
1277,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20160908,1,0,0,0,97,37,21298.416,98,2016,09,08
1278,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20161028,2,0,1,1,98,24,23769.532000000003,102,2016,10,28
1279,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20161217,4,0,0,0,89,45,19723.995,93,2016,12,17
1280,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20160525,0,1,0,0,17,15,4567.788,18,2016,05,25
1281,ziAT/rdcHzrdhkuDGBsrIn5WTSXFmwYnPjk3doXZtdA=,20170205,1,1,2,0,92,41,20972.897999999997,96,2017,02,05
1282,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20161022,2,0,2,0,17,12,5097.095,21,2016,10,22
1283,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20151231,79,10,8,8,55,113,19183.385,160,2015,12,31
1284,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20160303,1,0,0,0,10,11,2634.71,11,2016,03,03
1285,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20160429,6,4,1,1,3,14,1686.862,15,2016,04,29
1286,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20160818,0,0,0,0,27,26,6383.307,27,2016,08,18
1287,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20160621,16,2,1,4,14,37,4739.335999999999,37,2016,06,21
1288,zgzbFMraJn4fUP3Q1DX2cVrj20LeNKOVoHoBhGxuMr8=,20161229,17,2,2,2,12,34,4009.0640000000003,35,2016,12,29
1289,zgM2FO8sQuBgRQtAbuC7VbXK5uevrG4YIOq4O5l/4ks=,20150620,0,0,0,0,8,8,1882.4360000000001,8,2015,06,20
1290,zgM2FO8sQuBgRQtAbuC7VbXK5uevrG4YIOq4O5l/4ks=,20150105,1,0,0,0,1,2,310.053,2,2015,01,05
1291,zf1+Ak2SKwRbizfvn/QIIKU1UDa+mmInV70aa57nRUI=,20150513,3,1,0,0,3,6,574.511,7,2015,05,13
1292,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20160227,0,1,1,0,124,125,32278.478,126,2016,02,27
1293,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20170118,0,0,0,0,14,14,3718.0,14,2017,01,18
1294,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20160830,0,2,1,1,26,27,7447.439,30,2016,08,30
1295,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20160419,0,0,1,0,5,6,1421.2160000000001,6,2016,04,19
1296,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20150526,2,1,1,1,181,175,47440.08,186,2015,05,26
1297,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20160105,0,0,1,0,70,71,17924.788,71,2016,01,05
1298,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20151116,1,0,0,8,108,94,28838.387000000002,117,2015,11,16
1299,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20150912,0,0,0,0,7,7,1757.0,7,2015,09,12
1300,zcE0juB3EjKJ7VdD0nZX0nmb+K4fqFxhLTH4PaGjzno=,20150719,1,0,0,4,130,133,33036.78,135,2015,07,19
1301,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20160105,5,1,1,0,16,16,4672.1320000000005,23,2016,01,05
1302,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20160224,11,3,1,2,28,32,7736.084,45,2016,02,24
1303,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20160415,0,1,0,1,36,31,9121.801,38,2016,04,15
1304,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20160604,20,10,8,6,93,81,28077.99,137,2016,06,04
1305,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20160801,1,0,0,0,90,2,27238.835,91,2016,08,01
1306,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20161030,32,5,3,11,53,78,16884.351000000002,104,2016,10,30
1307,zcAyw3FPXztDfDXbUvl1gjB5XzDS9bgMxwxqiQhYI9w=,20170113,30,9,6,5,23,63,9232.877,73,2017,01,13
1308,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20151023,2,1,1,0,88,62,22710.427000000003,92,2015,10,23
1309,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20160331,0,1,0,0,0,1,129.876,1,2016,03,31
1310,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20151222,1,0,0,0,1,2,334.76199999999994,2,2015,12,22
1311,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20161016,3,1,0,1,72,74,19138.756,77,2016,10,16
1312,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20161213,2,0,1,1,12,16,3466.92,16,2016,12,13
1313,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20150807,2,1,0,1,11,11,2551.692,15,2015,08,07
1314,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20170225,0,0,0,1,3,4,911.487,4,2017,02,25
1315,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20150601,1,0,0,0,1,2,161.148,2,2015,06,01
1316,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20150403,4,1,0,0,1,4,402.58,6,2015,04,03
1317,zc5o4irRTebwQamvib2m8WmfW4GJSU7qBu8d/LDMKv4=,20150111,34,6,1,5,97,59,27540.611,143,2015,01,11
1318,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20151030,6,5,1,0,10,14,2844.788,22,2015,10,30
1319,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20150319,6,3,0,1,21,29,5702.954000000001,31,2015,03,19
1320,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20160719,3,1,2,2,47,31,12618.707,55,2016,07,19
1321,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20160218,21,10,3,4,42,65,12381.809,80,2016,02,18
1322,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20151228,9,0,0,0,3,9,897.908,12,2015,12,28
1323,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20150823,12,17,5,1,10,27,5139.984,45,2015,08,23
1324,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20150629,13,10,8,4,13,46,6394.539000000001,48,2015,06,29
1325,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20150508,15,2,3,7,12,16,5737.649,39,2015,05,08
1326,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20160529,3,4,1,0,3,6,1269.444,11,2016,05,29
1327,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20150122,1,0,0,0,1,2,275.697,2,2015,01,22
1328,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20160408,5,2,0,1,9,13,3117.739,17,2016,04,08
1329,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20160908,13,3,3,4,38,37,11246.67,61,2016,09,08
1330,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20161111,28,6,7,4,25,51,8403.485999999999,70,2016,11,11
1331,zbrCteX61ZhxvdWMOruqx0LPdqzf/rSNQls8u4mA5Qo=,20170105,12,7,4,3,17,28,5852.749,43,2017,01,05
1332,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,20150723,1,1,1,2,19,7,4821.55,24,2015,07,23
1333,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,20150202,8,6,3,6,41,19,11423.802,64,2015,02,02
1334,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,20150517,7,8,2,3,25,15,7370.399,45,2015,05,17
1335,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,20160722,42,6,5,5,29,86,8957.729,87,2016,07,22
1336,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,20160519,1,2,2,0,19,3,4249.587,24,2016,05,19
1337,zbGetwOqVMwCpMri4YHedWTiA1PmUt72IJj9Rv/GwvY=,20151021,0,0,0,1,0,1,188.87099999999998,1,2015,10,21
