msno,city,bd,gender,registered_via,registration_init_time,expiration_date,date,num_25,num_50,num_75,num_985,num_100,num_unq,total_secs,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel,is_churn
lUZMEzMG4yGKAo9mvl5SuHfkPZ8e0FpzqexxRtV6jt4=,5,26,male,9,20071114,20170930,20160125,2,5,2,1,2,10,1383.864,33,0,0,149,1,20150930,20151031,0,0
VJHNa3kx7W+b8gOYJJYxcy8xV1w9xrZGzTPZ8/roCks=,13,24,female,4,20151122,20170910,20160308,2,0,2,0,157,15,41206.031,40,30,149,149,1,20160324,20160425,0,0
rkDrheHBjAghP2pCiH9I3Jy3xjIGJW3pbVlcow4QNvE=,5,25,female,3,20121201,20170622,20150426,0,0,0,1,4,5,1321.667,39,30,149,149,1,20151202,20160122,0,0
Uyl5oHhDb64j3KH09KkqWNNathQVA2KA4VxxscZtAno=,5,26,female,3,20151017,20170916,20161207,1,1,0,0,12,14,2895.148,38,30,149,149,0,20151130,20151230,0,1
FkoBjKLD6mwAEELt4IrUxx4T8mW3nmXF5GRN1IEhIf8=,13,31,female,9,20040819,20170812,20160817,7,1,2,1,27,38,7292.687,38,30,149,149,0,20161218,20170117,0,1
LElXCKW5kMUgafa170Ou/7J4JQTwjvYkeX/8215Yesc=,22,23,female,7,20140719,20170921,20150302,12,8,1,1,176,123,41416.431,41,30,149,149,1,20160618,20160718,0,0
XOM3cqGhX9jY9UjGw2gFwRsREB2l3hGj4cB+1r+ViJ0=,4,60,male,9,20111014,20170930,20160725,1,0,1,2,31,32,7605.017,31,30,149,149,1,20170228,20170331,0,0
QRz1BnrIZQ9lNnYLfN3aXBu3WO9eg3ePUIi0zAU+8LE=,5,25,female,9,20051010,20171023,20150409,2,1,0,0,8,9,2049.48,39,30,149,149,1,20150731,20150923,0,0
tlTGUI2zhqRH33ILWI5BZVaEz3SSXEESt97NN+O6n7A=,5,23,male,9,20150208,20170910,20150523,0,1,1,0,18,5,4404.385,38,30,149,149,0,20150315,20150414,0,1
xCJzz+7NsG/4ZVZHh1/TKos0lFJrRACEQ+EGup7+zU0=,5,22,male,3,20150212,20170310,20161108,3,0,0,0,28,27,7064.439,30,30,149,149,1,20161107,20161206,0,0
JhIlYppS8UONnQXHQYUAx/Fat9Ow1oWiJ5noVB7oYH8=,15,31,male,9,20111023,20170220,20170110,2,1,0,2,5,8,1773.923,36,30,180,180,1,20160721,20160820,0,1
fSUJll6HW9h3ucnz5Tupd4MF7pcIQwgHDZr4gLoDEhc=,13,22,male,9,20070513,20170927,20161115,0,0,0,0,5,5,1045.172,38,30,149,149,0,20161115,20161215,0,1
9el63/oXYWm6WByJNmhWxrr0i7ApvLPcCWGnaJxnHd8=,13,23,female,7,20110518,20170514,20150906,1,0,1,0,3,4,841.691,41,30,149,149,1,20160817,20160918,0,0
JhIlYppS8UONnQXHQYUAx/Fat9Ow1oWiJ5noVB7oYH8=,15,31,male,9,20111023,20170220,20160409,0,1,0,1,6,6,1623.51,36,30,180,180,1,20161221,20170120,0,1
zgtHQNqg/ryIDbWdlfWzDtJcB8LcbAH7NsFdPJ0v8Lg=,5,36,female,7,20110217,20170923,20151019,0,0,0,0,145,10,25569.514,41,30,149,149,1,20160922,20161023,0,0
VxnZcI5lnZADC0qeRwnr2S/TJv7DfRClevGHnJr/S3Y=,15,21,female,3,20130319,20170801,20160423,6,0,0,0,31,37,7316.302,36,30,180,180,0,20170220,20170324,0,1
+usiFbPeSCsHdoX3Sp9gIxwUcebm6jWhpOFyuEtCgNc=,22,26,male,3,20120421,20170612,20150802,5,3,1,1,20,27,6145.366,38,30,149,149,0,20150926,20151026,0,1
JhIlYppS8UONnQXHQYUAx/Fat9Ow1oWiJ5noVB7oYH8=,15,31,male,9,20111023,20170220,20150422,0,1,0,0,11,1,2901.655,40,30,149,149,1,20160419,20160417,1,1
sO9H3HJyNDlWpLnpsHP5W9vsAeTba5tXzvCwz486QUA=,22,51,male,9,20080227,20170912,20151026,6,4,0,1,22,23,6040.861,40,30,149,149,1,20160911,20161012,0,0
jPeNgBnSObtBj1i9T4ADrhwR1+YJtoBSziEi9oFd8/k=,11,51,male,9,20100109,20170613,20160704,1,1,0,1,16,13,4306.522,40,30,149,149,1,20161128,20170101,0,1
SRRA0aVbGAh0C6f7CI7rg6nPF0iGVTPuzzKsyNPPZs0=,5,42,female,9,20090531,20170930,20160509,16,4,1,0,21,25,4802.21,33,30,149,149,1,20151231,20160131,0,0
SnWp9B0q5rCC+TzxtMPJabqD03KOi0cSEa4gKLs0KKM=,6,34,male,7,20131006,20171006,20161012,0,0,1,1,9,11,3174.647,41,30,149,149,1,20160906,20161006,0,0
o282e/2NBNgGuvK4keMgFz+6u2eRTNf8OHrySFVkB14=,6,21,female,3,20130511,20170519,20151225,8,5,0,2,17,23,5001.306,36,30,150,150,0,20150705,20150804,0,0
DIYxVOrJib3zkYPobhlLHje5aCUmIEyA+ZzOrWCbx8I=,6,27,female,9,20070827,20170228,20160526,0,0,1,1,13,13,3937.798,36,30,180,180,0,20160621,20160721,0,1
PZJSFPI1vocIGHJG364D7Hdd6FzmUVBB/P1dUEsGUIY=,13,30,female,7,20111008,20170917,20150509,12,2,0,0,5,16,1639.15,41,30,129,129,1,20160117,20160218,0,0
/Qg8mZrDWWfrRysRvs95orw9HAq00204kHo5wCEM+xI=,14,36,male,7,20120819,20170920,20160921,5,0,1,0,1,6,555.362,41,30,149,149,1,20160719,20160820,0,0
orJmiaKQB73ST9Q7T283bd962PmD6nPv4NWe9wSWRhI=,5,42,female,7,20100615,20180206,20160126,0,2,0,2,13,13,3340.634,41,30,149,149,1,20150731,20151103,0,1
AcylUPbdfbRKBl3tJMFQNEZMs/tWKipvdobdtgvqmDA=,18,55,female,9,20140704,20170917,20151014,0,0,0,0,72,33,16223.919,40,31,149,149,1,20150115,20150214,0,0
qDBTJx3kP7svK4Slqo51FezpbWbD4H0MN2VleBzJfIg=,5,29,female,9,20110518,20171006,20160331,0,0,0,1,0,1,253.91,40,30,149,149,1,20160402,20160502,0,0
SRUPKBftb2dpaPx9jCZH6IvvPzlxmqi7Abk2V2hTiIg=,15,19,male,4,20160228,20170615,20160802,15,3,0,3,11,32,3519.1,38,10,0,0,0,20160228,20161025,0,1
bRVIcIS8PUPwYgE73Q483U714q//TvtcSSRcF7E4eBI=,22,25,male,9,20091118,20170709,20150605,3,0,0,1,2,6,904.138,36,30,180,180,1,20160924,20161023,0,1
Ko0ImcpyFxgPtjLawpHS1AZg9Q6IgiimTQ6MhVwMPwk=,15,31,male,7,20130222,20161212,20151107,0,0,0,0,7,7,1834.352,41,30,149,149,1,20160930,20161031,0,1
/4vKnW4oJi81pWIwoPirlVVlDSY0VLgQNpfK0dQWQjo=,22,30,female,3,20121212,20180303,20161108,0,1,1,0,138,74,37610.835,33,30,149,149,1,20160630,20160803,0,1
/OmYFNg5XgJF00rUGhEITWCL+Vi3cJvbImzPtBQ+u4Q=,4,35,female,9,20121022,20171130,20150217,1,0,0,0,5,5,1368.758,40,31,149,149,1,20150222,20150322,0,1
ncWOGvlGKSVJEwWuTs0n2Rl0m7ecEzSO2vBG/HCTfCI=,14,22,male,9,20140621,20170930,20160514,4,0,0,0,38,42,10153.429,33,30,149,149,1,20161231,20170131,0,0
9LRyErfSNL6v6q/e3BmRXlqCiC0SIw3/450dS6Nln48=,5,28,male,3,20150429,20170906,20160416,0,0,0,0,17,17,4217.49,40,30,149,149,1,20160907,20161006,0,0
/vhGJbIFxgTFVCXC0lKeqVmDJvRPf3t34U4m0wUliaA=,5,27,male,3,20160809,20170923,20161228,6,5,3,1,118,121,31102.88,40,30,149,149,1,20170112,20170214,0,0
Ubm2151Mk4GW+NSe1bvta3w0rrrOAJitxJ9LbGKIDXQ=,12,27,male,9,20070620,20170930,20160113,15,2,0,1,10,24,2766.602,34,0,0,149,1,20150831,20150930,0,0
0kYfF2YjrIQ9WheTiDC/lbsWmgefW6acuG8JHWyOKeQ=,13,25,male,3,20130121,20170711,20160322,4,2,3,3,15,21,5069.715,37,30,149,149,1,20160210,20160309,0,1
ha9+O/PfcltzK8EonvK3iR1W+/uyTcDtlnrgUlUFcLM=,5,30,male,9,20100404,20170713,20160206,0,0,0,0,1,1,226.978,40,31,149,149,1,20150103,20150202,0,1
VtgpY/LLJxLfCM9M+h6Nvj6I+NRQeSIK4EwCGMwZLlA=,15,44,male,9,20070612,20171003,20161018,3,4,0,0,0,7,400.253,37,30,149,149,1,20151203,20160103,0,0
FdkLCHUpSNCVqj+0k32d6LULqw1CeBECGQmHigGU6ks=,5,28,female,7,20140124,20170923,20150723,2,0,0,0,20,22,4492.056,41,30,99,99,1,20170123,20170223,0,0
TxSK4oOnlmQqo7IPg1e2kfqhAFZohKZN8l80XbxWvbk=,13,25,male,9,20080830,20171017,20150226,2,1,1,2,76,69,19839.972,39,31,149,149,1,20150228,20150417,0,0
ha9+O/PfcltzK8EonvK3iR1W+/uyTcDtlnrgUlUFcLM=,5,30,male,9,20100404,20170713,20160827,13,0,3,0,32,41,8454.311,40,30,149,149,1,20160203,20160302,0,1
YuyNSFZCOVZ52sn/qALvztYJloU/sgUrV75l2uRK8o0=,13,25,male,9,20060102,20171002,20160603,9,0,1,2,15,21,4710.439,37,31,149,149,1,20150301,20150402,0,0
UYA8MxQ9cQ6xCrSIL/hm5xEuB73+Y4jFrV9owF6+1L8=,13,25,male,3,20120521,20170912,20160622,2,1,4,1,21,27,5410.115,38,30,149,149,0,20160615,20160715,0,1
KMliA4sQaFqZSXCjrUUS/Qvvo6Kvbd8mWkLbiEufvJY=,15,30,female,9,20080320,20170930,20160423,1,0,0,0,13,2,3181.312,33,30,149,149,1,20160531,20160630,0,0
Wr1pnblt4kTBu24d71MZrbv6R5syew6kqHc4GdxMWuQ=,15,22,male,3,20131210,20170713,20151219,28,0,2,2,15,38,5235.263,39,30,149,149,1,20150714,20150813,0,0
fAKJEtxCFzIwhwXfuuBfdLDpZpgtKka6TI42lNfv77c=,5,29,female,9,20080112,20171003,20150129,2,1,0,1,6,7,1747.491,39,30,149,149,1,20160731,20160903,0,0
DZyRGFKorTwdOS7rNtZ1u1chV7JuTUcpJw3ArGxUwVo=,5,34,female,9,20090803,20171005,20161128,0,0,0,0,9,9,2143.243,40,30,149,149,1,20160204,20160305,1,0
zoh1oT91yfzMfSlWTr6S3dRlx5FRVyj8jBWUabsUxRM=,13,21,female,3,20141101,20170812,20150318,14,7,2,1,32,41,8710.469,38,30,149,149,0,20150608,20150708,0,1
EldF3YInTx7AXH7bivNn+w5wnXdpOTT+LSLqFxNPZD8=,5,48,male,3,20150812,20170913,20161220,0,0,0,0,6,6,1443.361,28,30,150,150,0,20160413,20160513,0,1
032CPJYBhkNYeA9ButTbLB7dq8akC0amy5kueiQklNM=,1,27,female,7,20140905,20171004,20160117,2,5,5,1,21,30,6239.394,41,30,149,149,1,20160604,20160704,0,0
Ln/w0ccecmikVrmiPfnwtnBZRodTtnOjLopE9x907jo=,13,19,female,9,20090519,20170914,20150809,1,0,0,0,6,2,1500.047,38,30,149,149,0,20160218,20160319,0,1
gJTVmbTXaYaD15KOlDbFTZtexaBJwJHvUqVCCBU7syQ=,14,27,male,3,20130326,20171006,20160219,8,2,0,0,12,22,3312.508,38,30,149,149,0,20151215,20160114,0,1
1YMGimip2ZX3B68+5YZF95ZdCNthqu3+SRbY4jf7R1k=,13,19,male,9,20101113,20180409,20170124,45,11,5,8,44,79,14118.046,38,410,1788,1788,0,20160110,20170223,0,1
jmQ1OnRQ2LVCOId7dFk648fOW3feoG3gQX3NdwS/Xa8=,13,18,female,9,20050825,20170204,20151118,43,10,1,1,21,67,7378.969,19,0,0,149,1,20150930,20151031,0,1
90+lVtJZBEkfEqB5fVVP6uY1XNNkDo0zFuuKeP9rvRY=,5,17,female,9,20110705,20171003,20160310,1,1,1,1,3,4,1235.069,37,30,149,149,1,20160904,20161003,0,0
stBalzWUP3HmiKPW6PoarmyG6wSnLYUxJzAkj9rNJzw=,5,24,female,9,20120301,20170911,20150625,0,1,0,0,3,4,849.946,36,30,150,150,0,20150528,20150627,0,1
zo9nOyDekP1PMFnVo3I8j7lg7G/EsFJfN68nAR8TBUs=,9,31,male,9,20080527,20170923,20160320,2,0,3,0,7,10,2238.52,39,30,149,149,1,20161231,20170225,0,1
uJewGFJI7NBnpWj5uwuWVFMREPQM2IN0lgkgeBFQh28=,13,28,male,9,20040428,20170930,20150520,12,4,1,2,16,24,3224.137,34,0,0,149,1,20150731,20150831,0,0
klvvMd5jdEtCy06Ilt3UmyiVUco5yv+k06+RpJLQD5E=,4,22,female,7,20150630,20171002,20161230,1,0,0,1,28,29,7142.02,41,30,129,129,1,20150831,20150930,0,0
J1RlvuG1i9s2GSPGoflnrM0CSbnKKT6t9DYhIxsgWWQ=,5,43,male,9,20120225,20171103,20160106,2,1,1,1,24,26,6058.55,23,30,149,149,1,20160430,20160531,0,0
CynU18ViUgHeET1xfphzD6v6+NGA0lTajL/V8dOT0a8=,13,33,male,9,20041116,20170930,20161216,3,2,0,1,12,7,3141.156,34,30,149,149,1,20151130,20151231,0,0
8MnYe6lB6AmTvVfSwSYvsjSoiY0nQipJhv6E41y4h6w=,13,29,female,9,20131208,20171005,20150725,0,0,0,0,5,5,1182.337,39,31,149,149,1,20150131,20150305,0,0
kRpF8wDgDhevSYSm+dtkpMcPGxqhSN8w8vsWQIffopg=,22,24,male,9,20070626,20171005,20160106,6,6,2,0,15,14,4095.441,38,30,149,149,0,20160226,20160327,0,1
UXia1mI3TGXs4q6j6iGQnqEEReDa7XLXO8K7f+ZN7fU=,15,30,female,9,20100421,20171020,20150803,3,0,2,0,27,30,7355.685,39,30,149,149,1,20170131,20170320,0,0
vY36k0cMVKkteEzBDJd23bqe3tTsSBXoa91o7z4HKyc=,9,30,male,9,20150424,20170225,20160218,1,2,0,1,5,7,1847.533,40,30,149,149,1,20151025,20151125,0,1
67IdWzmzA8L9TZfDu4j56V/Fqf2m9yQWQBHX08wmK5Y=,12,13,female,7,20100527,20170919,20160312,2,0,1,0,17,17,4181.223,41,30,129,129,1,20150620,20150720,0,0
aOVpxbL4cw/M/L+34cBbXgMxA/ck3UdFYt0DIWuZn8Q=,6,38,male,7,20160110,20170910,20160328,0,1,1,0,66,68,17477.82,41,30,99,99,1,20160910,20161010,0,0
O98kwvrWdTRttZIIcaJb8k49QP2LKEUNyQzG1/WX51U=,3,21,female,4,20160730,20170923,20161121,0,1,0,0,25,26,5392.712,36,30,180,180,0,20170219,20170321,0,0
FiexSIm/0nK4RaMp3XroVsZdj/5u+y3fCQ3aDz9zViY=,6,35,male,9,20100301,20170910,20161122,8,0,0,2,21,25,6135.63,40,31,149,149,1,20150206,20150305,0,0
AeqsuZIEGoUmNGGHhy857JMNplUQPpzqD68rsAlhIGY=,17,26,female,3,20121119,20170809,20150727,1,2,0,0,19,21,5062.68,39,30,149,149,1,20150630,20150814,0,1
ha9+O/PfcltzK8EonvK3iR1W+/uyTcDtlnrgUlUFcLM=,5,30,male,9,20100404,20170713,20161031,0,0,0,0,31,29,8187.29,40,30,149,149,1,20170204,20170202,1,1
MlitPx7Gq4mAvQNYx2kmQXaVwifVLzpvXftJV/Qr1r8=,4,26,male,3,20150505,20170916,20160607,1,0,0,0,6,7,1609.271,40,30,149,149,1,20170114,20170216,0,0
iw2pJvUs9YBKty/kWisAUMZfWPvahlgZY+OIWlx2cHE=,15,22,male,3,20150726,20171006,20160531,6,0,2,1,81,57,21987.69,39,30,149,149,1,20150831,20151006,0,0
0w43PuzYv8lcj1umKMWtNhJElk6nSq8aFUkf/qrwP4E=,10,22,male,7,20130412,20171011,20150921,9,0,1,1,8,19,2432.681,39,30,149,149,1,20170131,20170311,0,0
n2L/FKeeiFoEInGM5rZykI65s3J315+Gu+vX8hhNaaU=,13,19,male,3,20130610,20180510,20160327,12,4,0,3,5,11,2810.371,38,30,149,149,0,20160103,20170320,0,1
ef7H1H53BKnnAaQ7DTuDC175Uop2aiFLojWTcy1R2BI=,22,27,male,9,20140928,20171223,20150919,4,1,2,0,11,16,3439.941,38,30,149,149,0,20160904,20161117,0,1
lnlUKhXlmJ4U2598vB65gAQWUBmBBf6I5D+OcN8pyjg=,17,21,male,3,20160104,20170224,20170223,11,0,0,2,26,36,6431.931,38,30,149,149,0,20160407,20160507,0,1
oq4EJseG/aPb4SEYoXGjteoTCpvX1JaA/iDVqpFBL2c=,11,22,female,9,20130808,20171101,20160419,1,0,0,1,4,5,953.077,30,30,129,129,1,20161213,20170306,0,0
nKt5UKU7HLR8bjEJBKrU1YgH31FEtCyPBEHwNSh2sEQ=,5,48,female,3,20120806,20170217,20160331,35,7,4,4,66,41,17132.943,40,31,149,149,1,20150409,20150508,0,1
6lf8fDPEy+dO2fhn2zKExNjFTig4ISZmDR+6s8uBfpM=,22,26,male,9,20051028,20170925,20160220,0,0,1,0,12,11,3010.747,40,30,149,149,1,20151005,20151123,0,0
h2nduIJMt3f8tRwWP2EPDRllihLqDwbLCWquQpNCQgc=,13,22,female,9,20150324,20170913,20150508,0,0,0,0,6,6,1397.813,35,7,0,0,0,20160721,20160826,0,1
JAtdZ1Mdbqy1VPy7mBRBUCUj6poz66LOLGPf1ejVc+Y=,5,30,female,7,20110605,20170218,20160311,5,4,2,5,40,49,12269.764,41,30,129,129,1,20170104,20170205,0,1
zu8d6UHjRfCUDQ/RdENB1rWHustrvUl6ayYIDaYbPt4=,15,30,female,9,20110124,20171017,20160304,9,0,0,0,9,17,2618.99,39,30,149,149,1,20150930,20151117,0,0
ha9+O/PfcltzK8EonvK3iR1W+/uyTcDtlnrgUlUFcLM=,5,30,male,9,20100404,20170713,20160206,0,0,0,0,1,1,226.978,40,30,149,149,1,20161203,20170102,0,1
O55ZUSIvMKcy1gRfbOXI62K/0ooGadF7m/1d3Fijt5A=,17,28,female,9,20050824,20170930,20150514,1,0,0,0,13,14,3387.768,34,30,149,149,1,20160731,20160831,0,0
ntyuGT8TDb0Xuug+adVrHLSzoAw9Qfc+nsdtsGjFFZw=,15,35,female,9,20070410,20170709,20150924,2,2,0,0,56,59,12512.189,40,30,149,149,1,20160910,20161009,0,1
WTGpWWTC9tpiePRtRFP3jmqsPQtbLId8HD8+8WLu614=,13,28,male,3,20150415,20170918,20160131,3,5,0,0,15,15,4509.514,38,30,149,149,0,20160729,20160828,0,1
xczbQYtk9wfspbCyNng6+TTM2qK69VSYF9i69z4FoA4=,13,24,female,3,20140325,20170209,20151204,1,0,0,0,30,30,7680.659,37,30,149,149,1,20160110,20160209,0,1
7LiJz22fpwJ5TkpZdCg+M1FUBNCDNGziNox9ogFt594=,15,37,male,7,20101117,20170905,20160817,4,7,0,3,33,40,9605.691,41,30,129,129,1,20170216,20170317,0,0
+UiSoRIIWUdMScT0RVFPYM6uYH1u4fc8V6Qhu4YMsQk=,6,26,female,9,20091123,20170707,20160513,3,1,0,0,12,13,3151.555,38,30,149,149,0,20160229,20160330,0,0
+XPLcsur5YE6weCa9Fdk8J3k98TkVi2o7DKKkAzWqBg=,13,58,male,9,20070602,20171009,20150402,2,2,2,1,13,20,3821.631,40,31,149,149,1,20150406,20150507,0,0
td9GVQopUQ5WbWdNWaqWDcnXtXIKi3XI+awQfY3CPfY=,8,22,female,7,20160801,20170930,20170209,3,0,0,0,8,7,2144.643,41,30,99,99,1,20161130,20161231,0,0
JhKfwo01GHBJ06lJJWfym/N8TdDqWTEcgLejXKqMOSE=,11,18,female,3,20130822,20170216,20150422,1,0,1,1,41,44,10569.932,38,30,149,149,0,20150912,20151012,0,1
Z6EqP+eT6YWmEGl+aLdmIowqAuMsgkPHsiWaURtPrfk=,4,27,male,7,20140814,20171004,20150912,2,0,0,0,8,9,2228.38,41,30,99,99,1,20160904,20161004,0,0
s3KXyXWBH4gJrc62ZYNDB4VyMYwHUGC610sBh5+6bnY=,10,27,female,9,20120926,20170927,20160312,1,0,3,2,41,32,10880.743,40,30,149,149,1,20160417,20160527,0,0
dvpgcKgoM4mzm2hyilgTkxmgq2+sYgKZzfQdIt2I6o8=,5,20,male,3,20160220,20170715,20160608,5,2,0,0,35,29,7888.863,38,30,149,149,0,20161001,20161031,0,1
VJHNa3kx7W+b8gOYJJYxcy8xV1w9xrZGzTPZ8/roCks=,13,24,female,4,20151122,20170910,20170106,12,2,0,1,0,8,592.62,40,30,149,149,1,20151123,20151225,0,0
JbV71w2JqxYIYB1vo6Nrmae1KMujP+3vMloDmmOu9wE=,22,21,male,9,20110316,20170915,20160525,0,0,1,0,3,4,871.589,38,30,149,149,0,20160213,20160314,0,1
ef7H1H53BKnnAaQ7DTuDC175Uop2aiFLojWTcy1R2BI=,22,27,male,9,20140928,20171223,20170216,8,1,2,1,4,13,1959.992,38,30,149,149,0,20150924,20151223,0,1
/4vKnW4oJi81pWIwoPirlVVlDSY0VLgQNpfK0dQWQjo=,22,30,female,3,20121212,20180303,20150323,1,0,0,0,68,69,16868.817,39,30,149,149,1,20151202,20160112,0,1
47yEBElVbMjq3Kv+ncKYL50qktib6Z10Es3dBrQMlpU=,14,23,male,3,20130426,20170608,20151129,11,1,0,1,5,17,1689.445,40,31,149,149,1,20150304,20150403,0,0
gPqGeiTFq2YoRr8Fos16sD8VgoXXQjuvXn9SrakOSTo=,13,34,female,7,20130527,20170919,20161026,4,0,0,0,117,109,28798.71,37,30,149,149,1,20160920,20161019,0,0
XyD5jqW1D2jAa96HjOaYIjDqIjAnJkkfiCmuq10rhdM=,4,23,male,7,20140824,20170923,20151004,22,4,3,2,26,50,7744.19,41,30,149,149,1,20151223,20160123,0,0
wg56PeqSMXzos1yscGHLWXjGpDvuHjZk8LcWPiO8Nrw=,14,20,male,7,20110808,20170808,20150810,6,0,0,0,6,6,1741.574,41,30,149,149,1,20160819,20160919,0,1
oyr50NW+tTXbKt/s8317n0RsWjaW76V5DG5Q0fVE2r4=,22,25,female,7,20120828,20170930,20160612,14,4,6,13,24,30,10186.983,41,30,149,149,1,20150927,20151028,0,0
KFNCra3+ZNuAecnpzQv20oqVjmryscLAxux5mbLxruE=,6,37,female,9,20090707,20170918,20151105,3,0,1,0,24,17,5448.596,37,30,149,149,1,20161215,20170118,0,0
S2Z1eHR2f/FRci+EwQ9kKYfNRU16kzX7RbDAFnLJCcg=,13,28,male,9,20100315,20171010,20160423,8,6,3,3,118,17,33836.994,39,30,149,149,1,20160731,20160910,0,0
sWowyFmOLq+TLpzsUjeixv4AT3epGW9UcavrBfaKgmo=,5,27,male,9,20050504,20171026,20151118,4,0,2,2,18,24,4641.803,40,30,149,149,1,20161007,20161106,0,1
45UpnCjLzdXmZx6QtGiiylUb6bdaBzwg2UXwukwotrw=,13,25,female,9,20140712,20180311,20150627,11,2,1,1,60,59,15890.344,40,31,149,149,1,20150218,20150317,0,1
orJmiaKQB73ST9Q7T283bd962PmD6nPv4NWe9wSWRhI=,5,42,female,7,20100615,20180206,20160907,11,0,0,0,7,12,1284.919,41,30,149,149,1,20161130,20170305,0,1
yL+lqQ5XuhaMbHlLEl4t1CUOxMjh14UFRkDKyo215LQ=,4,23,male,7,20140902,20170918,20150211,0,0,0,0,4,3,849.0,41,30,149,119,1,20150301,20150401,0,0
rVWcI1SJ2NnqonpmnMs/6X3N6R7NczJ/zNkKp8hUB5A=,22,22,female,9,20081107,20180319,20160421,6,3,1,2,46,28,11246.486,38,30,149,149,0,20160122,20160221,0,0
jMOZV1IBR4C+9hLbfVTHYBiln6iuN0/e1J7XwrHt8Ic=,22,26,male,9,20060131,20170930,20160826,0,2,1,1,71,40,19043.767,34,30,149,149,1,20160930,20161031,0,0
m4Gp/LZ4V2E8MeRtaEfAjCLTatS7xu+y6TK6ro9kYpI=,22,39,male,7,20130522,20170915,20150206,4,1,0,0,60,65,15487.27,41,30,149,149,1,20151221,20160121,0,0
IAOkZIKTRlUpG7X/zx9QVU+BevRiNLbChjvJQOm3ahc=,13,23,female,3,20131119,20170926,20151201,23,20,2,5,56,96,17637.221,36,30,180,180,0,20160713,20160813,0,0
ozofY9cZAI8cNr2U1/9trIy4RVM5b+X+JYxPwSutnjg=,5,35,female,9,20111207,20171009,20170114,0,0,0,0,6,4,1381.401,39,30,149,149,1,20160930,20161109,0,0
ebaNE2SlQnw1Lw0OBGN76VYJYXFelTxAs/M88oBNWg8=,13,18,male,9,20150611,20170919,20150706,4,0,2,0,157,19,39757.64,38,30,149,149,0,20160903,20161003,0,0
XGkp2Qxqv19L4L00LxaDv2vIBIAn80+cJvxeNpldXNQ=,22,19,female,9,20091121,20171007,20170123,12,1,0,0,16,25,4130.576,38,30,149,149,0,20161128,20161228,0,0
bRVIcIS8PUPwYgE73Q483U714q//TvtcSSRcF7E4eBI=,22,25,male,9,20091118,20170709,20151107,35,26,11,10,57,117,20254.11,36,30,180,180,1,20160924,20161023,0,1
qZG7jQGBcYbwvIBWR3DD9Sf7HFij3I43BoU0h3mSweo=,15,23,female,9,20090902,20171027,20170127,1,0,0,0,4,4,1091.665,39,31,149,149,1,20150228,20150422,0,1
G6bzugNlSiQkIPxVAJhotMgccWjdOOpYbbZbPa40XMg=,12,25,female,3,20141012,20170912,20161011,2,8,0,0,5,15,1578.938,36,30,180,180,1,20160904,20161003,0,1
9kwDb/p9BOqQvv+MHFbYJhHG4oC0V2MblAtmq5wdiqc=,5,32,female,9,20061029,20170924,20160114,0,0,0,0,32,2,7589.304,37,30,149,149,1,20151124,20151224,0,0
PDaFhB9QADtoZ5iELHTZVzROqOOV3lpzY3ee+DVdN8w=,15,60,male,9,20140319,20170930,20150914,0,0,1,0,7,8,2070.389,23,30,149,149,1,20160229,20160331,0,0
NM7Q6nAKVuuQWxdZvgZWEAcsoEAP91Jf4OGvxzK6Yk8=,17,27,male,9,20100311,20170904,20150603,5,4,3,3,10,14,4070.103,34,30,149,149,1,20170228,20170331,0,0
9n5FxFrdm9Ym3SDTPLtHot3gNs4WuMUQDvReikDT3ec=,15,30,female,9,20070829,20180421,20160608,27,2,3,11,83,108,26043.51,38,10,0,0,0,20160311,20160410,0,1
EJajYHs+MuzpW4adUbJbghrRrosKYP0noyGhs+SbG+g=,22,25,male,9,20080308,20170930,20150505,0,0,0,0,4,4,1027.51,31,30,149,149,1,20170228,20170331,0,0
moGROFhjd1Hr7OxSfeSTjym4pD1QFBoVZmRgreaRzqc=,5,47,female,9,20041111,20170930,20150628,0,0,0,0,17,17,4556.121,34,30,149,149,1,20160930,20161031,0,0
XPwI6hf2vjFaKW+Yxz44Jb5zroPDlyD8/X6g1a263oo=,14,33,female,9,20120117,20171003,20161128,1,0,1,1,62,11,17844.956,37,30,149,149,1,20150703,20150803,0,0
ImHkXAdAKDcAptG3JbsZE6I4aM9Jywjl53YiaF/SNM4=,13,28,male,3,20130321,20171028,20151015,1,0,0,0,0,1,7.74,39,30,149,149,1,20161031,20161228,0,0
6OY2mlIInlHU/SOWeR84vE6HtsCXgbE+gT890a0hRvM=,5,18,male,9,20150131,20171128,20151018,2,0,0,0,21,20,5697.489,38,30,149,149,0,20151124,20151230,0,1
SkHGkggE94YHOyvbjJbvUvlhYCrum0pcfgkRwYsA2nA=,15,27,male,7,20120519,20170921,20161125,1,2,2,1,21,5,6409.461,41,30,149,119,1,20150520,20150621,0,0
O8vz4n8Bgw/kRlioAOKArEH7XsDuiVNZIEu88kiF5Bg=,5,28,male,7,20150722,20171027,20151205,3,0,3,0,14,20,3457.636,41,30,99,99,1,20160421,20160521,0,0
6N6Y4qs49G6clIwp6QiBbCPIUCEQMCxnfBjjI/u1kmY=,5,29,female,9,20080908,20170820,20160320,3,0,1,0,20,22,5711.342,39,31,149,149,1,20150131,20150327,0,1
