num_of_transactions,most_popular_payment_id,extra_payment_plans_total,extra_payment_plans_count,avg_plan_list_price,avg_actual_amount_paid,is_cancel_total,left_payment_days_total,avg_transaction_days_diff,max_transaction_days_diff,min_transaction_days_diff,avg_expire_days_diff,max_expire_days_diff,min_expire_days_diff,most_popular_transaction_days,least_popular_transaction_days,most_popular_transaction_season,least_popular_transaction_season,most_popular_expire_days,least_popular_expire_days,most_popular_expire_season,least_popular_expire_season,msno,is_auto_renew,payment_id_is_always_auto_renew
1,36,0,0,180.0,180.0,0,32,48.0,48.0,48.0,26.0,26.0,26.0,1,1,2,2,1,1,2,2,wdrz1KyX62FxacDQCsr3lBZ8hsGdSyxWHkLv0NCPQTA=,1,31
1,40,0,0,149.0,149.0,0,30,690.0,690.0,690.0,778.0,778.0,778.0,1,1,2,2,1,1,2,2,yY1f0cJtF400IeUZnUGLPZyPcIpajrkqVugH+0utrP4=,1,38
1,41,0,0,99.0,99.0,1,0,46.0,46.0,46.0,46.0,46.0,46.0,1,1,2,2,1,1,2,2,+Qq4r6eVhzdpK/bS8lqfd7l8YnQVgojXK8OnP555RtY=,1,40
3,39,0,0,149.0,149.0,0,188,34.0,44.0,26.0,22.666666666666668,38.0,14.0,3,3,2,1,1,1,3,2,+p3zDwrnJhnD+zh6kkrcWdzfwAvr0uL7nRFlFD10ajw=,1,36
2,39,0,0,149.0,149.0,0,91,33.0,50.0,16.0,15.0,18.0,12.0,3,3,2,1,2,2,2,2,2oMDpcBphEwM58jrdqM/O4nWgv64U8+3UnZx64acSto=,1,36
2,17,600,2,600.0,600.0,0,366,3.0,6.0,0.0,391.0,780.0,2.0,3,3,2,2,3,3,2,2,6kEfccFKdt8a+NhkrOoLSxZwWyHf26BjIGy+Gm8L0i4=,0,7
1,38,90,1,477.0,477.0,0,90,24.0,24.0,24.0,28.0,28.0,28.0,2,2,2,2,2,2,3,3,6rk4mXIY6LMyjx+Cpu3cY3fZxtkw0hn5B3XPZQ+Ke7s=,0,34
37,41,0,0,135.56756756756758,141.16216216216216,0,42937,1304.0,1508.0,0.0,823.1891891891892,2228.0,0.0,3,1,4,1,3,1,4,1,7nh5u3FRHsdGiXX6HzDu+SoAGHf2oaqPpKX6r01TU10=,1,40
1,41,0,0,99.0,99.0,0,31,52.0,52.0,52.0,32.0,32.0,32.0,1,1,2,2,1,1,2,2,Aca7RNjXAwTx8GBeT2czsTEFXYSkTF1ErNUNuyQ4SDw=,1,40
1,41,0,0,99.0,99.0,1,0,36.0,36.0,36.0,40.0,40.0,40.0,1,1,2,2,1,1,2,2,D8HPBkpcfjsUyss3krjH22EbTduUuI01JD3/+dXYcMA=,1,40
1,38,0,0,149.0,149.0,0,30,24.0,24.0,24.0,26.0,26.0,26.0,1,1,2,2,1,1,2,2,Imim2sU591lNA0xIutoBqED1hu0dh6AiGl2nRohCG5Q=,0,34
1,36,0,0,180.0,180.0,0,32,32.0,32.0,32.0,32.0,32.0,32.0,1,1,2,2,1,1,2,2,JMmOmPspwpCGM9JyE8HI6MdWbrFPlUXfRPdOUW4mAdY=,0,30
1,41,0,0,99.0,99.0,0,30,34.0,34.0,34.0,32.0,32.0,32.0,3,3,2,2,3,3,2,2,Kjt8crxHdkVDsSpoPYQhkQ2GR3MU/BSrMFRw1LJalCU=,1,40
1,15,360,1,1200.0,1200.0,0,363,0.0,0.0,0.0,724.0,724.0,724.0,2,2,2,2,2,2,2,2,KvrXt2CQqUUyTLM6lvnXBgiXyGLruaOUQyI06qrYp80=,0,4
1,40,0,0,149.0,149.0,0,30,8.0,8.0,8.0,16.0,16.0,16.0,2,2,2,2,1,1,2,2,LoZut232QbBkGSFOll4kNYWneBg07gVZxeaB4PuJh20=,1,38
1,36,0,0,180.0,180.0,0,60,766.0,766.0,766.0,44.0,44.0,44.0,3,3,1,1,3,3,2,2,PULXuWATnSJScvYi7hEEhHBt53jRltKcGSQh28WMx7E=,0,30
1,38,0,0,149.0,149.0,0,30,1454.0,1454.0,1454.0,768.0,768.0,768.0,1,1,2,2,1,1,2,2,PrP6bHr+2q7j8f8KOH++Kfrg+q1rdnCMnj9SuFdQQJ0=,0,34
2,37,0,0,149.0,149.0,0,117,28.0,42.0,14.0,23.0,40.0,6.0,3,3,2,1,3,3,2,2,RSZE3ePxlJ2/Pndl7AmNxaKltkFIwPXE1tVk8ujQTWU=,1,33
1,41,0,0,100.0,100.0,0,31,1438.0,1438.0,1438.0,38.0,38.0,38.0,1,1,2,2,1,1,2,2,S5h5aW7hilX6WWOgQ+aamGx8KzdWEbHtUo+O0lpdkOE=,1,40
2,41,0,0,149.0,149.0,1,31,766.0,1490.0,42.0,24.0,42.0,6.0,3,3,2,2,3,3,2,2,SoTXLwWpcn9o7vtXv/505n+l1u0+3cLkPTqZtf8JWow=,1,40
1,41,0,0,99.0,99.0,0,31,1470.0,1470.0,1470.0,1450.0,1450.0,1450.0,3,3,2,2,3,3,2,2,TFD1eMTgaE5YHlVosSAPOI0bfjb7NXXoy8t/3NnhoA4=,1,40
1,41,0,0,149.0,149.0,0,31,1446.0,1446.0,1446.0,742.0,742.0,742.0,2,2,2,2,2,2,2,2,VqRwDzR1tfcKAvZPh2xDHt7cVcWycaIpogHlnA9QzH0=,1,40
1,41,0,0,100.0,100.0,0,31,2.0,2.0,2.0,8.0,8.0,8.0,1,1,2,2,1,1,2,2,Vs6jbovk9zipULGZKK84ASbVsGlnO36huwpS+MyUjr0=,1,40
1,22,395,1,1599.0,1599.0,0,479,742.0,742.0,742.0,706.0,706.0,706.0,2,2,1,1,2,2,2,2,WfYTzmhy7f701QLYS8ZRHUuXTstkHXRKGGd/9Emzpak=,0,12
2,16,0,0,149.0,149.0,1,46,1082.0,1446.0,718.0,398.0,770.0,26.0,2,2,2,1,2,1,2,2,YV5bgJGIZYW0lV8FJBUU04CIcryqxKVfDrssuR611Yk=,1,6
3,41,0,0,129.0,129.0,0,285,17.333333333333332,22.0,14.0,254.0,732.0,14.0,1,1,2,1,2,2,3,2,b/rQZk+DZgY3vTWwpIh8wWX5dskUzWoGfQ/14grzd4c=,1,40
1,40,0,0,149.0,149.0,0,30,16.0,16.0,16.0,16.0,16.0,16.0,3,3,2,2,3,3,2,2,bSQ+isVj+qzKcrNZxMa/qEP6qmY3Iw7y+BGTVObXaMg=,1,38
2,41,0,0,99.0,99.0,0,77,27.0,40.0,14.0,14.0,28.0,0.0,3,3,2,1,1,1,2,2,bhZQVHiTCurh6dMtv/T8KkISLPaf6dR1KxML86odpIc=,1,40
1,40,0,0,149.0,149.0,1,1,40.0,40.0,40.0,38.0,38.0,38.0,1,1,2,2,1,1,2,2,eYuwnyESdKQD1NAJnnkMYdmoFVL1jx3tTEgabuz+970=,1,38
1,41,0,0,149.0,149.0,0,32,8.0,8.0,8.0,6.0,6.0,6.0,2,2,2,2,2,2,2,2,g9APDOdsYWXsFGxyVpv3eRsIJw1GuyVKzE1DXTA4ff4=,1,40
1,36,0,0,180.0,180.0,0,32,1474.0,1474.0,1474.0,2206.0,2206.0,2206.0,2,2,2,2,2,2,2,2,lztIi3YwKAU7X0miLQIFr3N9/PHkOtN0ADgCPhIOd/E=,0,30
1,37,0,0,149.0,149.0,0,33,6.0,6.0,6.0,10.0,10.0,10.0,1,1,2,2,1,1,2,2,oZv1g9NBEuZyyqHRtjG94LTjFhSKTdaqt+usCx1fRGc=,1,33
3,17,210,3,200.0,200.0,0,158,502.0,1496.0,4.0,20.666666666666668,44.0,6.0,3,3,2,2,3,3,3,2,qdt4bY4JL/nZtSJN5rub3KTl0uPX1gQV0TL2c8sL4ZQ=,0,7
1,36,0,0,180.0,180.0,1,-1,12.0,12.0,12.0,12.0,12.0,12.0,1,1,2,2,1,1,2,2,rJxEuavDugqii/kpV08oUdRjZjYHPZ9Zsw+lVvOmHnI=,1,31
1,41,0,0,100.0,100.0,0,31,48.0,48.0,48.0,48.0,48.0,48.0,1,1,2,2,1,1,2,2,szp03jSe61q79eXXOCelyPiC8lnrvf/CU8GCQGcLYqY=,1,40
1,28,0,0,150.0,150.0,0,59,14.0,14.0,14.0,14.0,14.0,14.0,2,2,1,1,2,2,2,2,w2O0vchmncaBEQLoC5Pn7qRoSPiJ6X2x5O+woVFDhnY=,0,17
1,38,0,0,149.0,149.0,0,30,30.0,30.0,30.0,20.0,20.0,20.0,2,2,2,2,2,2,2,2,y40kni6vVnh7B2usEas9/rJaGzd4fhSPKgYU/i4Y3sA=,0,34
1,38,0,0,149.0,149.0,0,33,16.0,16.0,16.0,22.0,22.0,22.0,2,2,2,2,2,2,2,2,/44K8x7bNrZpWjv2VWxV9LkgPrIbA/9g6C3j1Wf2DGY=,0,34
2,41,0,0,149.0,149.0,1,31,21.0,24.0,18.0,15.0,24.0,6.0,2,1,2,2,2,1,2,2,/F8U+o95CADlp7L/wXTXJ0wpSYKyyrMidRaVEjHMFkA=,1,40
5,29,0,0,180.0,36.0,1,8,24.0,52.0,2.0,23.6,48.0,2.0,1,1,2,2,1,1,2,2,014kKt0oudt6cPH3mK50c+WJZXHbX4f6PcRCBQVPaYA=,1,19
2,32,300,2,600.0,600.0,0,297,720.0,1436.0,4.0,20.0,28.0,12.0,2,1,2,2,1,1,4,3,2vqMpR1dhN3jpySWwc+kQL1KoF59FR9WObWaW+WIdc4=,0,24
1,38,0,0,149.0,149.0,0,31,8.0,8.0,8.0,4.0,4.0,4.0,3,3,2,2,3,3,2,2,5IXH2oF+3bZgKY0BHuH8HglAMQfdSgKGGuRdb63H6Z4=,0,34
1,41,0,0,99.0,99.0,0,31,14.0,14.0,14.0,18.0,18.0,18.0,2,2,2,2,2,2,2,2,623ih9wkvLxv2dwwSKFn+Mdvd1PBCSwxhS8M93cvIL8=,1,40
2,39,0,0,149.0,149.0,0,101,48.0,54.0,42.0,28.0,30.0,26.0,3,3,2,1,2,2,2,2,6JdHVV+oL3+AIIApZorvfajePKO0bNwMarLyVeEGhNI=,1,36
5,29,0,0,180.0,36.0,1,43,165.2,736.0,2.0,32.4,52.0,4.0,3,2,2,2,3,1,2,2,8ueEbpZ2Ed+trKYpNpxJtsJoKe+J8BjvR8yr+CMBWlE=,1,19
1,41,0,0,149.0,149.0,0,32,50.0,50.0,50.0,0.0,0.0,0.0,1,1,2,2,1,1,2,2,93g6lMNhnP6WZXQffKNlDYARZ7XerO5OgxlPxEbRFo8=,1,40
1,40,0,0,149.0,149.0,0,33,4.0,4.0,4.0,4.0,4.0,4.0,1,1,2,2,1,1,2,2,C+6ceGc50LidZDBLmIWJMU0tPc/42qCIVW8r7Wa7Xno=,1,38
3,41,90,1,165.33333333333334,165.33333333333334,1,121,33.333333333333336,40.0,22.0,26.0,40.0,8.0,3,1,2,2,3,1,3,2,DazOxrpDvn7AEG28XSpso2fLbMcp1YnIWa3s7dA/T5M=,1,39
1,38,195,1,894.0,894.0,0,195,28.0,28.0,28.0,10.0,10.0,10.0,3,3,2,2,2,2,4,4,I9CcnTiN7uyel0dlUrnvRHM5Q0dbaFxVkdORUqg/81o=,0,34
5,41,0,0,99.0,99.0,0,761,309.6,762.0,4.0,308.8,1474.0,4.0,2,2,4,1,2,2,3,2,LAhNf08NQPMiARJPnKjsfeXvCm36pytALhsaAOMP+Wk=,1,40
2,39,0,0,149.0,149.0,0,111,745.0,1478.0,12.0,1075.0,1458.0,692.0,3,3,2,1,3,3,2,2,NFuPpIYNd7KvnLNJdkTbVvnYt+eQKUaCYVniDyF2X5o=,1,36
1,41,0,0,99.0,99.0,0,31,26.0,26.0,26.0,26.0,26.0,26.0,3,3,2,2,3,3,2,2,OBK2p0mW4hHktenDBKDXLqbgv3ev9gUPRhkUWgoZwvc=,1,40
1,40,0,0,149.0,149.0,0,30,22.0,22.0,22.0,20.0,20.0,20.0,2,2,2,2,2,2,2,2,Q6fY6N/+86B74Kkw4rd3ZWtQxZX6XLAQr+T3CLMrpeQ=,1,38
1,36,0,0,180.0,180.0,1,-1,6.0,6.0,6.0,4.0,4.0,4.0,3,3,2,2,3,3,2,2,TNp8xcFigjBbYWEJ5Y+4Sa4NoFjzd4dD3TR9Xi8JvFE=,1,31
1,41,0,0,149.0,149.0,0,31,4.0,4.0,4.0,4.0,4.0,4.0,3,3,2,2,3,3,2,2,VGZ08jY0QoLPD+ZLAgTAsVz64Cno38GqyPjgVI8W82Y=,1,40
1,41,0,0,99.0,99.0,0,31,1470.0,1470.0,1470.0,2182.0,2182.0,2182.0,3,3,2,2,3,3,2,2,W7S2pECHEp/yDE6TsGTkv+r2Z9jaXugRx00vminHl3Q=,1,40
1,29,0,0,180.0,180.0,0,31,18.0,18.0,18.0,26.0,26.0,26.0,2,2,2,2,2,2,2,2,Y0j2JokDqPeJukI/vzbVUWdC5qtiYlw32JVrCy2iJes=,1,19
1,41,0,0,99.0,99.0,0,30,56.0,56.0,56.0,50.0,50.0,50.0,3,3,2,2,3,3,2,2,Yzrju3qUDiB59x91mU1fswv/gBhdMh6+9pioStmhCes=,1,40
1,41,0,0,149.0,149.0,0,31,12.0,12.0,12.0,10.0,10.0,10.0,3,3,2,2,3,3,2,2,dkMBA2ccdA7DmnAUHyA01FLfPpSzVIOk8HCd13PgS+4=,1,40
2,30,0,0,129.0,129.0,1,31,1438.0,1438.0,1438.0,384.0,752.0,16.0,2,2,2,2,2,2,2,2,ewLkKiPdLXLDrXwxufIXkRkW7KaZA7Kv4nDM1/Rvxvo=,1,21
1,30,0,0,129.0,129.0,0,30,4.0,4.0,4.0,4.0,4.0,4.0,3,3,2,2,3,3,2,2,h3Z4n2qzdrn3T6AV8pU01IQDz+QsH296fuBdUYBQqjM=,1,21
3,38,0,0,149.0,149.0,0,270,31.333333333333332,46.0,16.0,266.6666666666667,758.0,6.0,1,1,1,1,1,1,3,2,iWxFQ37p/1+WekrF3dHMEHmspodptVD/9NXtZV3/KNg=,0,34
1,37,0,0,149.0,149.0,0,30,8.0,8.0,8.0,6.0,6.0,6.0,1,1,2,2,1,1,2,2,m3XZkI2/oq957aBy7QHw6cdvymVqCfH7R9H1cI15uZ8=,1,33
1,32,195,1,894.0,894.0,0,195,30.0,30.0,30.0,4.0,4.0,4.0,2,2,2,2,3,3,4,4,mA8MU6polbbrpKaLnHkbsjsyfTHblB7TGGT5fYTSfF8=,0,24
1,29,0,0,180.0,180.0,0,31,32.0,32.0,32.0,28.0,28.0,28.0,2,2,2,2,2,2,2,2,qdptsWfp7espsuaTy1GqLUtocWW16brNR5CgsGpSego=,1,19
1,41,0,0,99.0,99.0,0,31,4.0,4.0,4.0,708.0,708.0,708.0,3,3,2,2,3,3,2,2,ql+ouoT4qwYxqCsEjnMNVIJsvTKgOjIxDNVqB90ZQRc=,1,40
1,36,0,0,180.0,180.0,0,30,2.0,2.0,2.0,2.0,2.0,2.0,3,3,2,2,3,3,2,2,sZe1ZO2+b2EmnP3pBExxhaQdyfObp1kKlTlcQxolQuc=,1,31
2,17,150,2,150.0,150.0,0,138,22.0,26.0,18.0,20.0,26.0,14.0,2,2,2,2,1,1,3,2,wIbQFXbjCLchEiXh8k7rf/X92F5Cvfke4alOMvnXLdk=,0,7
1,40,0,0,149.0,149.0,0,30,32.0,32.0,32.0,6.0,6.0,6.0,2,2,2,2,2,2,2,2,xq04yWq9xpY+/HP4KljHEJpCVM0Ed9H3VRNSD7UgKDU=,1,38
1,38,0,0,149.0,149.0,0,33,44.0,44.0,44.0,28.0,28.0,28.0,1,1,2,2,1,1,2,2,yhwy+mSP0bcsEp4Op0XEDlfySob03tH3EEXQNUY89UY=,0,34
1,41,0,0,99.0,99.0,0,31,14.0,14.0,14.0,10.0,10.0,10.0,1,1,2,2,1,1,2,2,/5+G8iOtIPDfSSBXIFSsduaCasKB/x5/68m/eZFnzYw=,1,40
2,41,0,0,124.5,124.5,1,31,16.0,28.0,4.0,16.0,26.0,6.0,2,2,2,2,2,2,2,2,/9mf6kJx0gHVIxVDiEhUhG5iKjSgChyiE7Qx200qZac=,1,40
1,38,0,0,149.0,149.0,0,32,738.0,738.0,738.0,16.0,16.0,16.0,2,2,2,2,2,2,2,2,5XGS1P6an1nh1fdInqxfgg3MXy92B9dq+GQXbBMnXUQ=,0,34
2,30,0,0,129.0,129.0,1,30,43.0,50.0,36.0,33.0,44.0,22.0,1,1,2,2,3,1,2,2,6yEVf577PxafE7NBK8RIS6pt1pVambAVURgSG0fABq4=,1,21
1,38,90,1,447.0,447.0,0,90,20.0,20.0,20.0,16.0,16.0,16.0,3,3,2,2,3,3,3,3,8oKf7kh92vSQgiAksFfW/Ienxxei7wPbhN6yfFyWiDk=,0,34
3,41,0,0,99.0,99.0,0,270,14.0,22.0,4.0,14.666666666666666,22.0,6.0,2,2,2,1,2,2,3,2,9cj7USmxxnvSsPGiOVIKksJ7A3b18y26OsWUtHy8ViQ=,1,40
1,41,0,0,99.0,99.0,1,0,8.0,8.0,8.0,6.0,6.0,6.0,1,1,2,2,1,1,2,2,AeYhUA2SjxpRN7n5c7/y0v3AkY7E/0mU0HmTXkydEss=,1,40
2,35,417,2,894.0,894.0,0,837,14.0,16.0,12.0,731.0,732.0,730.0,2,2,2,2,2,2,2,2,FLMUAuILG16xztr4bxU3by48oLsB0xlixFHk3zbo17k=,0,29
1,41,0,0,99.0,99.0,0,31,18.0,18.0,18.0,12.0,12.0,12.0,2,2,2,2,2,2,2,2,HndBEiUaFsUe2lWp43r5xjCMIKP4rxXyKEG1zlqxl/0=,1,40
1,40,0,0,149.0,149.0,0,30,744.0,744.0,744.0,28.0,28.0,28.0,3,3,2,2,3,3,2,2,Kwb4XhRVzLbR5rozwoi0EnMi2DfQdYsKRFWCPax8RjQ=,1,38
1,29,0,0,180.0,180.0,0,30,60.0,60.0,60.0,2.0,2.0,2.0,1,1,2,2,3,3,2,2,LNpiOOmpLDmJXeA5fmvM4rST3FiMNeT1OZqfqy0YVt4=,0,18
1,38,0,0,149.0,149.0,0,30,38.0,38.0,38.0,690.0,690.0,690.0,1,1,2,2,3,3,2,2,O88D3s8eXkiLBNvuxxMetZdnoupqhDPa6dY8zBkKu0E=,0,34
2,39,0,0,149.0,149.0,1,49,33.0,34.0,32.0,7.0,10.0,4.0,3,3,2,1,1,1,2,2,OTklbxJR0AohZDFjpQR7nUar4F9Dg3T33sYxX1NjzSI=,1,36
2,39,0,0,149.0,149.0,1,60,16.0,26.0,6.0,9.0,10.0,8.0,3,2,2,1,1,1,2,2,RIf1Z81hRQyvv6KhnvM+ecf+LGxtzZ3aeQ77B1c18VE=,1,36
1,41,0,0,149.0,149.0,0,31,52.0,52.0,52.0,14.0,14.0,14.0,1,1,2,2,1,1,2,2,RybyVLX5ZSfDmiVepqrOXXTn9JrTY8/y4UwjPRWC218=,1,40
2,39,0,0,149.0,149.0,0,93,16.0,32.0,0.0,5.0,8.0,2.0,3,3,2,1,2,2,2,2,Ryu+S64Be5OmdYY8tN2p0S1FSrUql5/B/6QYglXFpgs=,1,36
1,30,0,0,149.0,149.0,0,30,40.0,40.0,40.0,38.0,38.0,38.0,3,3,2,2,3,3,2,2,SLr0aCGKcGfbQ/XLRi9QrU4955qRh6LcaPnABDE6Uf8=,1,21
1,41,0,0,99.0,99.0,0,31,24.0,24.0,24.0,22.0,22.0,22.0,2,2,2,2,2,2,2,2,Wb8+fFUPEE57OTOJ/a4vV6CeGYOt5vH1Mi9jflaOZ0Q=,1,40
2,17,600,2,600.0,600.0,0,367,1471.0,1488.0,1454.0,372.0,734.0,10.0,3,2,2,2,3,2,2,2,WjmdKo2TWJ69nklMN5Ei112xHCo61jheq749qx5139s=,0,7
1,38,195,1,894.0,894.0,0,199,10.0,10.0,10.0,738.0,738.0,738.0,3,3,2,2,1,1,4,4,cx5jhqkeDxRYw+eReVolgSfUFH6Uk0Cyg08tVYZwpxE=,0,34
1,41,0,0,99.0,99.0,0,31,16.0,16.0,16.0,2.0,2.0,2.0,3,3,2,2,3,3,2,2,dc4RNpTvzFaWdcADJgpd/i71oHHSs98NH3SaoZBRRH4=,1,40
2,41,0,0,149.0,149.0,1,31,31.0,38.0,24.0,37.0,40.0,34.0,3,3,2,2,3,3,2,2,eHtiBOJhN2aPl2HBHeTYizJv7vwE7YXYqaOSuzT5j+c=,1,40
3,39,0,0,149.0,149.0,0,215,10.666666666666666,16.0,6.0,27.333333333333332,36.0,20.0,3,3,2,1,2,2,3,2,enyZrdLl7UlgTZFr9DrscQPJODFxsltKmMN7WC/1prk=,1,36
4,40,0,0,149.0,149.0,0,469,384.5,1482.0,4.0,15.0,30.0,0.0,3,3,2,1,2,2,3,2,fescGzLpbbjRw/Fh3CclDMtdYhB5wBFYFq/mhyn0Qhc=,1,38
1,29,0,0,180.0,180.0,0,30,20.0,20.0,20.0,26.0,26.0,26.0,2,2,2,2,2,2,2,2,kH87uY0QH9wm0pf4h6uvXHMrC+dKcIp00AWRmnMgNoU=,0,18
1,40,0,0,149.0,149.0,0,30,56.0,56.0,56.0,18.0,18.0,18.0,1,1,2,2,1,1,2,2,npzP2FFmQIazdTQOAy12sljY1NNpvDlcjqGZesMjbRc=,1,38
1,41,0,0,149.0,149.0,0,31,28.0,28.0,28.0,732.0,732.0,732.0,2,2,2,2,2,2,2,2,oy45gJ0LtO+MAn1gMG1H/7W6jK2diW4bpgORuOpbC0o=,1,40
1,41,0,0,99.0,99.0,0,31,40.0,40.0,40.0,42.0,42.0,42.0,3,3,2,2,3,3,2,2,q2bajRJKtPRhBLNcVPgSbReWW8kdNM1Aj7GPOXdXPZk=,1,40
2,39,0,0,149.0,149.0,0,87,384.0,762.0,6.0,11.0,14.0,8.0,3,3,2,1,2,2,2,2,qd+LA27fPLuvF1GKH5UvReiRjPIMmmyGCDOIsTq9l7U=,1,36
2,36,90,1,239.0,239.0,1,92,20.0,24.0,16.0,20.0,22.0,18.0,3,2,2,2,3,2,3,2,rIVJY5Y1CWn2HUeN4Txr+dvVxtdcS0yEr/Be7rWkWYs=,1,30
1,37,0,0,149.0,149.0,0,30,28.0,28.0,28.0,32.0,32.0,32.0,1,1,2,2,3,3,2,2,sPcjlwqZ4WuBAXoh4fngWrt3hqv0qYPEf2S/SsCY6Y0=,1,33
1,41,0,0,99.0,99.0,0,31,8.0,8.0,8.0,8.0,8.0,8.0,3,3,2,2,3,3,2,2,wX46D1vWL2z/hooi14ec+JxWDozPZHkPDALcjUrI7VU=,1,40
1,36,0,0,180.0,180.0,0,32,32.0,32.0,32.0,6.0,6.0,6.0,3,3,2,2,3,3,2,2,wZmZQf2/kXE7S9lXGYlO+pGCcZhJ3TepBYmDkWR2DRs=,0,30
1,37,0,0,149.0,149.0,0,31,8.0,8.0,8.0,52.0,52.0,52.0,1,1,2,2,1,1,2,2,xG5I1Cd/FHzTmS2adzpye+vOXni8oqLHh4y/SXa7h24=,1,33
1,34,0,0,149.0,149.0,0,30,6.0,6.0,6.0,52.0,52.0,52.0,3,3,2,2,3,3,2,2,0GIAPqqvSjPfu4cS+nggVem5JiyMw5KEZqe08Hcl0ps=,1,28
7,41,0,0,116.14285714285714,116.14285714285714,1,1013,226.85714285714286,764.0,2.0,18.285714285714285,32.0,8.0,2,2,4,1,2,2,3,2,1CJVsYYGnioswP91Y1BXDqc/BpE71kSrEhfAA9ufmS0=,1,40
2,41,0,0,149.0,149.0,0,157,4.0,8.0,0.0,32.0,36.0,28.0,1,1,2,1,3,3,2,2,2LZACSco+ZGD416cDobr2yx930nze5kxUg37z6cyTOw=,1,40
1,41,0,0,99.0,99.0,0,34,6.0,6.0,6.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,2ycGQ9wHE+XDichWfsxHlYiGgAfT07q21z3KRxya11o=,1,40
1,38,0,0,149.0,149.0,0,120,688.0,688.0,688.0,40.0,40.0,40.0,3,3,1,1,3,3,2,2,7iytwY7uTfwdeNDd4hAoYqqvosdVuwlm1dI155PbI54=,0,34
1,41,0,0,99.0,99.0,0,31,26.0,26.0,26.0,26.0,26.0,26.0,2,2,2,2,2,2,2,2,BmDTya3gjxR1m7ILWgIb6gajgeYff3E9jwd6zmjCUrw=,1,40
2,15,600,2,1200.0,1200.0,0,602,42.0,46.0,38.0,363.0,724.0,2.0,1,1,2,2,3,3,4,1,E5g6tApiQzW900CFQE7jJYYF45iRFkxjgS/1aAUcr8g=,0,4
1,41,0,0,100.0,100.0,0,31,18.0,18.0,18.0,10.0,10.0,10.0,2,2,2,2,2,2,2,2,Esbm+1OgvTvp5CDPMrFTRY8mHHfqmcmerEb8u/Zv2Qc=,1,40
1,40,0,0,149.0,149.0,0,36,42.0,42.0,42.0,32.0,32.0,32.0,1,1,2,2,1,1,2,2,Gqxxbi5kH6QflIs4kHIgLCxQ2ic64YtuJGL9bTr0jPo=,1,38
1,32,410,1,1788.0,1788.0,0,420,34.0,34.0,34.0,684.0,684.0,684.0,1,1,2,2,1,1,2,2,HXNyYrJyvZoSh+u7v1joW3TGQ0RzVHgZTX4luovk5ic=,0,24
1,36,0,0,180.0,180.0,0,30,1460.0,1460.0,1460.0,732.0,732.0,732.0,3,3,2,2,3,3,2,2,HlhpmsgdnC3mv/qh1xihaaJkhXcNS7m9GjYfErwnYc0=,1,31
4,39,0,0,149.0,149.0,0,368,27.5,40.0,2.0,37.5,56.0,20.0,3,3,2,1,1,1,3,2,NMC4P8YUYeVsNau16i/5uRY70+mcBuSiB4pVknZ4Z5A=,1,36
1,41,0,0,149.0,149.0,0,30,18.0,18.0,18.0,14.0,14.0,14.0,3,3,2,2,3,3,2,2,QMT2BMx9+eYafgK1xyIJciKJzeeCincg0YdwjDBJy6U=,1,40
1,38,410,1,1788.0,1788.0,0,410,30.0,30.0,30.0,742.0,742.0,742.0,3,3,2,2,2,2,2,2,QSKOrXebn2+aeZwio+47j9ym3BpAQ4/STMuVBH2Zd0U=,0,34
3,39,0,0,149.0,149.0,0,194,15.333333333333334,34.0,6.0,12.666666666666666,16.0,10.0,3,3,2,1,1,1,3,2,RG715z13+huhcGlpnUpbmN3+k8RxGik2pGSpGGtaMWY=,1,36
2,41,0,0,99.0,99.0,1,31,748.0,1462.0,34.0,380.0,756.0,4.0,2,1,2,2,2,1,2,2,Rk35mojUzteF8HrUHTURC+gfVfsjdtPnqr0vESV6Yyo=,1,40
2,40,0,0,149.0,149.0,0,117,7.0,8.0,6.0,9.0,12.0,6.0,1,1,2,1,1,1,2,2,RqlLhzCp8IVqobOAy1Ll46/vprdlAMpZesWd+3HyFac=,1,38
1,41,0,0,99.0,99.0,1,0,4.0,4.0,4.0,2.0,2.0,2.0,1,1,2,2,1,1,2,2,SQ1cNOn1+3VbjkM8J1mPvACI+F4xBrY3B907yCd26Yc=,1,40
1,41,0,0,99.0,99.0,0,31,4.0,4.0,4.0,8.0,8.0,8.0,1,1,2,2,1,1,2,2,UqA/8BH0HKl4w6HbCDlAtJh5431wmGjErwMbBz8MwI8=,1,40
1,31,0,0,149.0,149.0,0,30,26.0,26.0,26.0,44.0,44.0,44.0,3,3,2,2,3,3,2,2,WCvivQYxalmpo3DzGXqEoBey/2pP9mydq71Em1hs4UM=,1,23
1,41,0,0,129.0,129.0,0,32,10.0,10.0,10.0,8.0,8.0,8.0,2,2,2,2,2,2,2,2,Xwi+DuERXhWhla0+A2DjokcY8zqyVECnYaA0nY/0LKs=,1,40
1,40,0,0,149.0,149.0,0,30,44.0,44.0,44.0,44.0,44.0,44.0,1,1,2,2,1,1,2,2,ZSrUbGYpyw4ORToSo+xSzQbtlenjz4I7Mi0zn/K6wlo=,1,38
1,41,0,0,99.0,99.0,1,0,6.0,6.0,6.0,0.0,0.0,0.0,2,2,2,2,2,2,2,2,ZoQyi7Xjxmx+K2ommQ3h0ip4YIZbDMoCIu0qzFdh2zk=,1,40
