msno,city,bd,gender,registered_via,registration_init_time
K2xRBbH+N9I8UPKAWMnI6xYRVAkLdNFiqV/SJ4kVlaU=,13,24,male,3,20120708
K7aXM4fFblLEr72cGiYT/Ze7yRCq4EI+uVkpWroG/Zs=,13,18,male,9,20141006
QRJLxv1sRUHGj7QHKwkz93U8+tg772aPEZ4RwYDtqZc=,10,25,female,9,20080420
QPm4ZAY0byfYEUIMhBNlE+ZWb2ClmipNHaHtFV7fshk=,5,23,female,9,20080613
NtT6XuSpasp3ML3CDU2RIXJYRxS6ELkAKf9glgsNuT8=,4,27,male,9,20080820
Sm8BOiwM5E3uipzBThFgJ3WJARymdiQ7JgMhbetFqMQ=,1,0,,7,20160220
Lv1pjshgRvzMJ9K3jwIZQa9mWJopllLDHOIZldH1amI=,1,0,,9,20150504
RyMCxIIsa5J5S233PnKAjo35TfXIWWpzkGmcPy6tRqQ=,1,0,,7,20121226
TacfI30Z3j26ZYbox+ot/q1dgDQKnBU6V2gCZp0kcYo=,13,0,,9,20130103
NobTbqB1JCyk9ijdosL8HEH8y7ye+qDj/LWdZVnjnAw=,1,0,,7,20160130
SHlLKTGhOlkiuWBeueQDl640XidGSmmkh0jZx4GsmwU=,22,34,male,9,20070219
O/LY1ni60bewtY5dj+1Uuaan525gF8S743BR5Aw1yRk=,15,30,male,9,20070412
RkOR5otWrkDteggfvFpV1IwW+b7wkfIEzniYwQt2C78=,13,21,male,3,20120119
L5BgabTUK5PRRbmXj5R4A2ErFr3jyPT5NRT6VMOx75g=,1,0,,7,20160216
UyThOGikHAibkp0Qg4o9bZ8PKQLFMvkZKEU5L2n/5Ks=,18,38,male,3,20121026
PdKyWdr8pbWeyEzOieC05QQDbvXuY67b3jHv0AtyAW8=,1,0,male,3,20150825
OBRXm+kvOcLZmChFh8i9pqiUZ8gX72rWbSXYrwryPDo=,6,25,male,3,20150829
KqiVLzqfWxTLFUzHS0T4NaBIJLIQrpxs5paELkEGDPs=,1,0,,7,20151023
OIKfzylkOSPZ/nJnMC7asOo1kHF0OZG40W9giKHEOlM=,4,26,male,4,20160204
PA0Az8Wl7sgrikbBNco9WHCAwg+e/lWpheyQTLmeRNI=,5,30,female,9,20151111
Tq9uG2N1esZ3RyhTPhHWB8IHDOs1V5dcDe0kznM1+B8=,22,42,female,9,20080714
KJWlDObkvBamTHhE96M8vVqi15RfiawCVg6FpiVDGfk=,13,35,female,9,20081027
U6V6h8WmvirpRsJD+ajKwdHgpyriA1aY+Gt7oiP2Taw=,5,38,female,9,20081102
Ka0rXK0ZCB2Zg349jL3v+xBKbOQ86pqvxaVKet0z0Ms=,1,0,,7,20140527
N1/IyEkvwRsXLzLaoUB5sxfJXIj1DOJF0PJcObIprRM=,15,0,,4,20160205
QYCNM6MYHcP3VWx56AUEPTRHRW1+F6/EDrkr2ZvR8po=,13,28,female,9,20070609
SveevC5ybj/M8q3ES/nmcbQyQ5vDi1f/6MmXC7ak69o=,4,34,male,3,20150517
UcWCw43vGfPcgXaYkNxilF9pp9+NZbqSkAe50SphaAk=,18,38,male,9,20160705
KatA0OxTVh07JawAKbMTqpd8R3LKTZBgFA9ls2ebDZk=,1,0,,4,20161113
QADEBN+PO9L1WmxQpuUE84nVJcqSTICDIJfe9gzxuTY=,15,0,,4,20160313
PTA+686dvdpELi9aXyWWKj2GYpDs9BYp5PgClPEPQBI=,13,32,female,9,20090227
JnylWaJg20wc0CrHaVpnTENnq/EMqHGDZSfvBna6Icg=,14,26,male,4,20151206
NdfRKyOU8spOuffqKvfhokG/XRKHqA6SltwmL57W4wc=,5,25,female,7,20161226
NFBYpecM2/kZXONQ+w3G1oj4GhnCBaQKjKTD8NJAWDw=,15,20,female,3,20150818
KSttBadJ4tPWFVwK+W/MobidAC4wqE3rv+c8s8YNMLo=,1,0,,7,20150528
RFFwZa4tCy0Uq3gdfz1j8V0w7a8ygOI+qi1en7KvSCk=,5,39,male,3,20120917
LJ66wyed9yzYm5oFkPp2YCUkVFJQUOh9NsWilMN1GPQ=,5,34,female,3,20130524
S+NicitJ07tcWriluJ2mPYuZw7w6PGZ7WKx9HoeVEcw=,6,28,female,9,20151021
MkD1YmxpRHQXTR/qpT3R0MLHdrpry0CAMRqig8W8ylg=,1,0,,7,20151221
RG67BEWNc9DmyIAVn09zYCscxQgolqJkpQL+CKPohUc=,1,0,,4,20161015
R810+BVPTxxQlqOx+6hBW9vLvOI4qvj6IVTWzOUIh5E=,13,21,female,9,20141028
OUuKcVTSyeee4GJo/hGwHNesDb1Wu8SbJwTvlOhTNF8=,6,27,male,9,20160502
RRODx/Gtvxr+Vm5k2hoFm+SBcHvc2n4eZD000c2NKsM=,1,0,,7,20131207
ONs/KgceRpK0XP23JBBoIuvhV7q6+PKbmRcMw00gIIw=,12,18,female,3,20120721
TO8mr2iAbHI0L7phPpGN9TWD34rQpCral/xcvpThDa4=,1,0,,7,20160305
Qyw8mlJyV2NzHFvqED2fi4TezztwM8C4w7iUhYyQpoM=,1,0,,7,20150212
QJFq7/QcX2aknLIXbQZWoZ9sTc0Y7e4wQYbsKwHqGjw=,4,58,male,9,20081002
TVAr6j77KTDUtBt3VjQ+F0sOnzR71g6U906N7c+EboY=,15,33,male,9,20090207
S5D24DntmkAvqFTU1gsjOPLSviSomHnDHjB94uM1oHs=,6,38,male,9,20110407
KQwHeHop7/wzvGyfpqfNCbK0lEeHM6JGlZcoGB/eHxU=,1,0,,7,20160208
Mn4o1dTXGwjfkgRfvc155T2M2cpqiQwQ88hJViOLd+k=,1,0,,7,20160221
UY+3yzPQHv4ZD6hTczcVA7ycSmgwdnYtoCUWiDg8YDk=,21,22,female,7,20160528
NpdJ4LPynZnBZ3oQ5fzy4k89FafXAqwkilOojVP86/Y=,1,0,,7,20151205
Pzo444dH1MV97an/xrpSmGhEQZNQUpwe3ll5//1hnHY=,13,30,female,9,20070306
N60e39QBKDwDTunzlBFoseTgLjjNcP2VDw/2Jaqkljs=,5,35,male,9,20130705
U7fVsCfL21OY2mgwF4V26D3QwngHmVzyTtp5M1CrSbI=,7,24,male,7,20130706
LyVUBGPF91Q8et1gOkcDGFEMcYHGtfp/OQyu0vks9vg=,1,0,,7,20150828
O8LEUEKC94yIEZGkzNWMyxcM4eaoOJPfVV2jABZDPCU=,11,60,male,9,20050709
Nq1fl+yVv6BeVEArono8GzDRSz6ewZEDuBPkqZ7RwT8=,1,0,male,3,20150119
Qca9zSO/I4kv8RuVe6iQwUAiHl4JIudEtHYn7GU2tys=,1,0,,7,20140108
Tz4IZWdWocWjpMYMU38zvBG20zSZoGxXMmO+wb/UPWw=,13,19,male,3,20140108
QP5DRT8B8iGKEOVQcte4DQ9xvyQKp6ewwc70t1XW08U=,1,28,male,3,20150606
UCyGQ5xs6zgTEPmTE87tfg2FcXZSx4XbxVegI5GTO80=,1,0,,7,20150721
Rypwa7z4FNsGfvNk6mAZFJjGnuA1gWrzJfxAsaYu56A=,1,0,,7,20140329
S/Oo0AT04pCtlUn7F8KVqTCJTBk3ADKXsg82ONnV7sc=,1,0,,7,20151213
Rd4SQUt0bWPUeEDM9kjDku4bleZIE4rLjucgCFSVpko=,22,18,male,4,20160119
MdQI4b2+Ju1Lg0zFujJaaGj4RXNJ5SbUQsewvKsnO3U=,1,0,,7,20101222
LyXMCBWDnv+xM2xDlpLwxgN8MGkuCzPTCysex0E7NLM=,1,0,,7,20151102
MVl1iH55YLU7yzKJvvPshsv4ZkWR+7Kd7IfDg55oAx8=,9,26,female,9,20141113
KyKH7rkwTi1WUbnJcOs5U2hz7917S4spIQ6ylzAspRA=,1,0,,4,20151129
S7v7ovbsDY/ZgpiWZoZvvzZQ3CNrGmAPFjSv7XBAulU=,13,38,female,9,20070325
MkQa0cv0nl0pAnhyWAk/0APy05W6+fQj5UdfZNqb6cw=,1,0,,7,20130205
MKElrgvF+n9USe71nzmAMO/YN3bGg9QPvYZteyK2/UU=,15,28,female,7,20141226
PKAc620X62qkaFYv1h2WTLqXujDiiFwU3Oy7m8S4FFQ=,5,19,female,9,20140813
UCoqeU/YeGgrKpvyyNW8IRIRQz2xFj6lvzTTdQ1Ot4A=,1,0,,7,20120307
TTNURYq0Vr9PAYcAY1RosSXcM+KU0rT6kie74Z73Tto=,22,38,male,9,20120615
S/a38OXc7EanRgHhZ5Yvzq6QMIst65ko6KDBX5kYxbE=,22,20,male,3,20130205
LgN3MK+DI7yOY1N8Q4WNonIDN+WNy4F+SYMNwjy2RQk=,4,21,male,4,20151014
RmV0ufDGDUF/OCejD16mlOof42SFnLozsLJqAK3baVo=,1,0,,7,20130703
UxST3yH0lQjJcBE04oOJ7NKZDEK9Hi10DCzIBpx34o4=,1,50,male,3,20150821
PdB68CdHF6DZ+tods0ookKPQElCRChhOQg06ZSBtvLA=,22,55,female,9,20150413
T3QAZK2oEmZCP4bA8v1816jSxfapGv8Hu0XPAcV817g=,1,0,,7,20160204
Q/H+1qZ+5Eq5mHiJu0fwHKIFcPfKciCdtCUjbGlAnwU=,22,0,,9,20150117
NMkPDPpUkCuTVhTPsfvZ0WpWHeU5UgKHN6WPxsX1Uy4=,15,39,male,9,20150204
LmDY6ZOFlXlGpGgzMtRhUprp66p/4X8GjnX+zR3sJL0=,13,26,female,3,20120201
TjJYCK0zSlYMofcnfXGB6J0A1m8ByWMLMyuCQAIyI6Y=,1,0,,7,20140412
Ol/Rq+O3ifyI2swbj8MGTCA81I9y87Fwm1Oo8DycbNg=,12,27,,3,20130407
Uh4U7GIMt9g5Q+2l0heFkXxchA5uCgDByggzl6X4oUw=,6,34,female,9,20130505
MuTvYas8zfbqYiRam1K7maGLSpEAhWuWuJGPHzV/TGE=,5,21,male,7,20160217
Ph2YYlM6ovKEw6XGkxryBS2myiPqEK/5E6GjXRzizww=,13,29,female,7,20120807
JzZm7mzgzDIgUsIAPNFkjtmkPaUYgeiIrxvqwPAh9Ug=,9,26,male,3,20120828
V2yRaYQ/RCvg+XL0ynFyZ4mBgLg5jQwSyO/IU/GHZKo=,13,29,male,9,20150424
SuiJGj2Xdt2oezaj/+v6swnjPyOe+cB5TWQNgHqVmMI=,5,41,,7,20121220
Rh97PkUPVgHHOLEZxcdBD+fBrpb2ES0fdaNWvUQkZAE=,13,0,,9,20150130
QCE1CHsdWFfQvt7sLKLGJwc0sGxcg/3ZB1oe8AW/xTg=,12,22,male,9,20110827
NpYHLaIdAVff3GRyXfjjT4QRJlajqvf8x+ODk+VhZqo=,1,0,,7,20110927
SJ9QuSRuffYSZeheFANyJ9Ep5YljGh3M1Wd/sjLQk1k=,1,0,,7,20130312
O5ty7K2UE0qSs7cJ944fK52wYoibB6EQwlxZyMt3UE4=,4,19,male,9,20141129
RkxBMhJQ/rF24MCcwpCL6Fmf9lK5+SQGI4maa6L6oJs=,15,27,female,3,20141224
V8vvIuOy6IpbcwDITJCPDU7s70J0E7/I67BOkZRjcEQ=,3,19,male,9,20141110
PJDdaMu3R+l4f9IZnqoqe+JKZ4pRFX3XnyzPWxrG2aM=,15,24,male,9,20150402
PsuB2wvRprksrhwTQSi2/9dxggtWlDSOjRm+ebZ9+aQ=,1,0,,7,20110715
PU51GAGc/pv/Ofrd8PnWmE51Cjao1/BQK7/zBAh6yIk=,1,31,male,3,20150722
Nkh3ZRseKsPMKvmw3Ic8Q8KwEUrZvW2GL20naEg8RpM=,1,0,,7,20150726
MALnXIO0ddEWdMlv16+lX9aVC3PsbcB5nRfJoO6psW0=,22,24,male,9,20111206
MU56peYc20btP43J41GHfuiLqiDzK5Tv6RDZo7MdtvA=,6,35,male,9,20110909
K7OMo56XsL7/gnJnKaD33mRNA6RXF0e9SISPdiYn7EU=,11,30,male,9,20140427
L89bxzpEUMtaXeSPSXa50fEPa5nInLszHHQqG566b+g=,1,0,,7,20160524
KeRyLZPkq9Ry1zmiMk6yle18tkB1nnZm0ue1/+IVSww=,4,23,male,9,20150404
LrBwJ9beRAfTl1xUk8EOKHin+QI1GABttT1GVWldGPM=,1,0,,7,20151104
OxWpLD5hfOkhtH2kDnqvrp8/rMLIhU70P4BKv1JjGE8=,13,40,female,9,20111109
UuBwFBm3FLY9s433EDM09Al7Qx/XEDB/Ie/YCdH6FGQ=,1,0,,7,20130527
Qp5B56WivGYAxWHAR7880SsbeYjMsGs2ckF0P5Nu41E=,15,36,female,3,20150815
KxZ3grjKoPmhN4IfPjkHff1bYSZJ6ajsdlnFqmcBYJk=,1,0,,7,20150815
LXcW9PybT1T1sPCnm6Pfms5AXbt+sR5ir/wqxfsjaEY=,1,0,,7,20160205
UzVHAPe35giih4W10a2AdkWEb/i/zYVNssGBO4Nnrbs=,1,0,,7,20160314
Rkd6LEBn2LziODzS0K5e/iqLZisJgolJhGIpQG9nDlQ=,5,42,female,9,20070205
TnAeOzdRIvwzPDn8MuW0ik2M2xZkHExbyx4hJfNaBHk=,1,0,,7,20130215
UqyAx/IAVaI/a0qFGXm5MYzRRuE+z73rA5pUaDEFqKg=,5,0,,3,20130326
S83Fo2subHfj/5k2k5sKOBIzj5PrYemrw9SOnzKDZLQ=,5,30,female,9,20060522
KLknFjfkJWzqamodDkniAEibhaKe5ppxE6uzRGIewwk=,4,33,female,9,20061015
TmP6aOiOKc6PU1Ev0C//7W7Fp54wLWP6FfTKECSBY2U=,13,33,female,9,20061112
KHcQ+t/krGKuzoaLJ3FARejiBs4EHOvqSvW3aZ4ZtSc=,1,0,,7,20111223
LJzSpAG7cz96gQjASVAcEi7R6UuNZOSwFhkApdXsXMA=,1,0,,7,20120301
OM71c1Ar7Uo0ea6F6SqFQVG2kWcCyST1/oKYVzQ+Mp4=,22,24,male,3,20120323
NvXU6zRozad/j9AeISliwEKOBp5WIgSoRAMP3wPyLVg=,1,0,,7,20151207
SwW49bLEz3/3hR7xkRYNYKRs3WzCw+KlzloRgBPpxII=,5,27,male,4,20151215
QyxWLKURoS8pgEDYFi1w46CrUAYym/YoStseMrjMAyw=,1,0,,7,20160313
QvLu5HDT8AwilTTyVhxR+C0VVtdW0tL+PB1lgR5T76k=,14,0,,4,20160211
ReJO5jAkb62N4vquAuykSb6qxY3hy7Fa2vJsc5Aqx9s=,14,0,,9,20160213
LS373/tlOqzzy1ryGFDg7xtxZBL4ofo4Adq4pNPpleM=,6,34,male,9,20110801
Oza7YmfcWMtkvJPyGT41JKh2hzz6BzWyHolkJ9AMwqs=,4,20,female,3,20150414
MY0ZZHLcWU1p2vVDLGNUIax8p1SvwMSF1vNxbTDpM1o=,1,0,,7,20150224
UAH3I0pit8gSgDVKACMX6LvLZjDMuygjV3QN8eljuGw=,1,0,,9,20150327
L9oXgjYJvg57y8G/eozjwxHXglZwwJzYxPh8KfjdLe4=,13,14,female,3,20150405
Ugne3f28qlCBMFtjJfcznxHVzugPb2Of4f7EbWzmLdU=,4,46,male,9,20060507
St+GVRTi+A04Q+KWXTkz/wchAlcIenXbMCWE6SCW79Q=,14,43,female,3,20160829
Rg+bd/qdPB0rQUzFiK2mP2iAQ4D7OdPgvdMKYPkKyi0=,13,21,male,9,20100305
TaBhzZLavT9PakfMoMs9QGUHbYlsaSiMzKIPmr8Ylkw=,1,0,,7,20151029
TBM4j92FKyRDWDP4ZPb1FOlixbnWDMPPXlsHvVJd4Do=,1,0,,7,20160122
T+pV8MmNB9Pn4me2ojl2FsKo8vSzMmGimkPafCmEWF8=,15,38,female,3,20120425
K4QkBeHDxsHIinmH3tIWLJU5bt5lsfGRyYVNSe+KS/U=,1,0,,7,20120520
LAyIXUgp1yezfsMOvk5iTYnG9SmzQu33QC5cjw8QjnE=,14,29,female,4,20160930
RUPc25rfNROFrGRlqR9RM7jK8hpGnpMIGBZp+MkLyRQ=,1,0,,7,20160330
SJg8MCzet1HU6+E+vcnzPIwNQM3mByPCGqBHehz048Q=,1,0,,7,20121128
PNIecjztN9eJBdbBGL3vSaoPVmvOlxFB6NsxNjuI9Ec=,1,0,,9,20151022
Oyy526fBftO2mOiVN2GpiOZxDrXrMNqxKqgjsHaD4V0=,1,0,,7,20130302
Pg46r/yGOkWSBgN9FSRunl6MO9Y00ZOgAEVcG9xjNXU=,1,0,,7,20120713
UMtmkZAxXAZ1zf5bnhz0ut5Y3W6fuoK5kOAVzlcucbk=,5,35,female,9,20110201
RX60+RW/zx3Dfq1KbhuheBvrCexjglORtLkTRi0kjQc=,14,26,male,9,20130503
RmcqqdU31w7/dkNDM3ZVtT50G/wMo+tgkpXuGnQ8mMA=,1,0,,7,20111107
S+cFePdt3brwNJYsK+DN4U+ZUtmc1bo8JkjZqXHI7Us=,13,47,female,7,20150909
POpwcr4hLuXFQXdbESiu3NXwg3i6LIVoV02gtQ+LKkY=,22,17,male,9,20150913
Sl6auk8/fOAzVWLMS+cqHV6MEpP50Pjg8XXNcU5x4HM=,1,0,,7,20150704
SkcpKz7np29PP+FZcBNwDCIneR6YXKB7p9nggiE7c0c=,3,20,female,9,20150724
ORFUWlZ6JZHTFqFzyFoSbSUP0C3zM+SXBLsvKTyxXis=,15,22,female,3,20150112
UUFmv94N+ONJAA7zrD1QDd7DqANOuHCann67MjcSCTk=,13,28,female,9,20070927
Q8z7FW8284Ido2LWjDY4YAey2yEszu/Bodl1mayPAZQ=,22,22,female,9,20080118
KeBOl2xfNniTGmdK5NR9i3D7tm7vmba5Edov0HxI39E=,12,0,female,9,20160613
Sd3EIbfgNpYKCCzvKMc2US8nZBKRIgf7MFhTpu0WDx8=,22,0,,9,20150111
MDmrQeeOQObKIv59u61yy1SIZdWeFUqWuRCeXqWBOqs=,9,33,male,9,20111214
Mkc4A6XZ7sIuNBSZcTXBxD9BG5dSZbckkScovnlt0sg=,13,20,male,3,20130715
RhGBXSQ7ttscYsFVoG3pt43qocPPtl4hgSn667pBuCQ=,9,31,male,9,20111215
Ree2+A7ZCLendTyPL+nKNTykMWoFODv8DsQ9Zmaa1Ss=,4,25,female,7,20130115
TL2yJ2mXnYTlSmthdaVRCNyL86j8SoCP8ZtIbIYS9Ow=,10,22,female,9,20080927
MD61G2X/j5PU0lfgntjyTnSQHkwzVOAuZBy6kp4UWQU=,1,0,,9,20150530
RKliq143Ra5diqnSJaA3SL/T6FpgeJwE/HpcV6vJN88=,5,42,male,7,20120110
TDnFQiZ0TqmV8bqJDDZpLoeumb1Dy4p5IlNrWiiQyRM=,1,0,,9,20160406
KskgE/wBQi3JfAHfS2oqcmSRiyDeV+jkWoI7zroAmAw=,15,20,male,9,20060109
SBpPAMDTWfT7Vo+NzacTa0z7GGVwWyCOA8JNzaJaaEo=,1,0,,7,20151114
TBao23U2DgCfsgTtglRFcF5qZOQdu1ncQKF8iGpE2qE=,7,33,female,9,20060623
UzM47c8kWzxoPXRoDcW5amCiweFLyADalosFz3SH8jA=,15,25,female,9,20061004
QzrazfenT3r17Z1Wsp/W+HnUVfvGp0ZoQ63/HUnrLnY=,1,0,,7,20160610
KVJoWTAUnoEcUltYbZEcgdDji85KYANXZk8+JCEyY/g=,4,21,male,9,20080724
KdlxSr/Z7G72aUdfjD2gTBtKNC6WEnKGCTwXm01JCi0=,9,27,female,9,20080517
UTfyF/wLGPOP3PvzRnmPOGlIqaiAI2wyfCy5zqJWhA0=,1,0,,7,20110310
SWf2axwHnJzD8aWnZkkORaceBRoEQvgBHkt7J8Lngfk=,1,0,,7,20140218
MRPMki2yLHvIM1owpSFqAr9em6APHtR0vNKMC606sKM=,5,20,female,3,20160318
RFlWdGTFruIQEro5+UdLHq9wHnEbnZrYrY+Dy97WASw=,4,0,,7,20131230
S5Vf1x6Tz/MuXE5LhcLhmG+It0yCYVPXcF5ixLA7nTA=,22,20,female,3,20150918
T5MbeEkJrzoM+FqzXz8PckdTrOuDq93IUkvbRz/zobw=,1,0,,7,20150918
SVYjk86KcmU80DVTLp0c3kLdLJJfD88rkKrfBP9encY=,22,21,male,3,20150919
Qto7bForClVZzgKBk6jZ5ELGecdaRocKpoontyZklyk=,1,0,,7,20150920
PMYRZJAz1JIz/cSYj0tIhLw3slDBauiw8i5dPUpTNMs=,1,0,,7,20150927
L+rVV7pallhpRe7THeR+uSWLRbpyTG3laxghxaKD60A=,1,0,,7,20160324
PGl1AvfZdEPfPusc3in0HXHwTWdh32wVFjw/aSHNxq4=,10,24,male,9,20061108
S+/Tfw7E51CBSlbITBS6YMSaoTiLtBBwfQM9jOUqAM8=,4,21,male,3,20151021
Muq4c4NiD81Hy4tQ9lGbNU4S8kTjHQOl1GuLTP7N4gk=,5,22,male,9,20070516
Qq7ZH2HzwLqolzRRpJat7X9URKMzpt5tdX4BiyFjWtk=,13,31,male,9,20060501
K62dTFH6caVHOHn3TptLDbuargRvcSmsDnkLa5iV9xY=,5,28,female,9,20060520
KoMEDe6n8sLskZ+2ePwNYZmTBgU834QBr2dCDbsVJ24=,5,26,female,7,20110824
OUFUPHW2cOWRYChNYjBIKKDrWxCShIRo+3CAKM6HWMQ=,18,19,male,3,20150505
NvOzgr4Rg91+LnuM65KKVe5fwKejS/ZtQmFr+iHG5ys=,5,41,female,9,20110518
REiiUi6aHYUutfFKXJix8Br8iyDi7G7m2gxwpGN0Crg=,1,0,,7,20110521
TWiVPz1Lz7ISCfrpdiNctyv4wITZwRdH3YLJFM86PR4=,1,0,,7,20110504
Nar2uL+ZL2w/3NLUHz1xanpDAR3xkkIQpie5f1jO0Yo=,4,30,male,9,20130117
QaiTvFbiqqaf8/nr9GOKk631VXI0RZKCdW3t9tlEklQ=,13,18,male,3,20130121
R7vcB43eZc2awlR9qphIo8Q3c+a9acxGfP4cQqPW9OI=,4,29,,9,20150705
MwTTZfCuZ0j1zmMi5lEdKZ0MfmhpcQGLFxYS0urQSK4=,1,0,,4,20160618
RmPg0FR41vTp46ygMwfKeBap8WxmhW7klYBizirZi7w=,1,0,,7,20160623
U6CWJWhHyOkym0svKfP4Mejbscc7a+OwQzkWdkcioUg=,5,27,female,9,20051222
NbAp41c+fULW5ef1D3CvCuv9cUR6B5s+CoqeTgpih1s=,15,27,female,7,20110621
RhRjsLUfPwZSTk3YZdPM7Q0QZ3Ec6fnL3MpId0usQxQ=,1,0,,7,20150904
TuYSrQBGOfC8/XQ+K4LlfxRMLsCI3zatWfQHcMY073M=,13,42,,9,20150314
O/W3299L7z3pmppsgRK3DoSI4Ic8QyFpcOE0GixsSgM=,1,0,,9,20150317
UkehA4ZHVg4jhPt1OpKZAZ+Ly6V8ejKvfoHOftMNdCU=,4,0,,7,20150321
Pt9A/uYTihdZANnqlc1oTtVHOBlndU5ZBHF3wU77XPM=,13,23,female,9,20080224
QnUKJZWUmlyLJYNg3eK+MtgI8Xm0bQDve/yfO9gIG7k=,18,52,female,9,20081012
MtHMXW0wUxm8EySrwOudouUT84MahwTz/wYJVmvwPgs=,13,0,female,9,20041017
MNJ6q6jkfwi6wZQIm21c+1PR8kJKtg4scYybI00P5jg=,13,39,male,7,20110711
TzZFY451guTDLscY4kS9CIg9DVSuLrKlcbAGmZzuTs4=,10,22,male,9,20110816
Qmkuov97viHQpvZf4VPIPmLaGX0LGsOWA8PyDBceU0s=,13,29,male,3,20150216
S+2rx/7CrsEEQ3zkQAPDUCtJrFnHCyvLPSC/rh7C080=,15,18,female,3,20150310
LYdmQHFao9rwbCT9jqLeKPjV9fBFUrodBnzTlDfYiO4=,13,36,female,3,20141006
QnyITowUWwcNZMGx5jUftPGFYWsT0Bmee85kF6ga7PY=,13,0,,9,20120922
MjWKSyDquD74pTA4o/gnOhCOROsICG8XDSplMLZHheg=,17,20,male,3,20120924
NQ1TdyYYC/tzXmiXWFpqWyV2/6g4IvtqP6pYmJglm44=,5,39,male,9,20080514
R8gDULqATg/xFce+Luu3vQQ0lw5N79NpOOzlSrwHlC8=,1,0,,7,20161105
PaaWO8v3+0udtAHBkyaMEdqHS9Zxdx8RahEJlRBdr60=,9,23,male,3,20120511
REc7/4032R/veiOQUFaXT+ZtITNHhv68btB4m2d1Rf8=,15,27,male,3,20120809
Kn5Ma0R30cskJg/N9BRMmdqbTZvHUrAspXqkx9Vj7L4=,1,0,,7,20161226
KpF/pPNdAPoVEJ8ahMdxbdqOq8hGBmkvcehqvWI8whI=,1,0,,7,20110311
MSYZfi4npCt9zs47qKlEa/jt8Qbj7PrChtS3JMW7KyA=,1,0,,7,20141125
KdArT6+jbB05w8R/5I+RdjetiQjLfqXE0psyUPMBFnk=,1,0,,7,20141217
OxwDdZLDwkd3rnSMMhvPWtg9WN90DqBPvldTOcoalqI=,13,26,female,9,20060124
RX/b1y9iMjlc7YWCaDVh02I4QDUXB5TPJrwRDPR5VJs=,5,29,female,7,20111110
Rg3utJ4WEk/TXp+hCHYlkCiPXXtPVmxn2Og6H4EJJnA=,5,37,male,7,20100424
QWHWx/MIrA8wcyRfXvCBk9c3YJK7DCm9tQn9I2BWYwY=,13,31,male,9,20091117
L5Q0mU5TiIbq/HBRgPDL5BVVrYpBnuRhrqU2NokrC+8=,22,31,female,9,20100106
NAbZg17r3EK2iOFFPPDE1jLG/ckP2V2yQIIXJbphPnk=,1,0,,7,20150506
OTm7rclG2nPM+lpwutBUpGJ0MvH50gjYS+/jwLkKZas=,1,0,,7,20151120
U78QQhQc9p4AOAWVTFYpWHU3VGngyrOdV9UPxIUdwkU=,4,26,male,3,20141226
OZaVGMa+rHZXvwqHCVXZ9HMEU95JYdxfnSrurf/v/G0=,6,23,female,3,20120717
RI2bFvVu41fFzB4zQCjFni8o7X2Z5twuqNlO14GvcCs=,22,22,female,9,20090612
U+bHheBmt6E1HyUJoRhe1xnFJG/nzZsMnWKX1bJfiy8=,14,0,,3,20130830
T9QtbyUYZ3cqhSnnAZIasCYIU9ccd7wl9rC/+oKKSDs=,1,0,,7,20130905
SW2bBP8T1BbhCmn5FG9ebzHDOQOBd07GEAyDDIu+II0=,13,34,female,3,20130915
M+S/v/bVyWVvblAFvBoiSSn1HjuEkqbn1UM/ILVicnU=,4,23,female,4,20161206
KzJ+TTnkGjoJRmt76xQsRseHUorq+KBaqYTBEvVz6pU=,13,26,male,7,20120809
SNc/IR4H4VBmfBbolDflQmgCAci02CGZX3qXo6Czz9U=,13,21,female,4,20160714
UHvPeEXk2nchcz4YDuW+1dfynM6LbcJX/RP1Yo+pwXQ=,1,0,,7,20150601
OZYCkAQQpvAjfHKq/baG/C2D8D3RD/9lPcKJLxM/4Ck=,1,0,,7,20150221
TKweKyqm3000PJQXcteYi7aNRDwX+tGCJ76bF59Q8eQ=,1,0,,4,20161006
UCeWeZCS9ZvJd7KR2gMHpsaTx/gJWjLxL6OfulXSm6g=,1,0,,9,20150324
PNvL+dtNvTeA0Pi2JmBxplUgrYF4bDyI6mFs1BqIR+Q=,1,0,,7,20120428
R7fdi2uJYgCEg2Eyx1WMpCgiA+cC7W9auoX+DxitCqE=,6,27,male,9,20150514
RnbvWe/kwlqEiLw6X5dwcCIfFdFekIOUpKEM0WfiOGM=,5,0,,7,20111224
PxPp14kZWvJ4X1N2vpHK2tKU2//BL73R3p3bTydPByM=,4,26,male,7,20111230
QI/6SsxR6idcZIL+zobWht7p9cp+ImK5pCDTMIlTDko=,6,20,male,9,20150211
SIEzw4NBSzTDzjJSM3a54pZnFTeRa5fsNsXBUYbV1no=,4,54,male,7,20110508
KiVRDDss9sgqf8IqvgKHnEVymKX+hbgX2VpoP5d2r2E=,5,34,male,9,20111111
PfiB47hI6kFDJ+M5yDY97xwnSjsdl6T7FEBO7HApQrM=,4,26,female,9,20111124
UopKwT/CUg2P8N6TpJ+I/EI6eP4r1K2CjBG4DxPopqc=,1,0,,7,20150818
JyRgcn69SJrIg9tIB1HVZQTeEgxILEnnaIyLh9sZjvs=,1,0,,9,20150827
SbPNQAAqb+rWPaVAWVMLFtm2zozWe6/BHtjuXUQwLCY=,13,0,,7,20130131
