num_of_logs,sum_num25,avg_num25,sum_num50,avg_num50,sum_num75,avg_num75,sum_num985,avg_num985,sum_num100,avg_num100,sum_num_unq,avg_num_unq,sum_total_secs,avg_total_secs,sum_total_songs,avg_total_songs,perc_of_accidentally_songs,perc_of_favourite_songs,avg_songs_per_month,avg_days_diff,max_days_diff,min_days_diff,most_popular_days,least_popular_days,most_popular_season,least_popular_season,msno
13,192,14.76923076923077,14,1.0769230769230769,16,1.2307692307692308,18,1.3846153846153846,90,6.923076923076923,302,23.23076923076923,32250.478,2480.806,330,25.384615384615383,0.5818181818181818,0.2727272727272727,330.0,23.384615384615383,60.0,8.0,3,1,2,2,jQz7abB4BrJHKLwT/QLnIpTj+u6l0nvsyukaOJqBF04=
21,26,1.2380952380952381,13,0.6190476190476191,12,0.5714285714285714,37,1.7619047619047619,986,46.95238095238095,980,46.666666666666664,258090.439,12290.020904761905,1074,51.142857142857146,0.024208566108007448,0.9180633147113594,1074.0,22.476190476190474,60.0,2.0,3,1,2,2,U7ZWkGUnnFc28OyYGWpF7+A6TVZu4SWMHmE5hQ84dmc=
13,13,1.0,3,0.23076923076923078,2,0.15384615384615385,8,0.6153846153846154,291,22.384615384615383,309,23.76923076923077,67858.859,5219.9122307692305,317,24.384615384615383,0.04100946372239748,0.917981072555205,317.0,17.53846153846154,34.0,2.0,3,1,2,2,TW5MFvDq8ZxtPA2UPaqoPbeN9Ae/8TsqskX3N0NqqWo=
27,47,1.7407407407407407,21,0.7777777777777778,17,0.6296296296296297,24,0.8888888888888888,839,31.074074074074073,478,17.703703703703702,215368.43300000002,7976.608629629629,948,35.111111111111114,0.049578059071729956,0.8850210970464135,948.0,21.185185185185187,50.0,0.0,3,1,2,2,c5+QWRwLzQYuWTyt222c126F8bP6qdxhPbxfAIm1Qtg=
16,35,2.1875,17,1.0625,6,0.375,6,0.375,222,13.875,265,16.5625,61329.67699999999,3833.1048125,286,17.875,0.12237762237762238,0.7762237762237763,286.0,20.125,54.0,2.0,3,1,2,2,eo9vJVr5GzJlMCRbe+ijSe+zg9ljcNhpyi6EfJ9f7VE=
12,15,1.25,7,0.5833333333333334,5,0.4166666666666667,4,0.3333333333333333,349,29.083333333333332,355,29.583333333333332,91253.71399999999,7604.476166666666,380,31.666666666666668,0.039473684210526314,0.9184210526315789,380.0,16.0,42.0,0.0,3,1,2,2,ec8IfcFcaF5NBLMnFzyRcnAMUmgZ46kHw7P1qHEm0o0=
20,43,2.15,27,1.35,11,0.55,8,0.4,234,11.7,274,13.7,61930.492000000006,3096.5245999999997,323,16.15,0.13312693498452013,0.7244582043343654,323.0,18.6,58.0,0.0,3,1,2,2,ZgM1pVdAStwf2HwgMFPMIja7N4/jG3MGpwy+wKRQ75A=
5,4,0.8,2,0.4,0,0.0,4,0.8,44,8.8,27,5.4,10927.300000000001,2185.46,54,10.8,0.07407407407407407,0.8148148148148148,54.0,6.4,18.0,2.0,2,1,2,2,Ez6hu1yIBM2yQXzJbZJoNwQU6aVupZUT0qTnHrg1ZHM=
26,37,1.4230769230769231,6,0.23076923076923078,6,0.23076923076923078,44,1.6923076923076923,3904,150.15384615384616,2460,94.61538461538461,900585.1749999999,34637.89134615385,3997,153.73076923076923,0.009256942707030274,0.976732549412059,3997.0,22.46153846153846,48.0,2.0,3,1,2,2,pwpnLKYxHbJS5SGXEEQHTk9UBfuKqVpRSzwREnuBMt0=
31,143,4.612903225806452,41,1.3225806451612903,24,0.7741935483870968,19,0.6129032258064516,2192,70.70967741935483,2311,74.54838709677419,528650.532,17053.24296774194,2419,78.03225806451613,0.05911533691608103,0.9061595700702769,2419.0,20.967741935483872,48.0,2.0,3,1,2,2,lnVIfviVfvaaubDQmGAhOK6oDJmBdVgIvlJuRMvWajM=
22,183,8.318181818181818,42,1.9090909090909092,24,1.0909090909090908,31,1.4090909090909092,683,31.045454545454547,647,29.40909090909091,176633.26,8028.784545454546,963,43.77272727272727,0.19003115264797507,0.7092419522326064,963.0,21.727272727272727,46.0,2.0,3,1,2,2,J4J16n+aGq3hq5zAThRa9h1m6lzoHq6VagNGyIlO+To=
13,58,4.461538461538462,12,0.9230769230769231,8,0.6153846153846154,15,1.1538461538461537,132,10.153846153846153,206,15.846153846153847,35144.951,2703.4577692307694,225,17.307692307692307,0.2577777777777778,0.5866666666666667,225.0,25.23076923076923,54.0,2.0,3,1,2,2,SMoqSPtGVu2G1cNXPEjnXs0Y+/OQHYY/D7Z2HqDu8FQ=
14,41,2.9285714285714284,6,0.42857142857142855,4,0.2857142857142857,4,0.2857142857142857,407,29.071428571428573,305,21.785714285714285,106463.37299999999,7604.526642857142,462,33.0,0.08874458874458875,0.8809523809523809,462.0,22.571428571428573,58.0,2.0,3,1,2,2,U70hG2JMks9V/6RLrY0UPMg+W8aQrNiMl+L73egpzFA=
30,165,5.5,57,1.9,39,1.3,31,1.0333333333333334,1031,34.36666666666667,1223,40.766666666666666,275469.787,9182.326233333331,1323,44.1,0.12471655328798185,0.7792894935752078,1323.0,16.2,56.0,0.0,3,1,2,2,XQ233O89/CU6Y1yR2nA4xl1IJzQNjfl3wItoKPLfHuI=
11,25,2.272727272727273,16,1.4545454545454546,15,1.3636363636363635,4,0.36363636363636365,41,3.727272727272727,93,8.454545454545455,13916.923999999999,1265.174909090909,101,9.181818181818182,0.24752475247524752,0.40594059405940597,101.0,20.363636363636363,52.0,2.0,3,1,2,2,dxFD1dSzFcC76TiADer1aOERhxZJPpf3ceEN0hIOl0U=
7,3,0.42857142857142855,0,0.0,1,0.14285714285714285,1,0.14285714285714285,38,5.428571428571429,38,5.428571428571429,9454.856,1350.6937142857143,43,6.142857142857143,0.06976744186046512,0.8837209302325582,43.0,23.142857142857142,52.0,0.0,3,2,2,2,/X6aIFzWD85vqKfPml72zFur/Qnaz5uS9iev8kXoRdk=
23,165,7.173913043478261,48,2.0869565217391304,18,0.782608695652174,20,0.8695652173913043,417,18.130434782608695,570,24.782608695652176,112133.86299999998,4875.385347826086,668,29.043478260869566,0.2470059880239521,0.624251497005988,668.0,17.391304347826086,40.0,2.0,3,1,2,2,2vmBRTlcsNHSnNHORIQRX4irQvIfZjtkGJFSmvnjdjg=
19,48,2.526315789473684,41,2.1578947368421053,8,0.42105263157894735,7,0.3684210526315789,72,3.789473684210526,147,7.7368421052631575,26427.701,1390.9316315789474,176,9.263157894736842,0.2727272727272727,0.4090909090909091,176.0,23.473684210526315,46.0,2.0,3,1,2,2,v4ZYG0HRJTYNGsrdSOf/zRdaqcMsILDu+KNPBTPzNWI=
21,727,34.61904761904762,26,1.2380952380952381,23,1.0952380952380953,20,0.9523809523809523,644,30.666666666666668,1167,55.57142857142857,150111.63199999998,7148.172952380952,1440,68.57142857142857,0.5048611111111111,0.44722222222222224,1440.0,18.857142857142858,38.0,2.0,3,1,2,2,P0dS76rF6nIR+83zGzraAb2hnGzS0du7Fw/97Glk5as=
27,8,0.2962962962962963,6,0.2222222222222222,4,0.14814814814814814,4,0.14814814814814814,321,11.88888888888889,291,10.777777777777779,122092.92400000001,4521.960148148148,343,12.703703703703704,0.023323615160349854,0.9358600583090378,343.0,23.185185185185187,46.0,0.0,3,1,2,2,jpXxTM+U/oH8xnnmKLQXDNaeqhqq8q/eHaQvsOxqGm8=
29,96,3.310344827586207,29,1.0,15,0.5172413793103449,12,0.41379310344827586,267,9.206896551724139,358,12.344827586206897,67157.38500000002,2315.7718965517242,419,14.448275862068966,0.22911694510739858,0.6372315035799523,419.0,25.103448275862068,60.0,2.0,3,1,2,2,o9iRqLfKBG17YYaJlmbIb/7g6GqJm8WD1s4Z02HPzSU=
1,1,1.0,1,1.0,1,1.0,0,0.0,146,146.0,74,74.0,22477.638,22477.638,149,149.0,0.006711409395973154,0.9798657718120806,149.0,2.0,2.0,2.0,2,2,2,2,DljooIfqVKURcWgnhc2TIgw1CKa/gxsj+Zfjq01Ovoo=
7,4,0.5714285714285714,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857,71,10.142857142857142,75,10.714285714285714,18570.843,2652.9775714285715,81,11.571428571428571,0.04938271604938271,0.8765432098765432,81.0,26.0,44.0,2.0,2,1,2,2,wHDzDz0IEaoXK8Ef6Xfn1Zb0lpeG+7JOAnRKtab+24g=
25,75,3.0,39,1.56,26,1.04,16,0.64,1746,69.84,1644,65.76,436747.25999999995,17469.8904,1902,76.08,0.03943217665615142,0.917981072555205,1902.0,17.36,50.0,0.0,3,1,2,2,kX/bdQi+KC1Nl19atS8tJ7dv9xzfOHzdBUVYks2NgOc=
24,194,8.083333333333334,81,3.375,27,1.125,18,0.75,472,19.666666666666668,681,28.375,132128.578,5505.357416666667,792,33.0,0.24494949494949494,0.5959595959595959,792.0,19.916666666666668,56.0,0.0,3,1,2,2,jPINicTkcwm/lWlXrY/d3zViQU/O6D/KaEGMkMBaB9g=
31,191,6.161290322580645,59,1.903225806451613,25,0.8064516129032258,29,0.9354838709677419,845,27.258064516129032,749,24.161290322580644,234987.54400000002,7580.24335483871,1149,37.064516129032256,0.16623150565709313,0.7354221061792864,1149.0,24.0,58.0,0.0,3,1,2,2,ai+0mKVnhmFXTvXZUee+4DltIivpk9d4FV98LxCor/I=
21,62,2.9523809523809526,11,0.5238095238095238,13,0.6190476190476191,15,0.7142857142857143,149,7.095238095238095,221,10.523809523809524,41052.89700000001,1954.8998571428574,250,11.904761904761905,0.248,0.596,250.0,22.761904761904763,50.0,2.0,3,1,2,2,Jeat4XsreiMIKG7G3i2M0x49KBAG82USw3Q3LG5Y9ZM=
7,15,2.142857142857143,0,0.0,0,0.0,1,0.14285714285714285,182,26.0,180,25.714285714285715,44782.797999999995,6397.542571428571,198,28.285714285714285,0.07575757575757576,0.9191919191919192,198.0,25.142857142857142,48.0,10.0,3,1,2,2,f133zK7lV5t39+e+ICxB8zQpEx5iwYGbgCCYTUFyvS8=
20,244,12.2,111,5.55,67,3.35,39,1.95,474,23.7,917,45.85,144019.685,7200.9842499999995,935,46.75,0.2609625668449198,0.506951871657754,935.0,19.8,42.0,2.0,3,1,2,2,DR/vF80y19KJgJV3WuH+XRunNDYGWxVZmzmfoO9MuLA=
14,64,4.571428571428571,14,1.0,10,0.7142857142857143,7,0.5,270,19.285714285714285,256,18.285714285714285,69203.56199999999,4943.111571428572,365,26.071428571428573,0.17534246575342466,0.7397260273972602,365.0,21.857142857142858,58.0,4.0,3,1,2,2,Bsw9AhNPpJbIGX6Xq1gDzRJvLpS9kOSIuDToSu5oiaA=
31,340,10.96774193548387,69,2.225806451612903,32,1.032258064516129,35,1.1290322580645162,846,27.29032258064516,1243,40.096774193548384,228765.26900000003,7379.524806451614,1322,42.645161290322584,0.25718608169440244,0.6399394856278366,1322.0,18.129032258064516,50.0,0.0,3,1,2,2,SFg6bLUkjFK4cpsjX8ovbb0TEAbnzEYTMQ9ynyBOdt0=
23,1351,58.73913043478261,45,1.9565217391304348,21,0.9130434782608695,9,0.391304347826087,386,16.782608695652176,1614,70.17391304347827,107236.15100000001,4662.441347826088,1812,78.78260869565217,0.7455849889624724,0.2130242825607064,1812.0,23.217391304347824,50.0,0.0,3,1,2,2,YTfxd7EyutBAUmgOrwiPgionLIBL8K4x0fX3c0vRLdM=
24,62,2.5833333333333335,19,0.7916666666666666,20,0.8333333333333334,23,0.9583333333333334,387,16.125,164,6.833333333333333,109974.219,4582.259125,511,21.291666666666668,0.12133072407045009,0.7573385518590998,511.0,16.666666666666668,40.0,2.0,3,1,2,2,iixYePgL1gwy3mmqXhsmwJ+40RbNwogj9yJaps8V/xE=
12,24,2.0,6,0.5,4,0.3333333333333333,4,0.3333333333333333,151,12.583333333333334,148,12.333333333333334,37278.34299999999,3106.528583333333,189,15.75,0.12698412698412698,0.798941798941799,189.0,16.333333333333332,44.0,0.0,3,1,2,2,15IMCl8VX/HGIIaCtxU5r7uUySsX3Uu8w030wguAQD8=
22,47,2.1363636363636362,13,0.5909090909090909,9,0.4090909090909091,9,0.4090909090909091,1177,53.5,476,21.636363636363637,306796.42500000005,13945.292045454546,1255,57.04545454545455,0.03745019920318725,0.9378486055776892,1255.0,16.363636363636363,54.0,0.0,3,1,2,2,XN3I2ZG+HVH5Cyoay2jZh4CWWJM4uG7PSEl/y/ypMCQ=
11,53,4.818181818181818,6,0.5454545454545454,3,0.2727272727272727,8,0.7272727272727273,286,26.0,332,30.181818181818183,72129.632,6557.239272727273,356,32.36363636363637,0.14887640449438203,0.8033707865168539,356.0,21.636363636363637,42.0,4.0,3,1,2,2,H4Iu6D7S9j5BV1llD7qCiYZuIfWybai7f94W5lNsQvg=
14,32,2.2857142857142856,9,0.6428571428571429,7,0.5,4,0.2857142857142857,451,32.214285714285715,343,24.5,109610.838,7829.345571428572,503,35.92857142857143,0.0636182902584493,0.8966202783300199,503.0,24.0,46.0,2.0,3,1,2,2,ApHTz8WeaoKc0f9NhJ5GvrWdSWejvWpyCiFOzhRyVns=
9,25,2.7777777777777777,11,1.2222222222222223,6,0.6666666666666666,4,0.4444444444444444,62,6.888888888888889,78,8.666666666666666,18667.321,2074.146777777778,108,12.0,0.23148148148148148,0.5740740740740741,108.0,15.777777777777779,32.0,0.0,3,1,2,2,DkxDfDTVcmy98i+rMwr/tqrmO4BrxLE2c5NuNIcDx0I=
1,0,0.0,1,1.0,0,0.0,1,1.0,2,2.0,4,4.0,564.557,564.557,4,4.0,0.0,0.5,4.0,2.0,2.0,2.0,1,1,2,2,B7QEaZQXDm9Fr9+t6TNVmv6Vz996Q2+NpMULoGGYUW0=
19,52,2.736842105263158,11,0.5789473684210527,5,0.2631578947368421,41,2.1578947368421053,325,17.105263157894736,196,10.31578947368421,99167.78000000001,5219.356842105264,434,22.842105263157894,0.11981566820276497,0.7488479262672811,434.0,21.05263157894737,46.0,0.0,3,1,2,2,XhPW5JWtB0CZbyvqr4U/rbcsqB3SBFbj+WIK1kxoi9k=
1,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,2,2.0,563.852,563.852,2,2.0,0.0,1.0,2.0,54.0,54.0,54.0,1,1,2,2,ULF5dHotiO5Z93nXDNoyw3bnj9V76d7kUSc9KBjk93o=
7,19,2.7142857142857144,4,0.5714285714285714,2,0.2857142857142857,1,0.14285714285714285,97,13.857142857142858,74,10.571428571428571,21390.603,3055.8004285714283,123,17.571428571428573,0.15447154471544716,0.7886178861788617,123.0,11.714285714285714,46.0,0.0,3,1,2,2,TNp8xcFigjBbYWEJ5Y+4Sa4NoFjzd4dD3TR9Xi8JvFE=
31,507,16.35483870967742,53,1.7096774193548387,36,1.1612903225806452,17,0.5483870967741935,1618,52.193548387096776,1880,60.645161290322584,409706.82200000004,13216.349096774196,2231,71.96774193548387,0.22725235320484088,0.7252353204840879,2231.0,18.774193548387096,46.0,0.0,3,1,2,2,MGEmDCPhptdxZuD1DP53ykQf3mf0spMkm/AxOVTlyUw=
1,4,4.0,1,1.0,0,0.0,0,0.0,0,0.0,5,5.0,165.231,165.231,5,5.0,0.8,0.0,5.0,14.0,14.0,14.0,2,2,2,2,1m91HsZUO53drOd2CmAT2nf4JnK4xxBfbzPNTu9pkjU=
2,18,9.0,4,2.0,3,1.5,1,0.5,61,30.5,83,41.5,15609.381000000001,7804.690500000001,87,43.5,0.20689655172413793,0.7011494252873564,87.0,46.0,48.0,44.0,3,3,2,2,PGVLyRBwwbXBx2NbpgUB38KkScCUjUQCadwILeZe9L8=
14,52,3.7142857142857144,16,1.1428571428571428,9,0.6428571428571429,10,0.7142857142857143,150,10.714285714285714,207,14.785714285714286,45689.587999999996,3263.542,237,16.928571428571427,0.21940928270042195,0.6329113924050633,237.0,16.571428571428573,52.0,0.0,3,1,2,2,g7h6n7QEM/Ln9HcmU7eCFEo5VoIRy4Nvz4CT7sfS08s=
26,142,5.461538461538462,69,2.6538461538461537,27,1.0384615384615385,25,0.9615384615384616,944,36.30769230769231,664,25.53846153846154,247677.30099999998,9526.050038461539,1207,46.42307692307692,0.11764705882352941,0.7821043910521955,1207.0,22.23076923076923,50.0,0.0,3,1,2,2,kS60h2x7dGFuf82pw06Kio2iNH0pXs5DJCoZ0GbFEfc=
23,27,1.173913043478261,9,0.391304347826087,4,0.17391304347826086,9,0.391304347826087,223,9.695652173913043,249,10.826086956521738,57822.649,2514.028217391304,272,11.826086956521738,0.09926470588235294,0.8198529411764706,272.0,17.73913043478261,46.0,2.0,3,1,2,2,0yTdYNbQVNycrWq0NbDJKzxV8HzfHgcw+8gbwAgS5+o=
17,90,5.294117647058823,13,0.7647058823529411,5,0.29411764705882354,4,0.23529411764705882,308,18.11764705882353,356,20.941176470588236,81639.359,4802.315235294118,420,24.705882352941178,0.21428571428571427,0.7333333333333333,420.0,17.88235294117647,34.0,2.0,3,1,2,2,mqksFrNArruWkMNEaQELAbJBelb9HQXOpHWz3J/dXM4=
7,41,5.857142857142857,2,0.2857142857142857,0,0.0,9,1.2857142857142858,74,10.571428571428571,112,16.0,20261.056999999997,2894.436714285714,126,18.0,0.3253968253968254,0.5873015873015873,126.0,27.714285714285715,46.0,2.0,3,1,2,2,BC8DzrUKJPfTTG8bTtr+u+vdElXtG9rrtQ+qD6n3gwA=
21,177,8.428571428571429,43,2.0476190476190474,25,1.1904761904761905,22,1.0476190476190477,1007,47.95238095238095,1085,51.666666666666664,271966.45399999997,12950.783523809523,1274,60.666666666666664,0.1389324960753532,0.7904238618524333,1274.0,17.428571428571427,56.0,0.0,3,1,2,2,HrKwze4gV8ZhbhdecZX4jtskMU0PDZfpO3xpIxQXm9Y=
20,56,2.8,25,1.25,23,1.15,16,0.8,68,3.4,118,5.9,25270.948,1263.5474,188,9.4,0.2978723404255319,0.3617021276595745,188.0,23.5,56.0,2.0,3,1,2,2,3r8oeMaWCdvP5N98O3IX19t9aXAELJerX0ci/LdnT9U=
20,55,2.75,11,0.55,14,0.7,9,0.45,64,3.2,126,6.3,21720.399,1086.0199499999999,153,7.65,0.35947712418300654,0.41830065359477125,153.0,21.7,44.0,0.0,3,1,2,2,ehobUEyK226wgMTW8zrx997Lzu2BOpQeAIT7Jf5TLRI=
18,51,2.8333333333333335,13,0.7222222222222222,13,0.7222222222222222,11,0.6111111111111112,461,25.61111111111111,467,25.944444444444443,122262.59499999999,6792.366388888889,549,30.5,0.09289617486338798,0.8397085610200364,549.0,28.666666666666668,54.0,4.0,3,1,2,2,M1pDdi+lh65IA5E/zz429yF9RPQ0CmvNdt4pEaIbOIU=
6,21,3.5,1,0.16666666666666666,6,1.0,18,3.0,91,15.166666666666666,122,20.333333333333332,28710.91,4785.151666666667,137,22.833333333333332,0.15328467153284672,0.6642335766423357,137.0,22.333333333333332,36.0,8.0,3,1,2,2,Q6cv438UNlhbBAyWfvFoGdFVbG1jowRcNNeyChTf4I8=
27,335,12.407407407407407,61,2.259259259259259,44,1.6296296296296295,24,0.8888888888888888,629,23.296296296296298,667,24.703703703703702,157527.41000000006,5834.34851851852,1093,40.48148148148148,0.30649588289112534,0.57548032936871,1093.0,22.666666666666668,56.0,0.0,3,1,2,2,Oct3bSYG/Lcino5bDn34dFqjrTgB0kiq9VOHapvKHQI=
17,62,3.6470588235294117,11,0.6470588235294118,10,0.5882352941176471,12,0.7058823529411765,108,6.352941176470588,183,10.764705882352942,33446.929,1967.4664117647062,203,11.941176470588236,0.3054187192118227,0.5320197044334976,203.0,20.0,46.0,4.0,3,1,2,2,yv4e/OWx0qKBhUUIG/d8ouS2poQiYoqw6Y4VHQ2AlS4=
30,196,6.533333333333333,40,1.3333333333333333,45,1.5,23,0.7666666666666667,827,27.566666666666666,721,24.033333333333335,214658.11399999994,7155.270466666667,1131,37.7,0.17329796640141468,0.731211317418214,1131.0,21.0,48.0,2.0,3,1,2,2,PCFiar1/NABd9VPibaoLleLcamiJETPKfOzZmPKKGHA=
31,107,3.4516129032258065,70,2.2580645161290325,44,1.4193548387096775,54,1.7419354838709677,2665,85.96774193548387,498,16.06451612903226,687587.926,22180.255677419354,2940,94.83870967741936,0.03639455782312925,0.9064625850340136,2940.0,20.967741935483872,58.0,0.0,3,1,2,2,qV5hBCwOd+XSh7FZNQrZBWaksGQJXUVO0eUX6xy8u5s=
1,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,2,2.0,292.127,292.127,2,2.0,0.5,0.5,2.0,22.0,22.0,22.0,1,1,2,2,nLQyxDn8cWv271Kes5J65ae1aNuC/LepqraGyf3HKoY=
30,34,1.1333333333333333,16,0.5333333333333333,13,0.43333333333333335,14,0.4666666666666667,789,26.3,80,2.6666666666666665,184419.18399999995,6147.306133333332,866,28.866666666666667,0.03926096997690531,0.9110854503464203,866.0,21.466666666666665,60.0,0.0,3,1,2,2,5BaY1+tOeK58TzFb08sW3geo0rJKumLcApnLa07iSG4=
3,0,0.0,1,0.3333333333333333,0,0.0,1,0.3333333333333333,78,26.0,78,26.0,19189.251,6396.417,80,26.666666666666668,0.0,0.975,80.0,38.0,46.0,24.0,3,1,2,2,5s3ZzChdDIc6In5Fvpk5qMPRhfCtTIAiEMxzSQxw5XE=
31,347,11.193548387096774,83,2.6774193548387095,109,3.5161290322580645,232,7.483870967741935,1037,33.45161290322581,734,23.677419354838708,341515.761,11016.637451612904,1808,58.32258064516129,0.19192477876106195,0.5735619469026548,1808.0,23.29032258064516,48.0,0.0,3,1,2,2,CN+sQj9Iu2CBode0aD2CtScLBxlMgZTq3Qh/iGr6s1Y=
25,47,1.88,10,0.4,15,0.6,10,0.4,284,11.36,352,14.08,74460.906,2978.4362399999995,366,14.64,0.1284153005464481,0.7759562841530054,366.0,17.12,54.0,2.0,3,1,2,2,J+TZm4XU4tRYVJW1bTJgq7YchmRipSKHoDc9+wDT9CI=
30,2557,85.23333333333333,47,1.5666666666666667,22,0.7333333333333333,51,1.7,689,22.966666666666665,2849,94.96666666666667,194338.35400000005,6477.945133333333,3366,112.2,0.7596553773024362,0.20469399881164588,3366.0,24.6,56.0,2.0,3,1,2,2,3nGWaZm0uKXXxxT8BVh30u26AKycJBSRXvUidoGGWXo=
5,18,3.6,2,0.4,0,0.0,3,0.6,24,4.8,33,6.6,7301.443,1460.2886,47,9.4,0.3829787234042553,0.5106382978723404,47.0,6.8,20.0,2.0,3,1,2,2,vLaOAbRnvD2AqhYNdLNK0WKL8mja3nMlbzGdstE03xQ=
27,281,10.407407407407407,118,4.37037037037037,52,1.9259259259259258,54,2.0,1241,45.96296296296296,1287,47.666666666666664,362288.511,13418.092999999997,1746,64.66666666666667,0.1609392898052692,0.7107674684994273,1746.0,20.296296296296298,54.0,2.0,3,1,2,2,RQPv1vpqIeFZOT7mOWjCwFUKnSyMH0HIiWCutSHytUg=
4,10,2.5,10,2.5,1,0.25,2,0.5,4,1.0,24,6.0,2393.741,598.43525,27,6.75,0.37037037037037035,0.14814814814814814,27.0,27.5,44.0,16.0,3,1,2,2,HLx3SCv256mVmw4sk1LkNfFQDe+nE1CJ5Gsd2rDg2A0=
21,43,2.0476190476190474,20,0.9523809523809523,10,0.47619047619047616,12,0.5714285714285714,525,25.0,365,17.38095238095238,134069.70699999997,6384.271761904762,610,29.047619047619047,0.07049180327868852,0.860655737704918,610.0,22.666666666666668,52.0,4.0,3,1,2,2,AfiDS/9HzBR68roQYCDrgztMx6r4VKUW/vjovztap8k=
13,114,8.76923076923077,13,1.0,17,1.3076923076923077,16,1.2307692307692308,252,19.384615384615383,228,17.53846153846154,69040.256,5310.788923076923,412,31.692307692307693,0.2766990291262136,0.6116504854368932,412.0,16.46153846153846,44.0,0.0,3,1,2,2,9uBNCtgDbTq6bhKe4eoJYAZtGfESgabAwROIe/niH/I=
17,33,1.9411764705882353,17,1.0,19,1.1176470588235294,41,2.411764705882353,300,17.647058823529413,372,21.88235294117647,90478.32499999998,5322.254411764706,410,24.11764705882353,0.08048780487804878,0.7317073170731707,410.0,28.235294117647058,58.0,0.0,3,1,2,2,SQbdETAhkX3njcNwibA9E3aE77BYId2rvlOVygC1IjI=
28,155,5.535714285714286,93,3.3214285714285716,32,1.1428571428571428,41,1.4642857142857142,883,31.535714285714285,286,10.214285714285714,234409.76400000005,8371.777285714286,1204,43.0,0.1287375415282392,0.7333887043189369,1204.0,18.214285714285715,54.0,0.0,3,1,2,2,eaSHFagUUPXwRpXL/vqCR6PeaBDuxaQTIOdrRRTC+5Y=
8,19,2.375,4,0.5,7,0.875,6,0.75,115,14.375,143,17.875,30677.147,3834.643375,151,18.875,0.12582781456953643,0.7615894039735099,151.0,22.25,38.0,12.0,3,1,2,2,kl3kPanlXxcCO+dg34ofVcvjimzov9u2BJYjdsxsUGA=
24,50,2.0833333333333335,17,0.7083333333333334,17,0.7083333333333334,11,0.4583333333333333,980,40.833333333333336,780,32.5,242170.28600000002,10090.428583333332,1075,44.791666666666664,0.046511627906976744,0.9116279069767442,1075.0,18.666666666666668,54.0,0.0,3,1,2,2,v4rVYqPzGLkFXfNFljPgSTQuQNQF89Zo3F7xvRGlk5c=
23,62,2.6956521739130435,1,0.043478260869565216,3,0.13043478260869565,6,0.2608695652173913,1261,54.82608695652174,1142,49.65217391304348,326651.427,14202.23595652174,1333,57.95652173913044,0.046511627906976744,0.945986496624156,1333.0,18.782608695652176,50.0,0.0,3,1,2,2,fwvBsQh7OUVdtNxwNLpCApezqoGPJB6WTJh1kxYNmiQ=
28,94,3.357142857142857,56,2.0,37,1.3214285714285714,30,1.0714285714285714,691,24.678571428571427,671,23.964285714285715,177025.883,6322.352964285716,908,32.42857142857143,0.10352422907488987,0.7610132158590308,908.0,22.785714285714285,52.0,2.0,3,1,2,2,ItYlQVbRoSsyltNIKA2hW6/OYu9azWfV1gXXjAakWcE=
30,227,7.566666666666666,11,0.36666666666666664,18,0.6,13,0.43333333333333335,1529,50.96666666666667,1384,46.13333333333333,393743.17300000007,13124.772433333334,1798,59.93333333333333,0.12625139043381536,0.8503893214682982,1798.0,18.2,52.0,2.0,3,1,2,2,xII71gSHKUng6aDKEMG9XHiMYkm3+DsfTYJmi4WyRaU=
31,383,12.35483870967742,34,1.096774193548387,23,0.7419354838709677,20,0.6451612903225806,1983,63.96774193548387,2163,69.7741935483871,491154.46,15843.692258064517,2443,78.80645161290323,0.15677445763405648,0.8117069177241097,2443.0,19.225806451612904,58.0,0.0,3,1,2,2,5feKcfCo9koEIQ8tZWIBXHuOswEtix7Rt3KnPaq+dwc=
22,10,0.45454545454545453,3,0.13636363636363635,4,0.18181818181818182,9,0.4090909090909091,2122,96.45454545454545,949,43.13636363636363,486951.2569999999,22134.148045454545,2148,97.63636363636364,0.004655493482309125,0.9878957169459963,2148.0,19.09090909090909,56.0,4.0,3,1,2,2,iKm7ov7eh6tqyJZBORKmXBwvMEC+G37RSe3CD2jb8KE=
25,402,16.08,174,6.96,65,2.6,111,4.44,825,33.0,1091,43.64,266157.16000000003,10646.2864,1577,63.08,0.2549143944197844,0.523145212428662,1577.0,22.08,52.0,2.0,3,1,2,2,Wzvjm9FCZVzuB9MZf/Xa7VWWBn7Bn451hpl0wJb05bA=
9,28,3.111111111111111,9,1.0,8,0.8888888888888888,10,1.1111111111111112,130,14.444444444444445,170,18.88888888888889,37409.863,4156.651444444444,185,20.555555555555557,0.15135135135135136,0.7027027027027027,185.0,27.555555555555557,52.0,6.0,3,1,2,2,/yIO053VryElOzoebtUdOkBuwmF5WtIEoWSuc0Ly0n0=
25,145,5.8,28,1.12,32,1.28,18,0.72,303,12.12,421,16.84,82868.722,3314.7488800000006,526,21.04,0.27566539923954375,0.5760456273764258,526.0,22.24,48.0,0.0,3,1,2,2,3ukL+GMycsU4XQqa07CXVa6pP+vNhIiDz1d6mFKhYt0=
