msno,city,bd,gender,registered_via,days,season
b5Iocsj/U64rOJ5u6oet5tFJvTm9kdlBvyqDh4h9m9Y=,13,32.0,male,9,3,3
gznqIfWjhHi3Tb/BwfPlJ5cGkYs4wcAeGUHxlqFdLxk=,13,36.0,female,3,1,1
8JWyqufRXpoJDF9DHt/aTTP2igi5oKR/M4uOzmgBV18=,1,,,7,3,4
k6oGH2LPpDvO4RbSOiC7W6igjliBx5ibcGbKQzz0nFo=,1,,,7,2,1
VsLWQXmmUzdt2a65xyL/FVi7QwsOQEkPhHNDyBRyQdc=,1,,,7,2,2
qxGrfrfZ2jtRthw9fpbSwy+lE6YyW/H5tH2jCtrdF/g=,1,,,7,1,3
prchStuFmj371Zq+57U5u+nSj+blwOPZnfZoZ0NLvhU=,1,,,7,2,3
nW/AOgUiwYb+Fp5I4s28ZrjqEyTX3m6wWNouyj+n3KI=,15,21.0,female,9,2,2
dvnibbCUBEA7ZUM7txxQPfYORpie1D6cHTYKnfDAJZs=,22,34.0,female,9,1,4
xSWKnWIgStoiaMDChMCXNooQ9WVPfCzKQV1M5ryvjJU=,14,37.0,,7,2,1
XuELxBwmjygRzSE989fMKK+ylAnFWem/sa1jNl9zKfY=,15,33.0,female,9,2,2
HQFBCZ58oMjlWVctq/i0ZfNtCN9RGl1eBPNkokZsMHc=,1,,,3,2,3
zRgbM31m1GkcZ2mIVmSWLVa9SeqzswD7s2KFD9doPfU=,1,,,9,3,1
KySDHLYYE5RVV6HmNLf/n0RXo9t7djNtDp/gTYWcl2Y=,14,30.0,male,9,2,3
NRkYm07JN5leHrAYEgPZySq9oSoBWNtfTO1bUpjgcwU=,13,32.0,male,9,3,3
aQNyEWT8k1FEXh68g0UNJc35Y8jEMEGQiTDs1/m5rjw=,5,22.0,female,9,3,1
OTv8UAZP5Hmwb/FJZoxUDBS8W/t3RSlmBxIHOsYWseg=,1,,,7,1,4
/2ANS+H9eBlU0rnRqkMCLXdA92bPKJ1ll54jCz+j0u4=,1,,,3,1,4
YUVgPWQFGQ8qts8Y1x4V5CtTLkbXxVJfdoBhdxPYwmA=,1,,,7,1,1
qny82S/KrAHIitPDGT9HLoAPelQBu+bWJZrp0NVANAU=,13,27.0,female,3,3,2
5nTjKorN0cKsY+QL26pY2gzVKWP260WmNb959ErMesU=,1,,,7,2,2
N7wgMj0EfUZujozqqtMrenblMuJc5tT1oIHTtQoOC7A=,6,46.0,male,9,3,2
8CeWM33FLv/SskNTnOTY3TKnnqBzjskaOjK+KkNOAhI=,15,37.0,male,9,1,2
CXYz8LPiizsRRUx+69j1I0VDU+6n5TZeHfscdpblck0=,1,,,7,2,2
Hofc3W+KbBMf51zb5AVq4r774sV8i1jurmh7g+uWTnU=,1,19.0,,4,1,3
O1GBo06HQWYT1arlLF1EtJUzSQaq0+AZrfDW946/ib4=,5,28.0,female,7,2,1
Mlp6iS7wdbr3Zxsg3lFE1CiO9tIbrZi8IyiMS127S8I=,1,,,9,2,1
iXJwBBvuFovJA9PQde8EbRlmQN/HZ6qfiTz+PdmJC60=,1,,,4,1,4
om4uE05sL3tQSNdJB+CdeesenO4sUVxBFikG/YiwcYk=,4,31.0,male,9,3,3
Yb6diPaPkOqj7GIWABw18UMhNccIxWYDkOPiieNg31g=,9,32.0,female,9,2,4
ybzPtKku8rqCdgLUo+1Kgd8IQv4n1e045BT6U75Bf7c=,14,32.0,male,9,2,4
Ot/UMpSbK6qDyaXJjvuCY6/c0Nu0zsLgsFZzL79PSk8=,5,23.0,male,4,3,1
4heBqo+qYtNC9AXrredsv53XnYMGs37pionnLB/vO90=,1,,,7,1,1
ZgokBJH7b2zgdBdD6xwtCDCmnpXPPW5YF6XXVscsdzM=,1,,,7,1,4
pCFI9M92kuk87AVyciAyMWbimB0T8o13hiYKHT8Cxlo=,1,,,7,2,2
G6QQPNipTx2ElEYRbgDQCLoIZyUCOq+r9D7Y7bgTHg0=,22,35.0,male,9,3,3
8DlaWgX9tqSyL0EFy2r18APip7wgC6z4N7GmvNP66Fc=,1,,,7,2,4
70FWnuGFPqvFHMNNCUfWe1ujxBwGsoICPIhHU/zQitk=,1,,,7,2,4
MJXTUsNqxedIM7YiYFCkoPOGf8LwE7p88s8qfMMgUiI=,1,,,7,2,1
TgfBscthrz6XpC41wFOLuzDrFWwRJXfvdMb3wOO2sS8=,4,48.0,female,9,3,3
4+oBhiUoQE+ScsF9quAVHxN8tws4Ejofg7p2feID4Tk=,1,,,9,1,1
tTaMNr49pLLH+e+NltXNupN9G9f3vWFAs5gXaalBnjI=,14,23.0,male,3,3,3
GhnB+jHqXQQ8p+AnBBEviO69jBuERRutvGHFDhqJ84s=,4,24.0,female,3,1,1
F5Gfq96kaHrTOvpSK0ZF7brk+B0R2BzSFv8Y4iLk9cY=,1,,,4,1,1
/+T0UswM+kuHfbjy/dlAp0rS0O2SLabQS96IX3uiSN8=,13,36.0,male,9,3,1
PE9NwFVVL3zoD9o6vsMf3gRkfGD4NNYGZ3UngS0k9rc=,15,23.0,female,9,2,3
vjcJSbtmIHFYSLMfbHTnIWj77fN7wVo75H3axai1Mu0=,15,,,9,3,3
oPYi8RUrkffTni5Zk27Oppq7BZwFtoHtw9LzeOJnbaE=,1,,,7,1,1
gVWx2nhh3RX4Vuo5xq2sqWkQ2VM1e1ExsMUaUVbJnpg=,1,,,13,2,1
pmvV8NK4LOpPqi1wFS5CQDb9D4U6jGfg53j9fQAob1c=,22,53.0,male,9,3,1
eGZfbEXCQn3epsWXcoDcYpuzyZumk/RpBtg2Vys+ZDs=,5,22.0,female,3,3,1
S6sACHCHqucm7E80dLyK5j4Bm/rHcv9LAtXwjzs1TOQ=,1,,,7,2,1
G6YZPXZPdXKDY0z/hhny9VLUXfrZWXw8jNAWHYoKHxg=,22,36.0,female,3,1,3
I9CcnTiN7uyel0dlUrnvRHM5Q0dbaFxVkdORUqg/81o=,1,,,9,2,3
BPNskdwqHMoKVzQFwCPTaP+pwFZlnk3MrOGwghfGvTQ=,1,,,7,2,2
BOgUrH/Gv5wwmVN0FyxGesfiQHUz77MFYICMupY9bQs=,1,,,7,1,4
KUPlVj7uyjHmAV1qhfgnWT0ZR+uxqOoRW/ZEWmMVmc4=,5,21.0,female,9,2,2
3n/u9mO9hSWXfoeROBDlycUJcpDbwQsfvZ1t1c0Dcy0=,1,,,7,2,3
BscWZdDeUKQt7J/ib5Pjo+YAdDnBf+XUuLks9pKaIQc=,8,17.0,male,3,2,2
v58svuKVKaC3r4LXVKOToMX24QT0UhLBXJVoavO3mAk=,15,61.0,male,4,3,3
/a04T8yiOy67NqqUZiz/FipBe+je1xqDDDgVGPl2Qu0=,5,,,3,3,3
rwtHyEXCSbrMn3QaiE63Y7/Z8JJBnHf0gP+2edDs7lg=,4,21.0,female,3,1,4
GafIYhmCnclidJf1ZRt9jBQjLszcA/C/tMaJYPiyTd0=,13,30.0,female,3,2,1
yyzs4ljTKftme60TKhWcrY0EUq9BNHEWgdP7Ut5uYIY=,1,,,7,3,1
I0hU7+/epPPhr3HjKo1wyqw6l7qFrwtkIXkGk77XsLQ=,13,22.0,female,3,2,1
JBYNGsnFybqx+AX1nCxLe/zpETQiEXt+K+/+Dfe59is=,6,31.0,male,9,2,1
CStCFPuTJArEOlEyPD/lECxFjaxwwZlQdp9si0K7lLk=,1,,,4,1,1
kEaWUOG+iOLftfY2SnMv17Asjcq2r+wjuhWFJa+pI8I=,22,35.0,male,9,2,3
kMsZV73XK6AEIagZnn6K9JvWzU54lGu1BFCkPl/7wSY=,5,24.0,female,9,3,2
Mof8BgKw6h/hE7Hmnmlg14AOo9146E/2qJ/AEtVEwLg=,1,,,7,3,1
wXSFXcWs9acrGIG9AASGofHVJXuZwK4ZEz+1JFzG/5k=,5,24.0,male,7,2,1
8frqInu4OEPdwAn6ajgjwGOUEIaR1lYXr7uA8WnOCI0=,1,,,7,3,3
LPPNCzDswkp+EueQoNv7JByiV0nXgmpi11PKBRFWDIA=,1,,,7,1,1
uF67iPJHF+UWocVW5h7rc9ndMkwD3ZaiZt73JHKZmzw=,12,28.0,female,9,3,4
+oGaqG3lnnNgcqVXji67YB6zj4m8PkTW6XqrH6mi8KE=,1,17.0,,4,2,4
Q51WVH8hXu1zp3KTG9PA9e1Zl7r7JXLKaBl/61JQwh8=,15,16.0,male,3,2,4
zlHwUwj7xevRxj1tTNlRU6zfLsHAZfAXAzGDNJfZZiE=,5,,,9,3,3
3JTpIPXumfwI3OXfoars1UQ0dhmph+F4KYlY6sClFms=,13,25.0,female,3,2,4
DSRjZRwLT0+0OcPn0TDQclzGbRcRsHHVpC3vULlor3Q=,22,18.0,female,3,3,1
m5DgL/rAsxFuxLsomQMuvEEgczYRB/3jeNknJo4Qgk0=,13,36.0,male,7,3,4
UqUuKca+HUydF0mRxI93k2TPpvf2NXixUywp72M3gWw=,13,25.0,male,4,3,2
74dp0Elxq6CaWeFhlG6kIE0LQWdJ+S8l8l76FvpD7mQ=,1,,,4,3,2
aVcEu1kXoaAyxDH97Rb8NwzpMmUR8frHKv10vUsunwE=,5,21.0,male,4,2,4
UwwXTeaSE5Ooom2QKjg6TrNHhelpXgRd0crnMi8Hf4I=,21,26.0,female,7,3,4
J09O+wjXR2+kyUGPzuEgusrChh8I6VmtqwUX8TAwRhg=,1,,,9,3,4
bR/XL+wlIzearXKmMREB1HL/fCnzSuBe9BU9kGkrtLc=,1,15.0,male,4,2,2
FCOtd0oFdOCgIwFXM6+RiiEhU94GpYsMBRyXdPQ0ACA=,1,,,4,2,3
BN86IxGUXItQ/Nxo/qMcj3ESYYM5riamPeHOUS7JrD4=,6,,,7,2,3
yY1f0cJtF400IeUZnUGLPZyPcIpajrkqVugH+0utrP4=,1,,,4,1,1
i/hn5wimvR+6cr5qzebNH9c8hR+i3zmT33aD6vGlY44=,1,,,7,3,4
7fZu7CyedwQhYEFctQiXZ6HtyPcZyNu3oSGhPdQgW8E=,13,44.0,female,9,3,2
yDuU55OtXnA+PQnZl7VavQec3werhKm9kYwhKExi/0s=,12,48.0,male,7,1,3
ZUKXneSNEaxFCOeNQpy/ASblSN4kqGnM1+Y/eWXtPMs=,1,,,7,2,2
gw3+vPz4hREpp7EQI74s3cLZ2GnrYQouwHs5snJfE24=,21,,,4,2,2
i2/2gVfh7ZpbD5mxYF2iSawOWTcdw4Kax7d4xyhXoJU=,13,29.0,male,9,1,1
IgVHB9tV2JXmbZxSnQhb+SszlA9Sl8dGciYKjItOj8g=,9,,male,3,2,1
yz0/VGj9I7ibxtwvyUQsQojnMIGKKrNbqzYNCN1MBYw=,13,21.0,female,3,2,1
mG8fwWN3qvKg2VSM4vTvZpq958f49d5FBZFz8HFTtPw=,13,28.0,male,3,3,2
iT+AbTkjtaVuSjZTLmqTmOdaLnrbAxYst/qjErzAxys=,6,30.0,male,3,2,3
gjPZ38J/iUkry1Bj9383lQG8EICGYm70IDrzLUhtw5k=,13,38.0,male,9,3,3
JFQEWOhHlxZ+psA+pDnuqQIxnZnK24jQvouYgiKXPAw=,1,,,9,2,2
+1L+G2VAel9qh65u5/wuYxSFDQci8qCyDM9NxseHopg=,13,26.0,female,9,3,4
a15vQslqXuEo5Dk7frwwJtG3wkE3tx8wpbKBBcjOVbM=,5,55.0,female,7,1,1
B/06lx4fLsAsAFOxrFP8+N9SxhLY3gUpB7sZUl1AHQk=,1,,,9,1,1
8jbCZzJWqtwklaoQIBiadyKdyOGuxne3NjoWm6wxzkA=,4,,,3,1,1
I+iDKYDftOlEmL7X97TvUg3jxrC2UGue2vi9+/oLrQc=,5,25.0,male,7,2,1
E9xf+rBL2w8WDv5qhPyQemwCaHf3Qinq7v9H3+5VzeY=,6,26.0,male,7,1,2
s4I4mK33l2Yx/aLaVhRjD+fHU5PXZ+FduXQ6q4wf9xA=,1,,,7,1,3
6s6LHjnDEjYx1RpPWqhnNgZM78kDbPxEb7KtV5LChfM=,1,,,7,1,1
dxjWwmFnB8fDvti5egqsbxDW3etYjUTCa7O9l0bH3ZM=,5,19.0,female,7,2,2
3r8oeMaWCdvP5N98O3IX19t9aXAELJerX0ci/LdnT9U=,13,25.0,male,9,2,4
aGkL/kpxE/9k0ZbC8x/wL8ZJOdtKdKaHRn6ZOqVSw6Q=,1,,,7,3,2
2qkBHjvwIndXnV8lk4jwwaRh+edM6Y/yXT60vWDbDZU=,1,,,7,1,1
yw4Gv7k4523Whz2cvu1P5j9Ejgo8dSRxdYVtsQ6R3WM=,13,,,7,1,2
FD4MlKVoNAFbzNKDrCbpUZFB+bHQJYyVxLMUA5dWfNI=,4,32.0,male,3,2,2
nbUMgPIsJaXoPj0h1zZUls1dDlsirvNr6CJhxNtLtac=,4,23.0,male,9,1,3
mzc0lviX30XF/a3BM6qTqYdTs+D1e8JPd+5DNAk+i1Y=,1,,,7,3,1
QpjWFXZ5UzKZ3h2Og4/k34MJ2l4IOyHJ43ZBkv5fN1Y=,1,,,7,1,1
TVO55WmnjAzk/gNqovTxDpvqXQFaLlGApIOr6NgTZxQ=,1,,female,3,2,4
BMjBC83r4trrRp9hXYoevlqlO78+zQQ4jm637+xrHz8=,1,,,7,2,1
bPu4hB49n9rnbDhcM0x3yLXu6OWtS73UQS8wHSYsahQ=,1,,,7,2,1
XugKAIL/EXoeOsL2iMJD6b3SugThzZ1+EIqJv66mNJI=,1,,,9,3,4
Xb0nRUsUAobk+cCuNbIXcN9jSzhRFri5evtDStd5ZSU=,13,39.0,male,9,1,1
yZgl7uMvRA5SXy5m+Qs8unvszuXo0L5zgLaGYEHBqo0=,1,,,7,1,4
qkVlEmIWD6cA4f3Blmgrow32VK0+jhFiGbP0by7wi80=,1,,,7,1,4
RHwaMhXfKUlumEFXX7phV1c9MdGVAxld5LNTS/gWTno=,1,,,9,2,3
OB6drHK3rLhkc40RerhP4eyLCJ+5KE9U1nFb5hxYNvA=,22,21.0,male,3,2,1
r2Ft6aPBSoVMcxWaJ6XMz6fvjyd8EmI7pmrkaF+dLcc=,8,20.0,male,3,3,1
YErPneOKUiL6i1EucIL+V3PSM/ZDJNrRUPLQTXqVy44=,22,27.0,male,9,3,2
4mpoEKlg1gijtDa6tZwysz5Y4NIafiCANQkqfrRNsWk=,5,37.0,female,4,2,4
moRTKhKIDvb+C8ZHOgmaF4dXMLk0jOn65d7a8tQ2Eds=,9,28.0,female,3,1,1
pSV9mwA3gPIPkjIyjLw8sRiNBL5ZQDmo6Ar+xAjbc2k=,6,24.0,male,9,1,1
AQEoNUKyrDSfLfZ1wcnpHtl7LQFmis5Vhhb1wtJTjlE=,6,28.0,male,9,2,1
k3qwRQG/hbc6a4+Nt7/Yf55PYCCUiz/GcE4biGkZ/mM=,15,50.0,male,9,1,2
deNLPZy2rchscecrCS7gA1yoRfCoZhrXtg/G2NR9aVk=,6,18.0,female,4,2,4
1kMwDIEaBEgqLla7/leSRAL921FOF9i/7lkjmZWsvjE=,1,,,4,3,2
S6i3N2IMKIbP/kVS9RBsji3gbBztr+mEwc8KVxG3YWw=,4,17.0,female,4,2,2
uRzeGYhlXHnKHQuD3jKPCvnB7yXvq9Jyd/SqgYfRIs0=,1,,,4,3,2
/L2095JD4M/BNLTCboucgyuT2i8JIiJ87bOIsxtFvBw=,1,,,7,3,2
rjEpCW9LW8wcTqDCeX+4dtxSJl/UbzFC2Odcygg3KYE=,1,,,9,3,1
YuJbBfSfpx91J/VwQoVcbbjOT9Y40TLSLSDUs+2D28U=,1,,,7,3,3
GLK7f8sauy/D4aUMlUFEkP5TuumJVmw3YA04Tv6IJSg=,1,,,7,1,4
7yJTcLLMHZpNLExRXf9aFxGm76qKewottmd/S6toKkU=,15,27.0,female,3,1,1
g7h6n7QEM/Ln9HcmU7eCFEo5VoIRy4Nvz4CT7sfS08s=,1,,,7,2,1
2YJ8XyNyEsFjyPF79V89St14eMwOGsE0VX9hR0hyom4=,10,21.0,male,9,1,1
6Tr3Ih7XUNu9aaa8MfwD3UVGSxUYk/gR9a/KPgMIY60=,1,,,7,1,3
4chceq/4FZwd/u9vgtrpqYHuBRjuth2kOIEV6Ee7o/g=,5,51.0,female,9,1,3
cyi8e/ErKGURZrPeOFoyyDvmz6Jh/5bxk0xIbmt1VMg=,14,29.0,male,7,1,2
VKU+95HscDlvHQljnMD7ukIz4QrXqcsLjC4IH1amdRw=,1,,,9,2,4
5389P7jOfaQkVrNM9GvfiPtgHwdY4nc/ghyovUUNAZY=,13,30.0,male,9,2,4
StHwemwqYrZa5fu1F4iOks5bBqjY5xzJDglWjZEyzEg=,18,32.0,male,9,2,1
Vwmp8Ey+vg1ZML7HqYMnH85IXeiGYBOAzTz/P3ct8PM=,13,25.0,female,3,3,4
iP7dE/7kazvgOo7T+IN3b2Tkhe+FV5+QjKxNploMWwk=,17,33.0,male,9,2,4
86hMRVZ0Ps/ebrrXBZvPcJ1p9I4oge23P/POmjk56ys=,13,27.0,male,9,3,4
daAMWZZAQA/PTI/OaB5WrSaujwuf4qnt6AJvvPrHCW0=,13,28.0,male,7,3,4
fa8YoVMkgxIXkcKynNxqSg/DgzT/8dokAoMDqnMK5v4=,15,20.0,female,9,1,4
SYC7GNAN3xT+Y7fIxyDZIVI+DgPOy5IPnAtX7uGo4vE=,13,21.0,female,3,2,1
WJ7C+EkSbT1lYmLznFdlfiWT62xAq9H+aL+hv0GhpJ0=,1,,,7,3,1
m5utjJoFC/qws1ycQ4NBz81T7JYZB9TL1VhutAwLeiA=,1,,,9,3,2
gPO/VfeScOh/reIQ2xOUTFoqqBPmJx3j+AWeY6V/Hk8=,15,28.0,female,9,3,2
+6RpiX903o9gQWcJs3r33NdG6Bx0uyvSh1daJtVdX1o=,1,,,7,2,4
KrgwOpnr1r23TB52Pgw2V00Mw99qiLWD075B0RssyLA=,1,,,7,2,2
BK0outnhoHkbzj7Lsu9P9MGS6rfu1EYVMEN2Ov3VJwg=,4,64.0,male,3,2,3
XUD2iWQRlFMKHpwC8XkmbMSk4uToiFjLcXXLV4szxDg=,9,24.0,female,4,1,2
EmtDYPH98ai1TRSPCPs9MkDMW48+i9oX24OwKUwfXPw=,22,22.0,male,4,1,1
0HxDji1qfGQ1mUvK5en5vuoN6jNn0QjpVK5h3ydjCZ0=,15,21.0,female,9,1,2
cyBxcxXBIYUqmIrOAZXePQAc0HLubqzO/7PT6bB71yA=,1,,,7,3,2
55ZvIZOEGL8mAkgHcFoCpNjkujZfRLw5oVLbtwt+63M=,1,,,7,3,2
I9S38gNHIc9Z9+XUnbizShkJrhMJCzFDjqqaBwpgQvo=,1,,,9,2,4
rfWK4Xv3YevuHiEiWgHAnVrMDI47PT4lyw2+zbjjGmo=,4,,,4,3,4
CLUxOXkeQ6kkijkf1dnMR23CSPgjQQL7YX2XgrXzXr4=,9,17.0,female,4,3,4
LWxTU9Fe0kf5ZSJRZ+He22HKaFPOwra7q1l0F6n6ass=,4,26.0,female,3,3,2
10nZF2frecycTdY0ATMBXLrkWcU+5CfbIMcu8keQEpw=,13,35.0,female,3,3,2
tnsIzQ4vBRm4WIZZme4EU7G58tuPEX2zXNJpgOV4k7I=,11,28.0,male,9,2,1
nCwAHppihtZhi0CkIlvhFUN33L/6r5SrVbi6dicHTz8=,1,,,7,1,1
vbBCtMDgg4arU05PM1eit5kkf2rT/XRgR3F5ijnLWZw=,4,26.0,female,3,3,3
WnFWQKquUIulf1x0KhzM8iHkEQlIV1s5kjjI/NLVSTo=,1,,,4,3,2
T5OMjWAF1kNGg8MVVesL62hEPPw4BHUR5C7JqsQJD4A=,1,,,7,3,2
ypxSlQxAZVbmP5jBZfkO8ZbkgrSep1GbGT6qzt4URMk=,9,32.0,female,9,1,2
0b6K5jEB1LPfAK+BLaE2QKna8Vl3wePjnm+bSgxA3gc=,3,26.0,male,9,2,4
NfIq1on+a+o0lfCLj/rTtIwlP8YYQliq7Kl4ZRzrkU4=,22,20.0,male,3,3,4
3ijrRoaBUarHZpAUaSXc26PkCNBPfRblDeu4yyQSBPQ=,12,28.0,,3,1,4
np4Zy7VHVK8o7Sv7zCF8sfazHWwErR5X8GQRllQRey8=,8,19.0,male,3,3,1
J9ci56ivp9H2SatN/6tFnRxtfemc0QS5JVm7gI0oTyI=,1,,,7,1,4
YocCm5ep9+7CXg2JU0gt1whUtGh3szjNaMku98EzSeY=,1,,,7,1,2
YgFL0zHmEh26mvNG9A5crHNhnizWBBKqhbxzga0KIY8=,1,16.0,female,3,3,4
wA+1NPnedemey98FJ8nH+Yco137bAuQ51NtMpDUPk80=,1,,,7,1,4
8pi8PCSXm1ReMfw5ciC9NfX9ZZNfdqL3xigxPwNnLuE=,1,,,7,2,4
ql+Ew835/5Dln+STTcCvnctpgBjUf4mVRHLtt3CWYtA=,1,,,7,3,3
zdeo5bf2/HpsRfmHt9GTek6yqHJUle+daAIP+2UTJYQ=,13,34.0,male,9,1,3
f7DmTGfG+qxRgOVIXbQ2OmUuANcfvf9POd9XQ590Erk=,1,,,7,2,1
Y60vxSzkOde204xufMyb7dcuN21cK5w5ermcTgewTKc=,14,28.0,male,7,3,1
7MqiEI7pQCqVXrTMwcAcJY18EamXTd/JCgM+P4moWJk=,8,33.0,male,9,3,4
ydqqUk0uNQrpgWraBbNw9f3cQhLloEigs/dp0VunLJE=,1,,,7,3,4
Y02FdqXGEheKsmOkdZBaOtWn61hC1frob+PCMq/fd9s=,13,,,9,3,3
N6wAKZdrL0zbOTdk7HzzX9O4RxdiHE9yVTip550vDEI=,5,26.0,male,3,3,4
w8scWtfePWlQZo5F4H2HGzySR8rRaBWyVRlcBlG132k=,1,,,13,2,4
UqA/8BH0HKl4w6HbCDlAtJh5431wmGjErwMbBz8MwI8=,1,,,4,1,4
kMrroQMB6h2ZlVGB4TtIo2Jqh0XHiika5k35R48ScvY=,21,29.0,male,9,3,4
9BzrAI9di8TAkFWfzqCMrwpLO1q/yqM7msms8qgOex8=,4,30.0,male,3,3,4
p+N6NpYJ0A9XjZH2i1v/mECztUt+tGgVdiwU4EXHeKs=,15,28.0,male,9,2,4
nZgNgHr1LInPYcKBBt1eDYBhaheobhmfrSCeSuEXO70=,4,21.0,female,9,1,2
cfbfZVDDl2IPCK0uttegkbnfmxagPrDFi8KxJJ2/0pE=,4,26.0,male,9,3,1
1ATkV4bfyetCdc0EyscJf3G6gMDil6dIzFtoxixU5ew=,22,29.0,male,3,1,3
EPEIAAvw2K2XE9II+4SoeGL+ORetw2Nw8WQnxc6gktI=,13,29.0,,4,1,4
0ZOx1J6+ZOJkhF0lGOIDTKOawviYXD4QYA2g8/1j6S4=,13,29.0,male,4,3,1
imYayWGE1zvzwozLD/e9udtsh73McyCNj+Ly7sO+9zI=,1,28.0,male,7,1,3
KuHfvjIeWEFrTf0rYZM7vP3VMKxuVrISgeVa0N/Tmkk=,13,35.0,male,9,3,3
gq4eVHbr8mWjLzi1BflSJoCwW+9V/Jp91VC7Q2wW/2E=,1,,,7,3,2
A8+TwhgOYN6wS6Ytxshaydu1Eg0hXMI+fOWhYLGnlWo=,1,,,7,2,1
dW/tPZMDh2Oz/ksduEctJbsz0MXw3kay/1AlZCq3EbI=,13,21.0,female,9,2,1
z31E7fn8r0Xz3mclyGHI6SkZCdJJ2wPMLxz6kiVrFg0=,13,16.0,female,4,3,4
NsPYzo6+LUzW53fRVtllsPZ5+NDSFhCt17Mn3iTebeM=,15,,female,9,3,2
DyHhR+R0fhjE8DhlLZ6NC61BpduNpO1GIhQkXT2xiWs=,1,,,7,2,2
Y+/1MUAJ7q3+TmNrEjVTCYbLzyv75Ix6AnSN8IUEla0=,1,,,7,2,3
y40kni6vVnh7B2usEas9/rJaGzd4fhSPKgYU/i4Y3sA=,1,,,7,2,1
Tvse0Tz5C1qsGzxKpCWrhRJVLaqWIWuYETSRNxi5JA0=,1,,,13,2,1
FFHK8Pnbe8nmQFp0fzoKX+8h9qzg01Q5Ga9Q6xUFyUw=,1,,,4,1,1
yDf6oCQlJkBhvmRB4yBcWqLqSaSDUr4856T7d44ZBV0=,18,24.0,male,3,3,2
XASMlE5DXn/89QFiBjzG9NE2GFZAgysvtPo89b3+hec=,5,36.0,female,9,3,2
ANjMQXWWpNcA3wLr2nVgo2FhAytmaDW6BSKmuzeQTKs=,15,28.0,male,9,1,1
dvsoihadE2KDILQK5V+TYA4iWFeUVqp0c+2oY3arAPs=,1,,,7,3,2
2ycGQ9wHE+XDichWfsxHlYiGgAfT07q21z3KRxya11o=,6,56.0,female,9,2,4
MnCa0Y/xUfkmm9EmnvszpY+mNNBcf95hd0J3kPt/vPU=,5,39.0,male,7,2,2
W5ux+6V5P6snC+mi125ezJiIRauQzBn960CqljX29fI=,12,29.0,male,9,2,1
YvxaLopKMr/h3YUAri59dBPBXO3kfumgOVYfbdK6eiQ=,1,,,7,2,1
rVR70iG3quCcb1xsDOg2a6CELX1C5v4Bs5LathJX3Aw=,5,28.0,,9,2,4
Gx+6Xi7VOzb2/xj4wV9cHZoY8E5NYrB2wj3qWTrVaeU=,4,17.0,female,9,1,2
adC8J+ITe0MXgIVCx5dWDcF8OgZV6tS4k87Dz/AHV7M=,1,,,4,1,3
/zvYQpm8plEPkrixn/UtxXdOC/lyJim9FL7JpBItiA4=,1,,,4,2,3
TRAK/EgeGcROtEhMpE+BQJjYXkYZxTV0VB+LQlCJzIo=,1,,,13,1,1
L3I0wEesKMqwz6BXqISQcIX1bm8hSYLrEuIH4qsFFew=,22,18.0,male,9,2,1
dcXWG0EUdjrtOlmVo+h9o0btncUSbv4sXzGMo52MdQQ=,1,,,7,2,2
eEkG4HVCMmSW/RtRsEfw8VyrMuNUqXz9CRwq8X4/vhc=,5,60.0,male,7,1,2
jusBdRLC+UmeEWMO/aDjwWPjWrvSR/luJtSvFoaeFxs=,1,,,7,3,2
5cGgmm7wbiE4XcJo4j+bX7o5xOEykrw3y2Lnvyems9c=,1,,,7,2,3
5FDQ718PnX7N9ZeZRr3Ithe09DTsJ22ulU3PgsczN44=,21,20.0,female,3,2,1
tMVR3CgN9wLlfXcuqdo3WHEzibDUrIpibv1RJRV0TDw=,1,,,7,2,3
ZiJ1+tYf5Rx8SYBd/0TnTbN0jjYLxAlftC4jJ7MHOj4=,1,,,7,1,3
W4T1QBdeJpYIoNsghDfgAVB51oyTzxQYuyWFa1UpWAk=,1,,,7,2,3
n7LSaWmQd3NQiVra/C2NYoEvc/ClF2ZVpHYB9+eFXpc=,1,,,7,1,4
cmYaIo1yur225afi5/iycKXg4Q46tK968/Xbvkh3Zg8=,1,,,7,1,1
zsgFEL4aXtIwNWIgc5lNmpFal6ck/069bupSWQqhdOg=,13,38.0,male,3,3,4
vjcyamLhTeC1D4BcWAQ3epJ7CFUtW79XwK35Zo8+t3w=,4,34.0,female,3,1,2
cmcEuXwLAi56GaomNudkbam7n+5m8vRjNq9V4nxk1+s=,12,28.0,female,9,3,3
MvrwB33Mw8jBrin3VC3cY1sbKl9mcu4JxM7KyibNaFw=,13,32.0,female,9,3,3
nu1zCfQn1W9lv3w9LwQu3ymIw8I8vuC0Xz7/5DzhaBs=,1,,,7,1,3
I0oovb23KVfu3WnhlHvtTsL8ttK1WiZO9hLJDRNKulo=,18,29.0,male,9,2,4
CT0ZP+mkMsaqaUU0C3wMIbKV3bX5XfrXSNSxhs7lS24=,1,22.0,,9,1,4
QXYxbH4si7O84dDxWNGdzOXc5qTyrNSfTlbUQ48bqMs=,14,48.0,male,9,1,4
1plSCe4MX7oMLpTkSUfW/c9EfPEVZH3F++cKzwwasbw=,1,,,7,2,4
xlsYV2NquqwSWptvTZyIG1SI7UxZn80Emh8D9ik8lc4=,1,,,7,3,4
1DKCzXPUJ6pnkELxpArGcXTBQu1l4+ZBau4t6Y2WN50=,1,,,7,3,3
